"mkm6d_ptv4_gradient_glcm_Imc2_242","mkm6d_ptv4_wavelet.LHH_firstorder_Skewness_241","mkm6d_ptv4_original_shape_Flatness_240","mkm6d_ptv4_wavelet.HHH_firstorder_Mean_238","mkm6d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_236","mkm6d_ptv4_wavelet.HHH_firstorder_Median_234","mkm6d_ptv4_wavelet.HHH_glcm_ClusterShade_233","mkm6d_ptv4_lbp.3D.m2_glcm_ClusterShade_229","sub"
-0.692964870682967,-2.14939070105723,1.06854900054944,0.523330097474049,0.191296441564642,0.0327399860087424,0.325438398560524,0.683325774287356,1085983
-0.464332145946575,1.18341116708974,0.354501163226146,-0.632874824485184,-0.963936674401961,-1.00277636119386,0.410067439373482,0.00211410584839807,1125173
-0.466555645265974,-0.350688944433102,-0.0765557024615884,-0.333140255333856,1.76812212712984,0.797540531046987,0.252565987318739,0.193545276502139,1154608
1.08730663950227,-0.718765312408621,0.940097272090689,-1.57472984917249,-0.349590465672217,-0.196313361665394,-0.494402019360513,0.975124972925513,1181124
-1.53836451748528,-0.866177556881859,0.263638859654381,-0.617085078150592,-0.283605779516168,0.639515415079779,-0.349832747154116,-2.20862763026139,1183075
0.505235041740816,2.14271719055782,-0.783737688736107,0.0872631193083583,2.33886545816524,-0.695146306170542,0.176780978655698,-0.64123647778995,1232870
0.680763785667878,-1.19340037642525,0.217784317271122,0.0351706790281711,0.305332662044388,-0.519033306552663,0.318051162556251,0.85995933235632,1279943
0.533367053690877,-0.108383132901417,0.0872473650047468,-0.163778958248515,-0.474245210460791,-0.306546746682368,-3.24112819188269,-0.666854623817879,1329352
-0.594201079745529,-0.0641104134925362,0.336280957137563,0.723107585963769,1.26960863978535,0.427620002214757,0.323446271735347,-0.97804520407952,1330263
2.97976663907281,-0.0847088852234838,-0.144506452321763,2.29544099495892,-0.155066582969467,0.377222168025148,-1.25311265378933,-1.7799709700248,1364384
1.8698678157273,-0.52740904041892,0.398415274521501,0.485128936225125,0.66948103535648,0.685482994501765,0.483724389113098,-1.28472483613076,1386095
-0.165354393050344,-0.900737268723084,-0.0809947408050252,0.982658219767662,-0.882036541023326,0.441589723934035,0.893064396439304,-0.514401112944721,1458656
-1.16024976351418,0.19626708921266,1.12333587222391,0.258411868522657,-1.18442129203305,-0.107906717842067,0.245475748725743,-0.543379188528875,1485662
-1.1824420418744,0.138258415001681,0.254443162346087,0.0904983840036266,-0.363592528084235,0.189489143526863,-0.451400381984375,-0.00392780314951326,1497807
0.988193051274042,-0.70950768093445,-0.400284443105829,0.536227429877373,0.0916361136634055,0.481724679734951,0.373678273875122,1.40541959700092,1501387
1.02975385560995,-0.702004205808385,-0.450057641241647,0.568607611352072,-0.152359497002912,0.306468014563964,0.447782038798647,-1.25267150002198,1518948
-0.444450836160559,-1.09084982194558,-0.525074134691773,0.0982289974330661,0.0679470674176179,-0.172526399393917,0.26559216765886,1.12878203110917,1526417
-1.43908040492561,-0.866974441902696,0.444061371837965,1.15767066712963,-1.05704807651699,0.256930813872623,-0.178220472248796,0.941514620938789,1565177
-0.729413814480765,-0.34316512781462,0.221615235466569,0.499327682485149,-0.171594015967374,-0.223095514193281,0.377062538610631,-0.458189020997854,1606693
1.69614421625797,-1.14516888703114,0.21928706026013,0.470313984524667,-1.11520988019483,-0.549989513253321,0.334955010684318,1.89498194131911,1612262
-0.126860520697009,0.000859977469842536,0.18267410233689,0.19288344926918,-0.278474434402056,-1.22021634294377,-0.0848876407492686,0.510021894103612,1614566
-1.43487657713674,-0.253012028910112,-1.07505745225567,0.291336538709269,-0.0288603992701654,-0.781784448313676,0.291557854671702,0.141436912518466,1644034
-0.598297488817498,-0.614762792196921,-0.19271172103873,-0.232246586577781,-0.918812137459673,-0.50535559103807,0.0153315554735619,-1.69949357320755,1668599
-1.86220428659039,-1.18059843601849,-0.44522034030958,0.532730235769248,-0.236431656822778,0.486528275100571,0.628450859695616,0.414595701649931,1671370
1.26774045885199,0.162882350464471,1.40585379166578,-2.97020098306279,-0.0436237788229449,-1.51147945202392,-3.44753566009667,0.509366092588285,1684230
0.119219704698526,0.554339669685638,0.184773060648873,-0.248223622074999,1.78943547660254,0.880666403095536,0.321626572433165,-0.470357869495807,1692385
0.782279584041402,-1.51046275367156,0.609173693462105,0.881273376216699,-0.044465057066467,0.881754520440144,0.267800415302597,-0.282968217367027,1720713
0.426834749208588,0.740920872870769,0.518697089942241,-1.58105496890669,-0.482536436593206,-0.0519420511695823,-0.070554966786147,0.0400811712930669,1738800
