"letd_prg_original_shape_SurfaceVolumeRatio_249","letd_prg_original_shape_Flatness_243","letd_prg_wavelet.LHH_glcm_ClusterShade_231","sub"
-1.03305457050963,-0.310135452200856,-0.0936539883518838,1916742
0.298606137036551,0.468613531450938,-0.334375481988246,1980052
-0.315798338208773,2.84964260983316,-0.043249547377551,1926770
1.38238840853188,0.0573668448000064,-0.0420009528428877,2196212
-0.0744798186410225,-0.536563652911634,0.820621069441538,2393207
-0.112778283142444,-0.598949273915394,0.0159047341172081,2146138
-0.460774765790896,1.20381274182398,0.0339519239023408,2228399
-0.0645485898598313,0.343779171843127,-0.185963041011213,2234271
3.09560793018485,0.570615316427289,-0.0272502412269941,2296332
-0.262380957344455,1.80180862000305,-0.0919491886096618,1684230
-0.286375679402087,-1.19190119731126,-0.0376277651948787,1720713
-0.30052389171012,0.77990289333199,0.190830208249425,2186951
-0.58193079356746,0.294303373386066,0.0257804463415926,2439458
-0.158095403510815,1.96013133537285,0.641031456209495,2135748
-0.152939530663933,0.590171394763454,0.163496836554103,2141116
-0.461030178744528,1.51649364770679,0.0241838772812937,2108003
1.0935418011783,0.861942698842227,0.0852328729278244,2006164
-0.249715336380976,0.654557482028563,0.247001400308835,308862
-0.883493588008831,1.31168292717136,0.00937666583834379,1085983
-0.2590328915466,0.953760217246064,0.0313152918570051,2004451
0.720309105261632,-0.756044369234142,-0.143569962676782,2359944
1.73170958923749,-1.04130732793521,0.0463759393413223,2069079
0.0424881071485795,0.35347003954887,-0.0253288682652863,2059713
-1.08129082536637,-1.38723570680384,0.0266973044671052,2294873
-0.100933237763392,-0.422258756542308,0.0460822402391702,2033049
-1.31361709314172,1.51968160629526,-0.0695191617078202,1485662
-0.54813128248572,0.666429207101459,0.126454652815076,1526417
-0.308947263716357,0.629068428428744,0.132560105240423,1386095
-0.562999716037386,1.09382527165663,0.0277488166367208,2132424
0.0723276300403445,0.852830906433849,-0.0466265197092071,2138375
0.578915410021344,1.44173410871606,0.0451999347911449,2490180
3.1154704743312,-1.21854631272316,-0.100546459542301,2034136
0.620033950183411,-3.19815554566259,-0.156079759774557,2510402
-0.393082761067541,-1.04583905399901,-0.0139575722806704,1330263
-0.499686014115949,0.313932229779911,-0.196163913391977,1768972
1.14510537417328,0.717640517227154,0.0865865750832864,2306459
-0.260022478874422,-0.294192318896008,-0.00237466165762933,2181724
-0.26610545051475,-0.49133115585516,0.0272512034225188,2217034
-0.427895182219799,0.699914817773558,0.640408928542379,2218615
-0.29796136641303,0.614621571325355,0.0455491184447978,92173
-0.548630798138922,-0.240254512771898,1.33706727895219,2414406
-0.360344362838894,0.961255853556442,0.0294938574239555,2381907
-0.55770630569818,1.11717884296245,0.0122996835023208,2002465
0.0352708954198701,-0.678935088600957,0.018681710392504,2474709
-0.073749819256152,1.79396584519919,0.117511322299906,2176530
0.153425922093812,-0.314533799260688,0.209833979666588,1279943
-0.184100106193942,1.10931490527948,-0.00160661840364975,1976407
-0.786429394790235,0.670192374409375,0.00603747425608402,2250836
-0.282130260609661,0.52834084816289,-0.0719779326243727,1915938
-0.254855636073958,1.2732853763248,-0.805366224627792,2133380
0.685775586104182,-1.05518927568793,-0.214249511534214,2271329
-0.831869932714027,0.423212282069545,0.0273946172533195,2286108
2.4982565301154,0.20859778219488,0.036887485994014,2040495
-0.101898225844604,-0.684619025977092,0.0215943632423171,1125173
-0.181194868558315,0.334324183377623,0.0757024008203784,1767700
0.107698588503659,-0.144383078571293,0.292518615163842,2138678
-0.385497517558953,-0.410785396986199,0.213701461655986,2443354
-0.0726908883133562,-1.34611254200747,-0.0663248528920403,2234422
-0.269567195910382,0.685631333283746,-0.011705904067471,2151024
-0.24658355509579,-0.589465345197841,0.0501808953088379,2057358
-0.233988852219908,0.688013370629189,0.028903229513981,2425694
-0.303339292675361,-1.01534028082005,0.0104707884464193,2500377
-0.418182720774208,-2.06811924674213,0.033563072486003,2183356
-0.365870612493971,-1.47605974691436,-0.552483567689249,2131601
-0.280084765963051,1.8452713057112,0.0521861846638541,2152442
-0.809975677219572,-0.843853971915055,-0.00230382208131338,2306893
-0.239865036396249,-0.469164714135058,0.0348166469047242,2009915
-0.251915358317022,-1.54412355332107,-0.666805557954251,58325
-0.349662850949165,-0.0297567195051112,0.0196840230176243,2395943
4.59702058208825,0.806907990233284,0.495280039611905,2480330
-0.266309184061715,1.05392034390557,0.0320480558332195,2076301
-0.515483032748306,0.376599114534298,-0.153569970974934,2205389
-0.22246763340119,1.05472219458245,0.157500664680207,1975401
-0.510855984306836,0.140580460227394,-0.00234928075100809,2250648
-0.168557032371769,0.866173389889995,-0.000449637748183883,2185290
-0.451298897014755,-0.861541209008086,0.00869927660971846,2091555
0.645630178101319,0.174462190666563,0.0215115220052703,1232870
-0.371350711455305,-1.46934249529639,0.0596767839992379,2139733
0.326979994064509,-0.222009202759228,0.0229245192357155,2559453
-0.209729312150515,-0.389558558289395,1.9744576239546,1938156
-0.360593487454695,0.378364719070735,0.00208342138522857,2158101
-0.509169649346796,-1.07332849171846,-0.140084751454651,2199403
-1.11138827082806,-0.975696523605489,0.0602692807139168,2430773
0.159315415351409,0.759864572285977,0.0286473371793825,1738800
-0.0302680482709581,-1.03519235787732,0.0321662755896728,1565177
-0.60854647316436,-0.769527154214724,0.0297215890921013,1978972
4.28091935340358,0.157649684185364,0.286206178214501,2487135
-0.377424673769089,-0.618378441230778,0.0353623540455488,1612262
-0.359819892978581,0.795899393011584,-0.0344514288650064,2051378
-0.619611793684804,0.567426327208087,-0.0215716540678507,1497807
-0.110265523746139,0.514521391923785,0.229460566332419,2026671
0.00237002562231718,-0.685275111358077,0.221413949628268,2340322
-0.327546592015992,-0.447499334105283,0.165388175905057,2293123
0.182044190535469,-0.826926602052749,0.0537964178315266,2395415
-0.619829484982456,0.118124964107291,0.120385829574225,1966316
0.111776335872782,0.616973349254115,-0.399944334049768,1973544
1.73309690881246,-0.426195831113799,0.0356333288692964,2010259
-0.113105576910167,-1.25097143862588,0.0137123825614811,2145694
-0.393053665386992,-1.27290418460219,0.000490819431335178,965005
-0.26263901222184,0.644977022283605,-0.0383512607048113,2096627
-0.463564025768966,1.32531199595358,-12.5365273081714,2047354
-0.0505483638997014,-1.81078084550867,-0.0686181901641988,1364384
-0.227273697846773,1.16702709255239,0.0229152781202774,2132982
0.748567633554076,0.0550013767081333,0.214320240523078,2134220
0.176418894410709,0.081745926816137,0.331762301464641,1889409
-0.74987041489043,-0.251858003492742,-0.0074042367112771,1938561
-0.262617244423462,0.135798069278276,0.0167352444802482,2055667
-0.237919089545882,0.769275207479691,0.296643429754664,2176784
-0.188425246529102,-0.259160743059236,-0.0422249869493964,923666
-0.648440657364354,-0.359404518580512,1.36208175006551,2086044
-0.347705637709821,1.16728703297373,-3.025496273047,2078198
-0.205822725180149,-0.0310849832723612,0.0235239452657841,1501387
-0.294235027379524,-0.502271961202471,0.0346188683444937,1518948
0.260745336021919,-0.668269217795799,0.121581936551627,1606693
-0.356391497656715,1.04559094888269,0.0503310978911031,2305115
-0.357997522467536,0.250999079125508,-0.0550481304088919,2237571
-0.254374829254258,0.222593930895364,0.0106777924728468,2285214
-0.844836925450952,-0.47678495262334,0.0215643601493493,2426863
0.76533237086215,1.57527584664535,0.0631470483391876,2480056
-0.138451025367545,-0.666141728819901,-0.00612035343194431,1668599
0.153938745615991,-0.936271922430257,-0.0431098830018133,2339674
-0.269936172889371,0.885223845068039,-0.0133806057099941,2133204
-0.271592898029729,0.219664015971337,-0.0528576992495518,2294852
0.157790485621566,-0.616389813421815,0.185577715761264,2445526
-0.726436895139184,-2.22454548872087,0.0417242839874149,2200416
-0.191482074378497,0.698599336534552,0.0369989764875183,2168082
-0.0875189198443258,0.766894387124673,0.0185652399639087,2075846
-0.692049613801269,0.1011256981041,0.0321802893280808,215131
-0.155580780297026,1.0021561174902,-0.0416932840515337,2274521
-0.134187131278236,1.7297252413145,-0.131035572311654,277752
-0.357424877847271,-1.17378889230186,-0.0259387352941441,2078899
-0.330484801648228,-0.36320462423537,-0.198281882453126,2172217
-0.114646366565305,0.696022314760412,-0.208613306805157,1614566
-0.192655515212687,-0.837046251587868,0.0888314806908863,2100050
0.382287017993411,-1.46258707995036,0.0543855810746034,2183291
0.975111299466149,-0.157354262052447,0.0321675771251177,2336735
-0.820575547093992,-1.08826941198867,0.0283954022231661,2352038
-1.00438738011495,0.0412657661714561,0.0157256247139909,2305114
-0.40951541513384,0.726067544793149,0.0286003507170366,2448298
-0.541548722030418,-0.906227840114156,0.093135632884989,1329352
-0.236949225246524,0.612247159021528,-0.0320300393371047,1183075
0.0231464389189751,-1.02037319942953,-0.19223742527084,2110540
-0.172276400963009,0.795723845934192,-0.310399096999816,2070958
-0.0449454471112094,0.925274723092997,0.0129252344636159,2340155
