"mkm2d_ptv4_wavelet.HHL_firstorder_Median_246","mkm2d_ptv4_wavelet.HHH_firstorder_Mean_242","mkm2d_ptv4_wavelet.HHH_firstorder_Median_239","mkm2d_ptv4_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_239","mkm2d_ptv4_lbp.3D.k_firstorder_90Percentile_237","mkm2d_ptv4_wavelet.HHH_glcm_ClusterShade_234","mkm2d_ptv4_original_shape_Flatness_232","mkm2d_ptv4_wavelet.HHH_firstorder_Skewness_231","sub"
-0.474715134788193,0.524170934874721,-0.0291815755185405,-0.212197526927916,-0.406897556142254,0.30088708130513,1.06854900054944,0.407596736015425,1085983
-0.32687405184453,-0.437819171639459,-1.10671138055212,-0.813198698408912,1.08627571651544,0.391516206106529,0.354501163226146,0.845010161159834,1125173
1.55084030458421,-0.141197515980527,0.966021167622813,0.192754807823667,-2.83290725776994,0.169665974900017,-0.0765557024615884,0.544287687246867,1154608
-0.425089544802557,-1.51607107702269,-0.103514514680647,-0.911212533156382,-1.73965233352868,-0.523505349574311,0.940097272090689,-1.01162598246336,1181124
0.625610151001074,-1.20024980414604,-0.643358016305352,-0.224326312105995,-0.0159317381722915,-0.067513500617771,0.263638859654381,-0.0880272712481251,1183075
-0.764749148407526,0.946050305847529,-0.56660362343352,2.97791660471856,0.196108007645404,0.234308034757154,-0.783737688736107,-0.126146630245006,1232870
-0.218887065414217,0.215896409476412,-0.296856819353341,0.0606085815169876,0.137045558597365,0.284381721746671,0.217784317271122,0.0566698709136031,1279943
0.282756099706322,-0.25144172971758,-0.223578686557399,-0.658047484193885,-0.305052186265151,-3.28308356959309,0.0872473650047468,-0.545013668065789,1329352
0.730653236847899,0.694754600125017,0.278052887194478,0.619299319143207,-1.26220051350046,0.235868998461153,0.336280957137563,0.367642279555969,1330263
0.587726084119132,2.54535039684587,-0.900405887339338,0.837985774656541,1.55799632379388,-1.34930049204237,-0.144506452321763,-0.431409967263996,1364384
0.704206280233756,0.0136539695320358,0.169060056842884,0.494898263090939,-0.201933717752241,0.680079549687386,0.398415274521501,0.810453066549504,1386095
0.685200074664258,0.769711305357691,0.263685921706429,0.714293951556718,0.309744539778731,0.972239269953936,-0.0809947408050252,0.985446313071351,1458656
-0.286205158007602,0.155772663369598,-0.214148873116759,0.0470107198753431,0.412077216519796,0.209542661421535,1.12333587222391,-0.373735453348108,1485662
-0.297981363316134,0.296993750820764,0.235091245757512,-0.794905230229638,-1.26452486388108,-0.636903147631597,0.254443162346087,-0.905178207223105,1497807
1.16143239449935,0.166066407769268,0.598449946752123,0.283488797353437,-0.409873833863905,0.410690020137838,-0.400284443105829,1.5448774442758,1501387
2.31536741367895,0.512406878604986,-0.242093106973362,-0.792672607207121,-1.32394403264589,0.492567983133262,-0.450057641241647,1.15553978996565,1518948
0.0823623424847419,-0.0354816698799467,-0.245789573047856,-0.369354190472203,-0.764240965189937,0.11948556689065,-0.525074134691773,0.257355097387526,1526417
0.0942672493686003,1.00292530780816,0.669409121105441,0.224716480136949,0.320015042436701,-0.362417021639848,0.444061371837965,-0.392904553357527,1565177
0.110999001304596,0.456380067634116,-0.240911824219697,-0.836196338234633,-1.57959912933135,0.349476304459305,0.221615235466569,0.787884603669344,1606693
-0.636363085116187,0.788174411669534,-0.47697891096695,-0.222855525424138,-0.32969030029972,0.240821828557124,0.21928706026013,-0.483014284020472,1612262
-0.0155172154660253,0.229866192424363,-0.651502624195285,-0.44613507799257,-0.218518789643811,-0.168399904552222,0.18267410233689,0.391962774140713,1614566
0.21317182222206,0.28820681183379,-0.777520930126932,0.751426706330339,1.68819246584606,0.243599075474579,-1.07505745225567,0.229401790223906,1644034
-0.784583260414728,-0.150245462798465,-0.448349338305503,-1.08270731846402,0.337559602131808,0.0701890595703493,-0.19271172103873,0.296770402808952,1668599
0.422159424295109,0.522635958482024,0.345926495331924,-0.666232533204154,-0.432375158980245,0.832559403539686,-0.44522034030958,0.977952051043911,1671370
-1.9080248722017,-2.55228625500253,-0.479164352154063,0.324469750777302,0.493605192663129,-3.80041539427155,1.40585379166578,-1.11079678871303,1684230
-0.146846877853559,-0.642277536112999,-0.227437552309145,2.49866413631622,1.10876645348471,0.27491811477619,0.184773060648873,0.377572216360803,1692385
0.0101752412830491,0.744167764005227,0.918868077066463,-0.333135059590687,-0.804474663562518,-1.05118034855554,0.609173693462105,-1.49161868611959,1720713
0.358403984705265,-1.60795956368618,0.126689972752324,-0.514434192808591,0.102185092764118,-0.186003968587562,0.518697089942241,-0.228866176031756,1738800
-0.0215076674730104,0.852372618532065,-0.305558295266487,-0.903062714066203,1.36085258831134,-0.341899582328643,-0.763911899317794,0.17309335816826,1740845
0.383034324055117,-2.2400050430645,-1.54023141529257,-0.0562534082081569,0.0746907000080149,-1.62590045496657,-0.229245588760323,-0.250762370481391,1742294
0.30419454563373,1.38295919996188,0.562669700339851,-1.13098660244181,-0.294099252318638,0.113511819715227,0.615858597067115,0.306273211915722,1767700
-0.00284252219474672,0.730925994145309,-0.0861446898445374,-1.02225309696612,-1.50772098874869,0.339533090559804,0.867226509087011,1.14658874005688,1768972
-0.26042821781944,0.552371723436179,-0.253461319422235,-0.651237787819595,-1.11348292913659,0.0171442574524398,0.65128820372738,-0.100463865944993,1889409
0.607885422751611,-0.776874838039336,0.0534464739757529,1.61331897981243,0.91044390429503,0.302545993784564,-0.934543667731333,0.352428046188567,1915938
0.213427667513895,-0.545658025058883,-0.30908063725318,0.117699823967311,1.41221014357598,-0.204021164997316,-0.854858886244333,-0.398330845530553,1916742
-0.0283376499277563,0.515528025247982,-0.371599770692258,0.0962870157261681,-0.90669238327825,0.220041950927514,0.38050359346979,-1.7937145382076,1919296
0.01287527214546,0.449183868583185,0.278809360542099,-0.182713366897966,0.641343373423021,0.313006823146437,-0.0254910671831784,1.0746085576688,1926770
0.023020185545044,-0.076482799402958,0.308988850504693,-0.917232166213437,-0.279006100768995,-0.0230942380423658,-0.0337350986210833,-0.527738464301148,1938156
0.705597498928275,-0.554255323064052,-0.171252877318103,-0.611158062137693,-0.468771662434878,0.0145449910595454,0.293309277260542,-0.729039527208843,1938561
