"mkm2d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm2d_ptv2_wavelet.LLL_glrlm_HighGrayLevelRunEmphasis_250","mkm2d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm2d_ptv2_wavelet.LLH_glcm_Idn_250","mkm2d_ptv2_wavelet.HHH_glcm_Idmn_250","mkm2d_ptv2_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ptv2_wavelet.HHH_firstorder_Kurtosis_249","mkm2d_ptv2_log.sigma.4.0.mm.3D_firstorder_Maximum_248","mkm2d_ptv2_lbp.3D.k_firstorder_Range_248","mkm2d_ptv2_lbp.3D.k_glcm_ClusterShade_245","mkm2d_ptv2_gradient_glcm_Idn_243","mkm2d_ptv2_wavelet.HHH_glcm_Correlation_243","mkm2d_ptv2_lbp.3D.m2_gldm_LargeDependenceLowGrayLevelEmphasis_241","mkm2d_ptv2_original_glszm_LargeAreaHighGrayLevelEmphasis_237","mkm2d_ptv2_original_shape_Elongation_236","mkm2d_ptv2_wavelet.LHL_glcm_Correlation_235","mkm2d_ptv2_wavelet.LHH_firstorder_Kurtosis_233","mkm2d_ptv2_wavelet.HHL_firstorder_Skewness_231","mkm2d_ptv2_wavelet.LLH_glszm_LargeAreaHighGrayLevelEmphasis_228","sub"
-0.628922818279492,-1.02369213983711,0.487414161611861,-0.89658078966593,-0.878806093265354,0.251648618467469,-0.638069194394509,-1.07070204007353,0.00250632839291582,-1.3766917071508,-1.73602754793263,-0.694165426972028,0.563825298655198,-1.06061722392545,1.01806690669307,0.500151474785321,-0.892030235255766,-0.399563767095818,-0.435602726593913,1085983
-0.175884397475903,0.291915998741703,1.07117108109789,-0.0457129614558234,0.32871059743965,-0.487854766930297,-0.525409477862411,0.483000162759057,1.08031688012272,-0.435545867772495,0.992033884754517,0.0271014453528268,0.0133316935326693,0.471327082243938,1.23435282731084,0.19365914655786,-0.213770607512996,-1.70077811655669,0.442119950958778,1125173
-1.31132840432351,0.587365383312106,0.672704662151421,-2.59912475661342,-1.90431522746324,-0.068127845143678,-0.716007927837777,0.967971444593198,-1.02434903966221,-1.53930720723471,-2.15582319874568,0.961414962791427,-1.09550368151566,-0.774325341962405,-0.162581048667446,-1.22834978423094,-0.712212164315897,-1.13689963300876,-0.469861215809234,1154608
1.37649212003545,1.27915256634665,-0.203689049511007,1.16805357696934,1.08484741578368,0.296351170867125,0.766864676165902,1.48040280861185,-0.299547482092845,-0.434627175586167,1.04834297487358,-0.0396924798806676,-0.894872705006776,-0.350885346063449,1.28049653327086,0.04878622466058,-0.10633436986052,2.33722830911962,-0.325364238170268,1181124
0.325119083332151,-1.86632416862095,0.772604683019495,-2.61641336053503,-0.0894420434198753,0.468604084714805,-0.161591517556403,-1.44016634654834,-1.18340577970584,-0.891475010443976,-2.9705338756739,-0.547263423113231,0.198334420215803,-1.62581062013511,1.64129793827272,0.633010143241717,-0.806535902971825,0.414251508893552,-0.47147620052665,1183075
0.175966110438564,-1.70425687998004,-0.0512622936411312,-2.07980616964817,-3.07764380273827,1.46783831009182,-0.81054442028103,-1.37158122998253,-0.323898002092272,2.22020917028416,-0.405406293840818,-0.553254107330254,-0.369760557962832,-1.31553464539839,-0.458228363792898,-0.479464853219611,-0.868836693687489,-0.8765316337789,-0.465329106848247,1232870
0.146814471360349,0.368116704023679,0.285145802277431,0.466152991721036,-3.20337356699838,-0.193088238232332,-0.791526687669187,-0.513214887594701,1.12763677267302,0.258353715747668,1.60196197927667,-0.383619668908636,0.34592540046174,0.514138475380736,0.1396104376246,1.27941039628295,-0.542876481467486,-1.28159993741766,0.252465608912475,1279943
0.151545913016846,-0.536532434159657,-1.16202517429396,-0.142093040580233,0.140901679876618,-0.285308194431984,-0.0771721314500357,-0.320659738154688,-0.566692259051157,-0.306891676957424,0.407913919048431,-0.66371456632436,0.599013990973999,-0.688782970865453,-0.209564862005007,-0.166443983233682,0.0991674056390351,0.256078152897383,-0.42183178261785,1329352
0.444549817451016,0.776812483987717,0.221889837853345,0.645093836952125,0.67262936143008,-0.675943925596537,0.430448796261532,0.765916810791384,0.311708865779594,0.508902685306428,-0.570874328013387,0.987068628134953,-1.02764895807055,-0.339389932821072,-0.0507225658878753,-1.26517827440714,0.139856020186456,-0.379997609981294,-0.303908516306371,1330263
1.07500807112993,1.19895687769948,-1.84379858480679,-0.391537486430136,-0.642865434960232,0.104683793175533,-0.124986204341427,0.346352363370594,-0.948683898763824,3.40170382154243,-1.66894461336209,-0.504904986794989,-0.733477693516009,-0.737765069907951,-0.827246529542077,-1.41917375884355,-0.316323949416539,-0.518443584070633,-0.462339530136084,1364384
