"mkm9d_gtvper_original_shape_Elongation_250","mkm9d_gtvper_original_shape_Flatness_250","mkm9d_gtvper_original_shape_SurfaceVolumeRatio_250","mkm9d_gtvper_wavelet.LHH_firstorder_Median_250","mkm9d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HLL_glcm_MaximumProbability_250","mkm9d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm9d_gtvper_wavelet.HHL_firstorder_Median_250","mkm9d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm9d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HHL_glcm_JointEnergy_250","mkm9d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtvper_wavelet.HHH_firstorder_Mean_250","mkm9d_gtvper_wavelet.HHH_firstorder_Median_250","mkm9d_gtvper_wavelet.HHH_firstorder_Skewness_250","mkm9d_gtvper_wavelet.HHH_glcm_ClusterShade_250","mkm9d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_gtvper_lbp.3D.m1_firstorder_RootMeanSquared_250","mkm9d_gtvper_lbp.3D.m1_glcm_ClusterShade_250","sub"
1.02769013153375,1.31168292717136,-0.883493588008831,0.692975592745872,-0.134519937472829,-0.825489788426299,1.04679095715545,0.169148286729518,-0.109064143530317,-0.0883348781524121,-0.726798202376367,-0.337417555429212,-0.357268252728055,0.367147007160718,-0.154620966485487,-0.128674859295657,0.463787986283343,0.241302793109581,1.00784563407461,1085983
0.903315011727641,-0.684619025977092,-0.101898225844604,-0.375968257725164,-0.0703577137708496,-1.12112055668267,0.451712443704775,0.644036030884288,-1.03371171179653,-0.608726115419662,-1.0339042675415,-0.377604337902699,-0.643360174323342,-1.16115281068612,0.308704721835918,0.0721345909854228,-1.3700714755098,0.163352169966719,0.31843133767329,1125173
-1.09125817683295,-1.6945783928603,1.75088930515183,-1.81379700581734,0.389577204222271,0.899012556779493,-0.573270175154512,-0.879346357661889,-0.0960184951594468,-0.106946267104164,-0.0652507533811674,-0.361707855295968,2.12252780553756,2.40412339730947,0.830948010190242,0.422026509571566,-1.41179710643866,-1.67266127677957,-1.31660761109814,1154608
0.128547106063381,0.978025873237056,-0.103970383034318,0.221385025728345,-0.180606898312422,-0.552924946142999,-0.18720303691544,0.197747807445237,0.277029145340718,-0.494660335511356,0.5395751429646,-0.235466564640137,-0.472623856189993,0.149331901440667,-2.11382505705329,-0.187306205624614,0.0549087648352582,-1.28438523847182,-0.0899320842410387,1181124
1.3884677017123,0.612247159021528,-0.236949225246524,-1.77649660097672,-0.170050205058659,-0.627393538041134,-2.83001529889641,-1.22899678002282,0.495614519275909,-0.252519013477444,-0.75419310095263,-0.371598749388526,2.27249547531156,2.79488596710144,0.498575594449455,0.135627432599976,1.1750933263919,0.686255986418774,0.195117323906128,1183075
-0.515882743954256,0.174462190666563,0.645630178101319,-0.180916682465971,-0.152358063194913,1.29260568668278,1.70536352383534,1.11949188118599,-0.887827918965257,-0.211716044049564,0.100386812516961,-0.337079631178987,1.56574846153726,3.43835589747263,0.286330544075438,0.119732999669427,-1.65846296160533,0.487098440010644,0.672652919634997,1232870
0.0607759317154871,-0.314533799260688,0.153425922093812,1.59844160016653,-0.0607378119576278,-0.792382708438292,1.46886048209464,1.23758289583355,-0.262310764265926,-0.179929671195702,-0.471665497603289,-0.351850766765187,-0.54748779427245,-0.732659335867299,0.167061270119325,0.0699775256405413,-0.630875633751709,0.0216016138923331,0.445403813139262,1279943
-0.201139121923733,-0.906227840114156,-0.541548722030418,1.31895421590373,-0.0106232212795607,-0.627816849231186,-0.477427367920264,-0.317396419038503,-0.794260780574866,-0.316656558531315,-0.663709420332616,-0.369769952580534,-0.232685820951192,0.413942590371335,0.279989183012823,0.281766692360744,0.719020827816021,-0.0618412970577201,0.928479180415274,1329352
0.300674203552877,-1.04583905399901,-0.393082761067541,1.35458391040759,-0.0342322399516746,-0.369410658927228,-0.0555796630799337,0.0959892157649851,-0.359977095293799,-0.167942284179954,-0.0549013014663087,-0.177110050196006,-0.202058904085503,-0.285113449666364,-0.176211690923886,0.0755611801677338,0.246139415535183,-0.999574935143149,0.195641754510089,1330263
-0.778798785706111,-1.81078084550867,-0.0505483638997014,2.93476709194228,-0.145966229200754,0.535349809101429,-1.26257167099583,-2.13090596402151,0.436421953181313,-0.0505551426923502,-0.593188573570971,-0.367780571907795,1.8590443860364,2.78511018547371,-0.353444574793299,0.276535814536104,0.939239770848066,-1.44161772766213,1.32860926642169,1364384
