"lemm_prc_v45_250","lemm_prc_grady_250","lemm_prc_m110_250","lemm_prc_m111_250","lemm_prc_m210_250","lemm_prc_m040_250","lemm_prc_m310_250","lemm_prc_eigen_min_250","lemm_prc_m201_249","lemm_prc_v7_248","lemm_prc_m011_248","lemm_prc_sphericity_246","lemm_prc_m004_242","lemm_prc_gradx_240","lemm_prc_m021_239","lemm_prc_m012_237","sub"
-0.240663124382992,-0.0135989780343782,0.13831922264019,-0.0460126477060913,-0.00857054286491606,-0.474621623563152,0.0405462695559852,-0.0919210086988422,0.0146885567922124,0.235564704803533,-0.19306421395496,0.752428346435609,-0.533341007402694,-1.44991173755037,-0.23023759091036,-0.00889191801277651,1085983
-0.259601498697698,-0.103937198532617,-0.260151057498405,-0.190608563478162,-0.0610644380442283,-0.451505827702081,-0.0185429102538998,2.31975401831939,-0.0867229587631119,0.235564704803533,-0.00506006766863168,-0.22915037648958,-0.511343835185022,0.267426081553634,-0.170356288519643,0.0707362347250467,1125173
-0.236515296675179,-1.11450208168299,1.00616427248921,-0.16498347493653,0.254891543220549,-0.33906423298144,0.258423882117951,-0.692530510638645,-0.0412407491911068,0.235564704803533,0.47829245532629,0.246330617990013,-0.525893055853962,-0.740445062354904,-0.340582010547651,0.0263133179203942,1154608
-0.073616430357977,-1.0752422109945,0.228192079197949,-0.129045259226459,-0.0738391156031337,-0.418634143990016,0.05558213586302,-0.0524380369314629,-0.0368085234089312,-0.0683457846550407,0.0633611938375224,-0.378343480575766,-0.506754355041498,1.2036688741003,-0.166708584241847,-0.0257359461925626,1181124
-0.259601498697698,1.30804991479104,-0.133418229619548,-2.99133052727118,-9.41039707211855,7.02506413156025,7.53448596386513,-0.721845170832931,-12.4414080124497,0.235564704803533,4.42936661584519,-0.408805587489532,1.76651986822592,1.27994790663466,2.89749367738365,9.43591622007582,1183075
-0.259601498697698,-0.0753522493158035,-0.270043727131333,0.0983355016502405,0.0310772653920307,-0.490120378925928,-0.0486854820500406,-0.670215041133041,0.0473566025691479,0.235564704803533,0.218286824448206,2.90080149462826,-0.513890768844807,-0.952921496007466,-0.181451123416648,-0.00321210140835903,1232870
4.49717017766779,0.0340184509033835,-0.0750976945796732,0.0103942037258557,-0.0774115441877595,-0.48280982037903,0.00721215633877186,0.929685090267187,-0.0416039995482296,0.235564704803533,-0.509024523122828,0.815283813957202,-0.523458722186383,-0.0796096284526344,-0.214113180483493,-0.0387142292934054,1279943
-0.259601498697698,0.574981958167726,0.303222123800108,-0.451197108470014,0.336204800851043,-0.419108054583798,0.128622608711869,-0.444961491239649,-0.305531390344478,0.235564704803533,-0.621174809139299,0.165506582330942,-0.480791109037427,0.0548623081591859,0.137690252820145,0.0721244912878282,1329352
-0.259601498697698,-0.104994604318284,0.735313050182198,0.0305450885464164,0.509439267533163,-0.414903737403127,0.23166642006428,-0.145826649269771,-0.159535749191368,0.235564704803533,0.018500809847221,-0.0475781985332368,-0.54474707046442,-0.84910731457635,-0.140082764143475,-0.0309357418913305,1330263
-0.259601498697698,1.0461371863879,-0.377038861745731,0.0622423307706383,-0.0301455103996353,-0.461746356260408,-0.0921084189099784,-0.716503807466087,-0.0420745966961105,0.235564704803533,-0.624069497743158,1.86277159134844,-0.536696261827818,-1.00308585159879,-0.199638364164901,0.119087286130011,1364384
-0.245795163202446,1.11222941808842,-0.0169088335407025,-0.00113236038746209,-0.126864814649104,-0.465890489281238,0.00486759461912876,-0.667360619984158,-0.0445764026480751,0.235564704803533,-0.267719938234095,2.42532154279121,-0.544986227274438,-1.48714563225402,-0.287811225245048,0.0208741132015216,1386095
-0.217541813218106,-0.139955151007252,0.343358441018063,0.114192402759127,0.343858070084832,-0.471397681535971,0.151763847231288,1.05022079496913,0.264940264046516,0.235564704803533,0.235831806452854,1.50395532758341,-0.537818380734455,-0.731124386678852,-0.404652913987242,0.0581880490579373,1458656
-0.259601498697698,-0.320520942791161,-1.38044763482601,0.330012208670693,1.22737340899808,0.635411919196151,-1.7884875326787,-0.516206935592538,-0.0372160920465205,0.235564704803533,0.332434861997517,-1.1589923777586,2.49503999236327,-0.0347301570319972,-0.649401209230465,-0.00612924481978311,1485662
-0.121477538896457,0.219620517780623,-0.386178108830384,0.28921406646119,-0.202580589840402,-0.490398450443096,-0.0894708653493806,-0.143621508474776,-0.22892402408019,0.235564704803533,-0.0680757453603953,0.993334524415355,-0.521650790662942,-0.355938344361665,-0.213916172785417,0.0756214573192563,1497807
-0.25854732156276,0.0476223744253631,0.154902786104031,0.161498154572837,-0.295016692775712,-0.477886043851719,0.0309932567291715,0.0288125112490216,0.0297024080057612,0.235564704803533,-0.357810472247582,0.217254651493823,-0.357865246047953,-0.58567899418001,-0.185586854861095,0.398175074669696,1501387
-0.259601498697698,1.32742089180292,0.570041008409505,0.150929976745684,-0.286268791963531,-0.439427293378082,0.114262994744098,-0.679423598092677,0.0407144376138153,0.235564704803533,-0.559786170089031,1.63095511297952,-0.543874192285154,0.131190610340762,-0.198398949999186,0.0876055785508551,1518948
-0.259601498697698,0.370148366642201,0.00175595975395714,0.0736429081823774,-0.22850196653825,-0.384137635379172,-0.00161036491878614,-0.555117670051167,-0.215435274259355,0.235564704803533,-0.0462875427277286,-0.161210142525628,-0.248304114978143,1.38376239634576,-0.536705114126734,0.249424042330328,1526417
-0.259601498697698,-1.43224809636639,0.179191666680475,-0.424200138065136,-0.0859320667091137,-0.448940937294039,0.0509417332545404,0.235897667811325,0.0106233513059673,-2.70284951691514,-0.701374069126118,-0.414215312155696,-0.418840578576411,0.0428307688186388,-0.530134230502291,0.142659639098099,1565177
-0.259601498697698,-0.856358758661767,0.628506368766706,0.0260972523238132,0.943731030931581,1.98278866536584,0.640058374739974,0.26249698379818,-0.336214020109388,0.235564704803533,1.76821663226063,-1.39380339545529,1.19643308981324,1.83117567422206,-1.45095994392627,-0.0482285551817614,1606693
-0.259601498697698,-0.392759894678972,0.202098364532435,0.00594368624830726,-0.011713991259629,-0.459075134838043,0.0430382310951095,-0.078867853270423,-0.0163611664673059,0.235564704803533,0.3425974296065,2.76453183773733,-0.528696889675446,0.383472579848308,-0.20569919882638,0.0313976765358218,1612262
-0.259601498697698,1.62492524912058,0.111188167559036,0.119569381596484,0.103187228682116,-0.484429176694419,0.0433635592249331,-0.349780871484924,-0.079972276068914,0.235564704803533,-0.309159283797255,0.133399168516062,-0.442381636882691,0.748808994398367,-0.261679287152763,0.1013523605402,1614566
-0.259601498697698,-0.327421104059581,0.148138305914446,-0.132915631148054,-0.157964569594941,-0.480942769484196,0.0322858679223379,-0.393348657160078,0.0215215871178524,0.235564704803533,0.178863287656207,1.98455602911258,-0.390832533312855,-0.553541047136591,-0.391095873699706,0.148770420668087,1644034
-0.259601498697698,0.438384121992439,-2.95198948945771,-0.630704465552656,0.0533562073163676,2.32925068009469,-2.19129826925563,-0.568287653917646,0.493282414302794,0.235564704803533,2.47921043712695,-1.17670478472793,0.360961105537569,0.83300335516648,0.826987044085362,1.07328836526959,1668599
0.11520605380882,0.0205190315026773,0.48921263014975,-0.0162709903644452,-0.208569761734267,-0.47443458149078,0.0890311521572514,-0.615208851080641,0.017579374198533,0.235564704803533,0.29848188586931,1.98155726212068,-0.518648557585709,0.761966288541515,-0.225701416574034,0.144768851022148,1671370
-0.0635109615694257,-0.227824868929561,0.0304157294748938,0.0744319121019325,-0.120450843217753,-0.478089754774418,0.0253974549507992,-0.563646295684075,-0.0149950137495334,0.235564704803533,0.0638945599003868,2.85319903907965,-0.54016990278373,-0.111570848993077,-0.174211717703143,0.150402217445781,1684230
-0.259601498697698,0.141633867982977,0.0704858326655654,0.125192611400599,-0.149919215558595,-0.454542021217964,0.0246206694267607,-0.629423340441879,-0.0259995170291158,0.235564704803533,-0.247989723138934,0.246063567639297,-0.44221491380315,-0.185909195406263,-0.17125882322102,0.110107513965703,1692385
-0.259601498697698,0.328803343778314,0.665004753689389,0.108340624313226,-0.247499417185182,-0.409164363416767,0.145699900390742,0.274478360837415,0.0397650175970228,0.235564704803533,-0.405983427637948,0.423898512266819,-0.551658845015301,-0.674472841615228,-0.192769757668506,0.0787316740993383,1720713
-0.208021066221292,0.0168320240296224,0.0709411626099786,-0.0797888499074021,-0.0996518445668594,-0.481330552830587,0.030878987424408,0.473176530550223,-0.0412578067550691,0.235564704803533,-0.128338028407109,0.633234471677249,-0.50042941623101,-0.2670025727297,-0.154912145911886,0.043396916304339,1738800
-0.259601498697698,-0.524459914933939,-0.376343897018013,4.44704188519552,-1.47560445814755,2.81291078429409,-0.00883425373573439,-0.187979062432744,0.714232890162024,0.235564704803533,0.153628537792942,-1.37665638984067,0.583938235393791,1.15487974744664,1.01158134723042,0.0340912047754976,1740845
-0.259601498697698,-0.55836421932455,-1.92193834220727,-1.82541696991337,2.6769503520409,1.6791485703717,-1.21078968829535,-0.704810551981451,0.700534256823012,0.235564704803533,-0.0725128159749631,-0.838341234329515,0.186668265245212,-0.425044134791134,2.60039299814752,0.101041680620786,1742294
