"lemm_prc_v43_249","lemm_prc_m201_229","sub"
-0.987600571547417,1.22720632827516,2070958
-0.987600571547417,0.806033117535362,2072215
-0.987600571547417,1.0775929726074,2075832
1.16673533466619,-0.0890081220728448,2075846
-0.987600571547417,0.640569149416867,2076301
-0.984201418373279,-0.230595763711599,2078198
-0.987600571547417,-0.0732048792795461,2078899
-0.987600571547417,0.46471440081914,2085349
-0.987600571547417,-0.0724916494462616,2086044
1.38468168728311,-0.0445331424376372,2091555
-0.987600571547417,-1.53655581228407,2092954
-0.987600571547417,0.344525121913528,2096627
-0.987600571547417,-0.454422695891364,2100050
-0.987600571547417,0.0410958905692764,2108003
-0.987600571547417,0.52045269165267,2109902
-0.987600571547417,-0.362248206403076,2110540
1.105165591809,0.044734526397163,2116787
0.825733868710693,-0.0143613496225377,2119177
-0.972834851678073,0.0481769559749494,2131601
-0.987600571547417,0.54318162787744,2132424
-0.987600571547417,-0.0722296200102921,2132982
-0.987600571547417,0.879694283341888,2133204
-0.987600571547417,0.00648351117149802,2133380
0.957841123136666,-0.317077062101082,2134220
1.16876662610988,0.124574783092353,2135748
-0.987600571547417,-0.162142225695604,2137799
-0.987600571547417,1.27486284921221,2138375
-0.987600571547417,-2.1194678558535,2138678
0.787080314308495,-0.0647319383388139,2139733
-0.987600571547417,0.124409388761643,2141116
1.38858315821519,0.00391933113863128,2144796
-0.987600571547417,0.0518831503396868,2145166
-0.987600571547417,0.783021720851456,2145694
0.976636623903154,-0.0562852210347524,2146138
-0.987600571547417,-0.0773177438593599,2151024
0.985739529861335,-0.049597699829245,215131
-0.987600571547417,0.73699674903211,2152442
0.697457777372485,-0.0155388644534182,2157529
1.06387186325027,-0.0272421609075264,2158101
1.05877529612561,0.0745206956330934,2158329
-0.987600571547417,1.82653518259853,2168082
-0.987600571547417,-0.088186022615928,2172217
1.06292452874933,0.0374254056229123,2176530
-0.975758611134789,0.13573876413972,2176784
-0.987600571547417,-0.0709003550858714,2181724
-0.987600571547417,0.0156538604083607,2183291
0.519121845510662,-0.0630403561529287,2183356
-0.987600571547417,0.191891475515276,2185290
-0.98658352239077,0.0735310208720983,2186951
1.13062523336759,-0.134282565650231,2196212
-0.987600571547417,0.276010956103714,2199403
-0.987600571547417,0.0131568308380289,2200416
1.10340532593843,-0.231988794821202,2200813
-0.987600571547417,-0.132199228461705,2205389
-0.987600571547417,0.174321238126529,2212664
1.38026131570406,-0.0502484269350326,2217034
-0.986508219990308,0.0189941383444507,2218615
0.682842020778546,0.0570535433559048,2219842
0.188950349158891,-0.054509821039661,2224150
-0.987600571547417,0.105379010263625,2228399
-0.987600571547417,0.103012798809058,2228400
1.06660524520301,0.00988831577655773,2234271
1.22137311532899,-0.0293416591213448,2234422
0.949596271120075,0.0980236257470098,2237571
0.503099524625659,-0.0519882677759352,2244172
0.647849057720378,-0.108149764817053,2247869
0.802500553374282,-0.0380170008168812,2250648
-0.987600571547417,-0.0686298946187235,2250836
-0.987600571547417,-0.0159163209000008,2267382
-0.986878193992654,0.0161583016286675,2269346
1.16902626053172,-0.0502419941061803,2271329
-0.987600571547417,-0.0518777965403996,2274521
-0.987600571547417,-0.0445330343566103,2276121
1.25214748234734,-0.0291943718822947,2278618
1.37315927181687,-0.0128623428762024,2285214
1.09657659978586,0.104619128996609,2286108
-0.987600571547417,0.0157563149131957,2293123
1.08924316544137,-0.0147450274744261,2294852
0.597991265309117,0.132837934296561,2294873
-0.987600571547417,-0.324966264347718,2296332
1.26613931850553,-0.036047098990173,2305114
1.00640760105759,-0.0242934082994347,2305115
1.03508758511263,0.0128864609155999,2306459
0.867011789714115,-0.0781268743963693,2306893
1.17336587956695,-0.159921957314885,2317120
-0.987600571547417,-0.0633203968209762,2319068
1.35957845943229,-0.0691579142504153,2321962
0.993973989102172,-0.00637742329580251,2331869
1.01423288994326,-0.0302131923090148,2336735
1.05116764683646,-0.029083839328046,2339674
0.801988595277315,0.0582875596915826,2340155
0.959447360459857,0.106504773886462,2340322
1.03744858972342,0.0295087195351296,2350037
0.961139311801511,-0.0575346117379419,2352038
1.06996196850599,-0.0250720189592359,2359944
1.04525372940046,-0.0134579291457781,2381907
1.12764298312209,-0.100506243955196,2393207
0.96580030462269,0.0488883918247337,2395415
1.077960985533,-0.00701431982150056,2395943
1.11818746536746,-0.0425263511957636,2401405
1.09007548727414,0.0438988316256687,2405144
0.760732540393392,0.0630083578983983,2414406
1.29278874822858,-0.0419985833810509,2419459
1.04238691124019,-0.084802709872988,2425694
0.923194027915799,-0.0301084879848649,2426863
0.91317355833745,-0.0878212019782389,2430773
0.938912609953356,-0.00225395994408946,2439458
0.792864313650656,-0.0182350440596772,2443354
1.00551848418776,-0.000228852373062592,2445526
1.09877258593199,-0.00726277532587666,2448298
0.916586662803254,-1.01521605735024,2453577
0.872795576542676,-0.0273182273211282,2474709
1.30513419117635,0.0155217587607798,2480056
1.01362049957138,-0.136009227674298,2480330
0.841864332133164,0.0184907034374225,2487135
0.630783103477622,-0.10964234883338,2488660
1.09044857192448,-0.0104711962588358,2490180
0.983617035648182,-0.003211042575051,2493534
0.612267361292426,0.11882367076144,2498991
0.947799782958001,0.0809119794966581,2500377
1.24109152418614,-0.0162943674372497,2504802
1.00036586176437,1.04017340595479,2510402
0.692159494120675,0.0439225303821206,2520618
1.06852679624083,-0.0580849734475125,2559453
-0.987600571547417,0.571306841426992,277752
-0.987600571547417,1.52546393319964,308862
0.989890077177615,0.0760675990954858,58325
-0.987600571547417,-0.0495322262314,92173
0.870812931208287,-0.176355654491865,923666
0.993608349071723,0.0374025616232993,965005
-0.987600571547417,-0.0413937716072109,983079
