"lemd_ptv_original_shape_Flatness_250","lemd_ptv_gradient_glszm_LowGrayLevelZoneEmphasis_250","lemd_ptv_wavelet.HHL_glcm_Correlation_248","lemd_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_243","lemd_ptv_wavelet.HHL_firstorder_Skewness_241","lemd_ptv_lbp.3D.k_firstorder_Skewness_239","lemd_ptv_wavelet.HHH_firstorder_Skewness_233","lemd_ptv_lbp.3D.m2_firstorder_Maximum_233","sub"
-0.546195694857943,0.893330538403733,-0.700073976865661,0.0154357021659094,-0.928620291270693,0.0906970861462388,0.222246220442882,-0.820988174748791,1916742
1.13708351213632,0.835700224217237,1.48497265107053,-0.232274006457476,-1.34398732427077,-1.24267588319814,1.74322997065656,-0.886997010489788,1980052
2.6312270554222,-0.566181761072386,0.106179055589993,-0.250298258373558,-0.740533631472674,0.00391155313543238,-0.812125513030422,-0.886997010489788,1926770
0.0885969692634227,-0.739704396844982,0.741818001015891,-0.00669937126019574,0.0721707226556515,-1.18204427267648,-0.20332095363541,-0.886997010489788,1979045
-0.293459910172023,1.57763063701981,0.384032747550733,-0.126143791766932,0.785783530306397,-0.0631888462260384,0.0569468010310205,-0.537952902274295,2196212
-0.419638299121874,-0.275929980610063,0.449201145515769,-0.222249198244192,-0.136390922453909,-0.203977527750834,0.996610254526831,0.351641909362679,2393207
-0.644654846043283,0.34138666563541,-0.92940005210327,-0.262073709657306,-1.82764079534461,-0.71812944801518,0.682235341063288,-0.728640156926248,2146138
1.19389675936482,-1.06387856480748,0.936876956676918,0.158769698594152,1.07301032807247,-0.971640238834792,0.208971894012481,-0.886997010489788,2228399
-2.10026604741102,0.789742869735036,-1.07137461877953,-0.269015992739136,1.4069030349708,-0.672159274128904,-1.53906239125225,-0.886997010489788,2144796
0.233619732961061,2.07239168057607,-1.15785744410711,-0.268720785158749,0.052282185809676,-1.57028756096054,-0.0707768350340271,-0.820988174748791,2234271
0.65233153618861,-0.917533472704445,2.1105881689222,0.150164621320049,0.392632596965416,0.328772856351606,0.992203834771276,2.26384919525713,2296332
1.90831193190425,2.40144849865272,-0.880773767165543,-0.24688957074884,-0.338434728751759,-1.10229323323742,0.0654587284612471,0.719880629700035,1684230
-0.738266564851998,-0.782944394394205,0.634276626569814,-0.259164241237839,-2.74754408059827,-0.601492608720131,-8.67060828158717,-0.318251679279204,1720713
0.691504497275788,-0.824119348782086,0.56528814270582,-0.25786294693472,-1.15069628105601,0.0317405831712407,-1.02175584901092,-0.886997010489788,2186951
0.271632226872228,-1.08415636236626,-0.413834852194368,-0.250470028735565,-0.196041254704044,-0.638013998097015,0.737809885507504,-0.728640156926248,2439458
1.95283575640818,-0.203838980438963,0.901639977219508,-0.248394906712402,0.166150211831693,0.60965528252054,0.169389304957545,1.19698262822242,2135748
0.515658206151434,0.110734945247613,-0.437848907646737,-0.199081734497417,-0.228327713806514,-0.615906021997181,0.27041718904271,-0.725232584617774,2141116
1.21519796489238,-0.407259943956241,0.563959038109456,-0.172646568858237,4.02170055875675,0.821063491569151,-0.326584844211918,0.453187876744286,2108003
