"mkm7d_ptvper_original_shape_Flatness_250","mkm7d_ptvper_wavelet.HHH_firstorder_Median_250","mkm7d_ptvper_wavelet.HHH_firstorder_Skewness_249","mkm7d_ptvper_wavelet.LLH_glcm_Correlation_248","mkm7d_ptvper_lbp.3D.m2_firstorder_Maximum_247","mkm7d_ptvper_wavelet.HLH_firstorder_Median_246","mkm7d_ptvper_wavelet.HHH_glcm_ClusterShade_246","mkm7d_ptvper_log.sigma.4.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_245","mkm7d_ptvper_wavelet.LHL_glszm_LargeAreaHighGrayLevelEmphasis_233","mkm7d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_231","sub"
1.28773345349569,0.0809569662821751,0.236757295292415,0.789661613743498,-0.125013876528259,-0.50703363662245,0.250121134622262,0.605986590751045,0.0630954519235981,-0.164499714029035,1085983
0.0020267008965909,-0.122598457436477,0.401705914987118,0.701912513605584,-0.366515362397429,0.589392789415114,0.307036666751865,-0.54394564259027,9.48922805920957,-0.196430433228334,1125173
-1.05817960667768,0.75323625390586,0.751859969643982,-0.0261611564135464,-0.101875835026003,1.26461220460337,0.286859945866659,-0.393821764131084,-0.508902775187089,0.0593058886875053,1154608
0.780671015151353,0.0744508681939876,-0.42458059752293,0.415167612131663,-0.252572215863844,-0.430378843035749,-0.0213446385786758,-0.485175871930033,3.13019504658469,0.0104018830863221,1181124
0.406249523139593,-2.43941124645079,0.837701981133067,-0.680683595357542,-0.939293062653511,1.70748177994555,0.402144554724758,2.41187527936683,-0.358580171237617,0.0648293127885086,1183075
0.132815037026108,-1.72162697418292,-0.0700383189596979,0.511032086212005,-0.626585943896892,0.634541930823191,0.313294283978803,2.88665155270273,-0.522359293177225,-0.0937957513483401,1232870
0.0528274881475076,0.141287002681653,-1.79716372293302,0.838859674887203,-0.101875835026003,-0.730798986786353,0.0262834822048074,-0.548662422550588,0.811847382763533,-0.153930547183989,1279943
-0.782064036551383,0.653527348343838,-0.705506540412191,0.388161661382215,0.485263339642957,0.475905753481301,-2.05138205499564,0.583930199832242,0.0627832536300023,-0.172377066681679,1329352
-1.36273625294635,0.214719991326305,-0.483091906812272,-1.34097426912595,0.297308699516289,-1.07128731003489,0.107962004129699,-0.641830441309323,-0.267370979938118,-0.173801281001259,1330263
-0.797302960312305,-1.66687931819934,-1.08952528723993,0.499617758997962,-2.47188475551652,-0.625736854815817,-1.6887749302838,0.352934922601673,-0.535042719051069,-0.145896371935453,1364384
1.13132504707476,0.630797021937393,1.38621017476443,0.649436010379981,-0.286136381832123,-0.222207143057351,0.492921417855594,-0.39980370559236,-0.477351750880946,-0.0385784523038122,1386095
-1.45151532626446,-0.484716694976621,0.200092236901583,0.575055492062478,-0.263929121469404,1.54385483726768,0.127865759793454,-0.582817036748377,-0.0509913718786719,-0.188496701910553,1458656
1.33641822073201,-1.70512736013704,0.332722938983551,-2.95096688984016,0.245846589382916,2.3513038086489,0.228737484068221,0.629626593204062,-0.405381306468072,-0.180742089062392,1485662
0.25646500049719,-1.03990695596847,-0.624978549223681,-0.253300739144964,-0.472519489726765,0.302457294293407,-0.057660379175514,-0.573950503427324,-0.176656448644987,-0.1907740223571,1497807
-0.688605984569223,1.02189704891569,1.03416315435431,0.621058309298359,-1.71274193892982,2.2488974274395,0.321288650584855,-0.669618398305825,-0.418788476188853,-0.19464679619025,1501387
0.0109827969647154,-1.06241620431219,0.708736340197165,-0.308378020027121,0.0775665808467964,0.13644666218561,0.333442094292677,0.975071673815354,-0.525820128597371,-0.16638043524021,1518948
0.631565493020372,-0.00797456179926169,0.143300261656945,0.443784369761698,-0.377979925936574,0.380306847870549,0.497250352209492,-0.177809933468834,-0.459429863250215,-0.143283261930566,1526417
0.146881836117693,-0.135445972106553,-0.047065126028731,0.773633542304149,2.72194659708067,-0.547086243147233,0.232852265706147,-0.584942695188941,1.9154948980639,3.13780597783339,1565177
-0.627632355926773,-0.045713574965359,0.028469102735601,-0.280246837159144,0.655625587646048,-0.31260644529145,0.238985304696405,-0.43303720448799,2.83678355809519,-0.0441684456608902,1606693
0.177952322718098,0.852223740922696,-0.216471291477003,0.232915528954591,-0.939293062653511,-0.576587042684191,0.225514110058309,0.337388479786133,-0.305704881586796,-0.191282743491347,1612262
0.807718884259505,1.04079575546077,0.24663313690955,0.298275696922676,0.297308699516289,-0.318831219726039,0.192538837615345,-0.567211353286054,-0.42749193638606,-0.117302097025233,1614566
-0.790147072210053,-0.661192249172163,-0.94957380214165,-0.150126901536951,-0.787174515645363,1.12826106360942,0.175108833120082,3.36953013003609,-0.536813948342556,-0.16911747253151,1644034
-0.737427932891878,0.0871138867630832,0.714216179918124,-0.24330601484903,1.29979319074598,-0.780739853795807,0.542779162184926,-0.348102841562813,0.346696105491337,-0.192658076430521,1668599
-0.158401679006191,0.761503531231874,0.576930521780845,0.533943105461208,-0.787174515645349,-1.62226144726745,0.447517585808419,-0.379513622228148,-0.447191129580393,-0.174534179616256,1671370
1.9474799143616,-0.10082391781485,0.334272991420343,-0.509748673117615,-0.787174515645349,-0.446471275433111,0.766219294364816,-0.00383676307644687,-0.442632785155105,-0.178993427959592,1684230
1.64917344383674,-0.0127339634746359,-1.22327116403036,-1.43031213714586,-2.74551617789394,4.22661017700568,0.220877133821003,2.44455442311485,-0.530855115987692,-0.134178584472877,1692385
-0.6180690513483,-0.0672600540265217,-1.01961201370771,0.12845308753114,2.32364269282171,-0.419109338069942,-1.38319069288672,-0.452212508074932,0.487558469632456,-0.183430670098151,1720713
1.27242234677475,-0.271332613712138,-0.347250934819435,1.22973594029884,-0.447777989827805,-0.0317209012155414,0.0983340793340961,-0.529848178206351,-0.0993351796694892,-0.191960073270184,1738800
-1.19057509071742,-0.519570624428224,0.318063269765171,0.419188054009521,1.29979319074598,0.71391029635363,0.302331253536006,-0.0559678242724063,3.99027152664306,-0.194996688823679,1740845
-0.0276855447036102,-0.484395856234756,-0.0385521675454307,-0.230678133285514,-0.939293062653511,3.94827032971317,-0.455549168426434,0.414167697275717,-0.456434778461268,-0.173524059560949,1742294
0.585517402794184,-0.392523993668105,0.220652950421129,-0.41423215283515,-0.668615394200986,-0.164458944786655,0.841977870829737,-0.305082741945059,-0.424557769790626,0.561622436442264,1767700
0.263990263337629,0.14628575406988,1.03701421544915,-0.39230999090929,1.64186336141398,-0.396863336608652,0.284951616761057,-0.424688310999196,0.102459065488005,-0.123906286508029,1768972
0.109503672632491,0.714787753361858,-1.0190544028339,0.258463737431095,1.32981595673716,0.24740806364713,-0.0361543800136944,-0.695636157252759,-0.29837464639042,0.699543313633321,1889409
