"lemm_gtv_gradz_426","lemm_gtv_gradx_425","lemm_gtv_v45_424","lemm_gtv_m101_421","lemm_gtv_density_418","lemm_gtv_m003_412","lemm_gtv_v32_403","lemm_gtv_v42_403","lemm_gtv_sphericity_403","lemm_gtv_kurtosis_397","lemm_gtv_v29_396","lemm_gtv_m030_391","sub"
-0.253785294378101,-0.375175558379375,-0.205700102714926,-0.119061646499942,-0.157106175810323,-0.119952073676646,0.28971171404867,1.01596080139617,1.13464938022731,-0.205659192537093,0.164939123036919,-0.0438756976280146,1085983
-0.272624701471687,0.148056078927127,-0.270792183475938,-0.476029662139687,-0.18613612777372,-0.103589553629516,0.28971171404867,-0.965108515173468,0.596088970945661,-0.437669815634373,0.164939123036919,-0.0453477428132525,1125173
8.1661889382486,-1.77288138642361,-0.15160262465521,1.06392258701157,-0.0288439033012647,-0.159412003841319,0.216608179108547,0.630469618688632,-0.309039169384045,-0.307058938187869,0.164939123036919,-0.218152812966803,1154608
-0.575702126302284,0.788451828869968,0.0833321228336862,0.0540510365867793,-0.176534938680643,0.111628825418526,0.28971171404867,1.00348200266394,0.310170479948856,-0.427762583147901,0.164939123036919,-0.0304607253808734,1181124
-0.34764542367327,-0.387592005023258,-0.270792183475938,-0.85804119739697,-0.0281392578377701,0.275527895171182,-4.1278304687616,-1.01398193784652,-0.379247665766931,-0.442546654735778,-1.02457571831939,-0.125566841272284,1183075
-0.174630903744867,0.262090014047935,-0.270792183475938,-0.866587374984518,-0.00507580469741664,-0.2729006134334,0.28971171404867,-1.01398193784652,0.9697655035315,-0.432374770853082,0.164939123036919,-0.0457415889809471,1232870
-0.593275254859534,0.100008289554245,4.31209860341723,-0.342750685010336,-0.184273583004886,0.00103992430380328,0.28971171404867,1.0199449873417,0.953268559105748,-0.425720657996202,0.164939123036919,-0.022434223135871,1279943
-0.086290591700442,-0.104557566977215,-0.270792183475938,-4.10091515723893,-0.153026036437831,-0.178524592677277,0.28971171404867,-1.01398193784652,-0.462315907282439,-0.45016541869675,0.164939123036919,-0.125708187671263,1329352
-0.262001947653977,0.0233039560114516,-0.270792183475938,1.53353519620145,-0.176074848545425,-0.421074978233571,0.28971171404867,-0.953375388816435,-1.08993870961258,-0.448426810158246,0.164939123036919,0.0701570697524791,1330263
-1.3699874717226,0.669335964472294,-0.270792183475938,0.225735945729672,12.881598503322,-0.284364788354685,0.28971171404867,-1.01398193784652,2.98136240800899,-0.465293013273138,0.164939123036919,-0.130525999388735,1364384
3.95320254400398,-0.553501005106162,-0.137940580363507,-0.611721860955012,0.262002711519916,0.0331902883540175,0.28971171404867,0.980642051589266,-0.0301660384491461,-0.243875050095339,0.164939123036919,0.013523703008275,1386095
