"mkm10d_gtvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm10d_gtvper_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm10d_gtvper_lbp.3D.k_glcm_SumSquares_250","mkm10d_gtvper_gradient_firstorder_Minimum_249","mkm10d_gtvper_original_firstorder_Maximum_248","mkm10d_gtvper_wavelet.HLL_gldm_LowGrayLevelEmphasis_244","mkm10d_gtvper_original_shape_SurfaceVolumeRatio_242","mkm10d_gtvper_lbp.3D.k_glszm_SmallAreaHighGrayLevelEmphasis_240","mkm10d_gtvper_wavelet.HHH_glcm_Correlation_239","mkm10d_gtvper_lbp.3D.m2_firstorder_Maximum_238","mkm10d_gtvper_wavelet.LHH_glcm_Idmn_230","mkm10d_gtvper_wavelet.HLL_glcm_Correlation_226","sub"
-0.58559420288155,0.638914323978281,1.04228070588104,0.373120831032105,-0.524939252060942,0.207221782748718,-0.437588280131379,-0.883493588008831,0.558220270395619,-0.607822847078628,0.026175182040204,-0.116487527838624,-0.748479600690051,1085983
-0.585778815141671,-1.37799599963245,0.442614411912751,0.417168335478127,0.318827666073579,-0.0366486499826579,-0.484541794121911,-0.101898225844604,0.816290486914697,0.457817394739544,0.026175182040204,0.175902438873342,-1.02149916165695,1125173
0.557925015622795,-1.44342060208898,-0.553682109725905,-0.588969503158784,3.09830688226253,0.580627349154937,1.7478897073768,1.75088930515183,-1.24948193979334,0.5271076869425,-2.81186138445728,-0.105521110332427,1.51804457640378,1154608
-0.259814123368637,0.257258890748591,-0.194913320703895,-1.22144969906603,-0.306056109895398,1.56545281131421,-0.717116533942649,-0.103970383034318,-1.06829041706697,1.67585152927436,0.026175182040204,1.21182720685789,-0.146120021897844,1181124
0.145754887475649,0.189331843063122,-2.8196083814721,0.497305120583638,0.420327186553213,-1.99443497232343,-0.119763102794983,-0.236949225246524,0.700699330505827,-0.579308748906063,0.026175182040204,-1.2136704526111,-1.73601728273201,1183075
0.165280707126971,-2.38975610636088,1.70054163003235,2.64659639465841,0.168451894181901,-1.32811470263413,0.808887559121965,0.645630178101319,2.08129001964033,-0.761360174273967,0.0918813868958047,-1.80696927625975,-0.698771836745338,1232870
-0.51497069387415,0.18862870902107,1.46285345916597,0.912629486657271,-0.461545008490252,1.10482479967531,0.116881412817357,0.153425922093812,0.354386631807587,-0.224560800944985,0.183806016514596,0.912299692601634,-0.476136400430039,1279943
-0.555945645087567,1.14900535531648,-0.482079219980443,0.816047350528962,-0.259630624940298,-0.0183612249379679,-0.0582104339860525,-0.541548722030418,1.56876528198113,-0.662202130803745,0.026175182040204,0.512635741430983,-0.993458902432969,1329352
-0.554208731201823,0.650349558069751,-0.0562850300277605,0.21853660556575,-0.18410684714503,0.143557890586846,-0.549383783858889,-0.393082761067541,0.52166374305925,0.903751193440152,0.026175182040204,0.926030439746519,-0.595240406253603,1330263
1.23002268238816,0.393391460826219,-1.25657832422604,-1.51705186443811,6.60468647057713,-0.0466114867517963,2.06363931635163,-0.0505483638997014,-1.24752104785044,-2.19250680143102,-0.60626155144253,-1.55402343100367,-1.51266700393023,1364384
