"mkm2d_gtv_original_shape_Flatness_240","mkm2d_gtv_original_shape_Elongation_233","mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_232","sub"
1.10620067850787,0.69847015605371,0.20125638170264,1085983
0.796438141055738,0.962137579248856,0.0803418919525499,1125173
-1.6700560069843,-0.8858295034978,-3.90477172597781,1154608
0.822227092376877,0.623014364482949,0.0273570254165257,1181124
-0.241603380840388,1.17941388477205,-0.120369467077104,1183075
-0.347241854915511,-0.643321885140262,-0.346125636110227,1232870
0.738301545200129,0.753640874637782,-0.0446590527210688,1279943
-1.60397004644515,-1.48853422497875,-0.0232553519182028,1329352
-1.37603671622577,-0.447657071602672,0.00962686705836503,1330263
-0.578075999521888,0.655066831636685,0.0388816963665335,1364384
-0.943475186393943,0.363635750342831,0.0928743082448577,1386095
-0.982195069017342,-0.362001457343579,0.168876671930927,1458656
0.532727165187558,0.146635415210695,-0.0136510838868286,1485662
-0.213830036761333,-0.378308628064865,-0.0311926769852357,1497807
1.70581052643604,1.46732281128987,0.0677895666084508,1501387
-1.33821568673436,-2.11439199153579,0.305549357802694,1518948
-0.349201686809449,1.18685892917443,1.01959765267294,1526417
1.23937153475419,0.353180363437608,-2.44184917976516,1565177
-0.0479086016323747,0.44411516853019,0.0379891234171652,1606693
0.403256439431639,-0.520238955852486,0.0508384947564184,1612262
0.430438044809545,-0.310872187356838,0.17132664941264,1614566
-0.715574095612324,-0.32339521099519,0.0466755339998434,1644034
-0.840884954206186,-1.01341278083625,0.496572300364696,1668599
-1.05973398640578,-1.33231230633857,-3.51391034366146,1671370
0.439891853901493,0.79617137603312,1.83502580119608,1684230
2.13895556958249,1.21009201148683,0.0367270329118752,1692385
-0.59684527512536,-0.328802924185343,0.0734659908426104,1720713
2.27236949683126,1.13386657406349,0.0203860837234075,1738800
-1.04667599375971,-1.2927661108235,-0.138123274237569,1740845
-0.38251068760625,-0.364968697797447,0.531157258185226,1742294
0.308141245948789,-0.278366282503119,0.407604054290269,1767700
0.146638646983544,0.346343764089411,0.0277290446956655,1768972
0.00696185386081,0.344240716889966,-0.352215666694052,1889409
0.442788700561938,-0.577509722958234,0.0181089777754828,1915938
-0.985615695821922,-1.03786059356782,-0.0558191140859823,1916742
1.24703259868161,1.8427269248102,0.0479065902048717,1919296
1.73857332311571,0.771152517679206,0.0897991936589127,1926770
-0.761800223154846,-0.834611120491842,0.296224975839273,1938156
1.2562956144084,0.416692437082743,0.0988189037563912,1938561
-0.361338733660135,-0.382074986644887,0.0978455872620824,1966316
-0.335140774967176,-0.547924233463134,0.0478745852431801,1967281
-0.280617972851056,-1.15730347984324,0.0513398268340404,1973544
0.427454114694408,-0.21703094704056,-0.66935710810102,1975401
0.509930861525611,1.03252010456709,0.0486405625467211,1976407
-0.064073624996048,0.0351420845702384,0.085391188665376,1978972
-0.345372093150059,-0.577341057944758,0.0696312590112564,1979045
-0.378005160806538,0.0236697483678978,0.0368260101877463,1979422
1.05766164775072,0.343070831821898,-0.17795096111495,1980052
-1.43450092633157,-2.19121090030807,0.0801396758341034,2001182
-0.453477607326258,-1.22181136349908,1.75833651657553,2002465
0.442172552647169,0.372198135177628,0.0433778601006115,2004451
0.772404288106745,0.647199389606937,0.214638736858085,2006164
0.746043146170833,0.514079988310174,-0.181552360549368,2007309
0.486699643587093,0.885186056919769,0.0280141723741813,2009915
-0.234061239857471,-0.450471195547387,0.0726378605704114,2010259
0.43034206122469,0.585254796088233,0.182277273140282,2010554
0.478817889294204,0.678192645633134,0.869004152195344,2026671
-1.03515676602848,-1.58854706210476,0.11733011408765,2033049
0.776569667685776,1.0466531711338,-0.225206634344824,2034136
0.153303632369458,-0.00270695504409918,0.0322017939719506,2040495
-0.0731567912313076,0.302764231776339,0.00883611758426412,2047354
0.454618051219092,0.788102502295654,-0.188880894078333,2051378
0.0714198307559272,-0.198209299264224,0.105658219878581,2055667
-0.57374190885243,-1.58528290215196,0.0414287897999377,2057358
0.539081283123891,0.510499569468789,-1.01231042640025,2059713
0.0647948177149462,-0.874997442682632,0.609115013120556,2069079
0.520089656951165,-0.234723487803068,-0.0350005746481235,2070958
1.21540810717446,0.637006286057911,-0.238943890564615,2072215
0.570864953549801,0.0814454885282906,0.114928566808152,2075832
0.737617989760641,0.518945383196301,-0.00796359436849738,2075846
0.471198225516391,1.43976150825143,-0.0342404394515579,2076301
1.51168731831603,0.93375773319947,-0.0787681389054073,2078198
0.282082302169222,1.08052341945232,-0.701700055133557,2078899
-1.5128820344396,-1.47592074322733,-0.0631915082743312,2085349
-0.865925462163489,-0.963367336552622,-1.87500020289802,2086044
-0.639969979047102,-0.277441920443354,-0.135391817675586,2091555
-1.30091134352397,-1.2288434823846,0.0748895443351091,2092954
0.341945804417394,0.811028516226543,-0.0916295718396125,2096627
-1.54680000823308,-1.61723324137741,-7.6412334122631,2100050
0.347760754540267,0.65107443659903,0.0589949242041295,2108003
-0.647003672373744,-0.579137527617302,0.0689842702565783,2109902
-1.1419123702386,-1.00870233100653,0.157664565485021,2110540
0.898159705694384,-0.282689237492029,4.37182979019525,2116787
0.13822047208558,0.596201423943628,0.515995390434627,2119177
-1.55187043980609,-1.91942972262445,1.40455703429282,2131601
0.106031187669125,0.175738352897081,0.678583893258011,2132424
0.511034793104355,0.392679323655687,0.0694609545956394,2132982
0.573837795299104,0.759244580460027,0.10939880917385,2133204
1.82316197968891,1.62063023517723,2.83901082057402,2133380
1.5677657101161,0.461584670197623,-0.815081076040224,2134220
2.15395465938949,1.66246866076595,-0.392618243027378,2135748
-0.216163063505936,1.03170229872514,4.00860667780183,2137799
0.936222166486533,1.23099825543478,0.00287373970713677,2138375
-0.309558549851542,0.404945351629495,-0.0221017916611672,2138678
-1.71187627432904,0.711154850993972,-0.173937749671003,2139733
0.338523578532022,0.828222250128241,-0.309900378091319,2141116
-2.43244707845226,-1.16997529686111,2.0981536255787,2144796
-1.66087365449925,-1.21213826956798,-0.0734115059864799,2145166
-1.45270728113733,-1.94533783358834,0.696936291838263,2145694
-0.935682879270665,0.256617482807473,-0.269573882576404,2146138
0.476463923880031,-0.150842105640216,0.381432018088231,2151024
-0.348384838551272,-0.676020906485583,0.0118276430318148,215131
0.48542790691272,1.18746518944587,1.96058237775022,2152442
0.850062014786956,1.54085505221775,0.0955057983018438,2157529
-0.727749079666295,-0.127979438218689,-0.0849915157056838,2158101
0.170673210039386,-0.266789248160318,0.132439393383203,2158329
0.159850965595553,-0.314425412825082,-0.010463544379684,2168082
-1.14296012443341,-1.26339605153975,0.104211859976814,2172217
1.63327776812404,0.643908338073263,0.225645129626623,2176530
-0.521657464953468,-1.17609751493327,0.357339012176859,2176784
-0.132764810793344,0.613580800527581,0.0122827520222154,2181724
-0.0868651303122379,-0.404479952618977,-0.959554491221345,2183291
-0.856257366456982,-0.485987197468912,0.0831072391628875,2183356
0.430046711793469,1.12577796179179,0.053358640114351,2185290
0.927558975875454,0.389588823223062,-1.14365532982722,2186951
0.151820853091267,0.542405279254365,-0.0377974380242164,2196212
-1.35350026963594,-1.31588969450682,0.0130377864597968,2199403
-2.96958333153507,-3.09632341471798,-1.42286879365873,2200416
-0.413388766583921,1.08340670556585,0.0816087939768961,2200813
-0.188506419866587,-0.565318058793912,0.0540806464135153,2205389
-0.24541719093878,-0.969638558416546,0.0962576065321116,2212664
-1.0676863355403,-1.44436487196656,0.19080387848113,2217034
-0.71633635215037,0.691709785097993,0.0418351120669951,2218615
