"mkm2d_ctvper_original_shape_Flatness_250","mkm2d_ctvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm2d_ctvper_wavelet.LLH_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHL_glcm_Imc2_250","mkm2d_ctvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm2d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.LHH_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm2d_ctvper_wavelet.HLL_glcm_Idm_250","mkm2d_ctvper_wavelet.HLL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HLH_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HHL_glcm_ClusterShade_250","mkm2d_ctvper_wavelet.HHL_glcm_MaximumProbability_250","mkm2d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm2d_ctvper_wavelet.HHH_firstorder_Median_250","mkm2d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm2d_ctvper_wavelet.HHH_glcm_ClusterShade_250","sub"
1.40288253780765,0.862616966133417,-0.924182752532343,0.930330685509282,-0.318148067870365,-0.554838187742223,-0.300568677707761,-0.144990148925708,-0.19035394082735,0.558572045688944,2.52300274299241,-0.419688728040154,-0.783529173411963,-0.44324435660651,2.04099065845572,0.275721800463347,-0.268558946999807,1.17369929853163,0.141302119791627,1085983
0.200657181245088,-0.453696828191531,-1.47841426554585,0.46118419029361,-1.98902722636868,-0.256064016862741,0.329575190261047,-0.122104946262199,0.457305475214164,-1.06503139731075,-1.21006282933911,-0.348104741485116,-0.980562175537428,-0.559219650070832,-0.483848724755192,0.662222399085186,-0.0542653484659368,0.180979947640694,-0.00689022574929549,1125173
-1.31277195749427,-0.168991145073896,1.08463479889929,-0.892729785817816,0.831427806781056,-0.243095974868902,-0.0763790611177812,-0.110304444002877,-0.277139151767798,-0.11978240921162,0.0510245708751944,-0.489468683532007,-0.494584907454371,-0.35756051039144,-0.147971664118051,-0.37689534789921,-0.645292897954761,0.20559110600113,0.00672351484263847,1154608
0.850921800261826,-0.42958571853175,0.782585183502979,0.14969253267713,0.377657448960312,-0.00678751287340446,-0.414154600221273,-0.112155509348786,0.146750914954862,0.776088571810846,0.881387614301748,2.61740783485599,3.3578512242586,2.52515196281093,1.67587180439193,0.284407900431235,-0.323498342047303,-1.21682514605131,-0.38262934020151,1181124
-0.460845108394831,0.483588620346246,1.14084621226038,-0.224042027037915,1.16520254944649,2.50893979157651,0.110080926170551,-0.144241505402282,-0.290270203487992,-0.632931995714136,3.37349109257619,-0.0482696495033359,4.02758899052383,4.4451342132283,-0.244485179280797,-2.60559730428733,-2.95338206820538,-0.265591798535475,-0.550975534687903,1183075
0.0637789562715629,0.0797886325273965,0.926877630953516,0.682285196280306,1.00940794802352,0.372692240163995,-0.639423046506412,-0.163742693725624,-0.284073322798599,-0.468834063366765,1.26488466040989,-0.365974300339981,-0.544562659034565,-0.383003029448382,0.351434631092597,-1.58946326024356,-1.27365754432093,-0.10767886201963,-0.0486426824450612,1232870
0.346969164738446,-0.380619721883324,-0.771690819317946,-0.984705866831426,-0.274389757494454,-0.527127514296705,1.15927840331752,0.0625284951354875,0.0850103224852481,0.613016969525923,-0.242208135516642,-0.364757756213079,-0.965456851648818,-0.490313391125339,-0.222319146365865,0.100955663497937,-0.144279942722791,0.667915833699956,-0.00277020692826966,1279943
-1.00254485212489,-0.349335077116285,0.581376815857734,-0.544157186428873,0.290276352299875,-0.275355956204039,0.172592511225197,-0.124233544460257,-0.199222164193921,-0.326982646868096,-0.56965295997944,-0.271112274341606,0.543841792248102,0.274453113345094,-0.577140314434811,-0.286030518188971,-1.68668116690368,-0.545880281388669,-0.468373814055168,1329352
-1.39734278488104,-0.412799335494938,0.689364641261909,0.370158998909598,-0.723941419490905,0.246813754009069,-0.485952939190629,-0.15173421948935,0.196941788207424,-0.387605395175105,-0.774536323000438,0.568922042166334,-0.166926973019234,-0.24776198362566,-0.280618039057588,-0.0754253696697907,0.401658900385372,0.836852107278272,0.0928448920244961,1330263
-1.21982328972274,0.54161240971789,1.17724811881369,1.05457525856569,0.99961208494637,0.470155594948558,-0.690138490744274,-0.335968986421685,-0.260305196118366,-1.29318894111466,0.502505379684883,0.457225459318991,0.621878447060206,-0.118659254044846,-0.340878985178585,2.91267111087295,-0.357384251778512,-0.143297919415287,-0.471419464116879,1364384
