"mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_248","mkm10d_ctv_wavelet.HHH_firstorder_Skewness_247","mkm10d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_242","mkm10d_ctv_lbp.3D.m2_firstorder_Range_241","mkm10d_ctv_lbp.3D.m1_glcm_Autocorrelation_239","mkm10d_ctv_wavelet.HHH_glcm_ClusterShade_238","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_238","mkm10d_ctv_original_shape_Flatness_237","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_236","mkm10d_ctv_wavelet.HLH_firstorder_Skewness_234","mkm10d_ctv_lbp.3D.k_glcm_ClusterShade_232","sub"
0.578648650250844,0.329422723097816,-0.0966789026199414,-1.17078113161527,-0.0504675916296384,-0.631021249133988,-0.215727013508603,-1.25508929073881,1.30881026026862,-0.113369619529279,-0.0573500657745157,-0.444137942093597,1085983
-0.26847876177651,-1.28763171271567,0.469830134207325,-0.788943950757041,0.0829222323311711,0.0237310358943703,-0.0106483010467077,-0.621159450847774,0.207712242144571,-0.0869096839306632,-0.279787285684213,-0.325554334673333,1125173
-3.01033396702049,-1.02738695766718,-0.387783671857779,-0.562051142128801,-0.0504675916296384,-1.61884468249055,-1.22486271092366,3.85076444058667,-1.77978312813069,0.403919984559245,0.392141430693884,3.62710355966082,1154608
0.532142962523978,-0.596442774877354,-0.00477480156056382,0.812109415574228,-0.0504675916296384,-0.387265912363258,0.0512596624063393,0.530767518835428,0.947046439148062,-0.110258372482517,1.37224133613091,-0.251668068536295,1181124
-0.590850188596143,-0.340402215374294,-0.128474130756795,-0.194396109986646,-0.0504675916296384,0.184461272996742,-0.588662906036694,-0.2009427896738,0.498026448452127,0.184396790268591,0.115318579028363,-0.949111760788287,1183075
0.461962965955764,-1.02566515061545,0.32352089359228,2.39253747971886,0.00513408762332094,-0.718729529114432,-0.0469232299359148,-1.29361359688908,-0.040555282256636,-0.0792413867752305,0.798354551479519,2.48410239366615,1232870
0.743510578256128,0.168897943515297,-0.00278404131006227,-0.762484419360872,0.0829222323311711,-0.579925695307015,-0.103925256156611,-1.536040936445,0.326442447809471,-0.237026275336721,-0.0828154278730145,-0.408241721580281,1279943
-0.905227850950268,0.518502689963938,-0.38119383556942,0.373292175083596,-0.0504675916296384,-0.842225593310479,-0.315302581245318,-0.107265260278778,-1.12719639939352,0.452481010389586,-0.279794834751595,0.810062465308732,1329352
-0.894462949165588,0.147835958059764,0.0446848270005789,2.67751570622691,-0.0504675916296384,-0.199296309310701,-0.0622213264630803,1.62517964902842,-1.34905215456648,-0.281972639276748,-1.47230831466779,0.823150203789186,1330263
-1.72273154387464,0.255209378250312,-0.382079336262441,-1.4316816077561,-6.90309195689478,-2.63801290923175,-0.606990901552673,1.4221859937549,-2.0016901349136,-0.0659321352184363,-0.689545588294052,-1.04673436015593,1364384
-1.3526048601239,-0.715543514921693,-0.819845238647172,1.64107627475168,-0.0504675916296384,-0.50232586057754,-0.851644953862341,1.79867673719041,0.619699225547716,0.0597192470908024,2.45085824620236,3.32907943700836,1386095
-0.598416823856435,-0.229676702670338,0.217762547825126,0.310371628249266,0.00513408762332094,0.3859574657209,-0.0129599593839114,-0.263174736157147,-1.23162889338185,-0.110001018827238,-0.200949437465952,-0.779066493067408,1458656
-0.650645143939216,-0.67296509294601,-0.25389792885069,0.802411722184535,-0.0504675916296384,0.494632612174039,-0.0672091799173502,0.462075340101956,1.6065714486148,-0.196633451062511,-0.0258619255701842,-0.445057352009686,1485662
-0.121585820122084,0.118899536326018,-1.03250860795717,0.97643937444865,1.08086862117293,0.487135210365333,-0.273016328469029,1.35335274935656,0.282152634392141,0.0433029565348657,-0.417187654194064,-0.80764118918131,1497807
-0.145653131124079,-2.39954852247038,-0.10078996834853,-0.828928526899622,0.0829222323311711,-0.0011916257180993,-0.0561293855560419,-0.902414428242295,0.642043114724185,-0.115022623328679,-0.843973811835912,-0.402070617633339,1501387
1.26954545053061,0.364616600601475,0.10481265151633,0.0159484731592388,-0.0504675916296384,-3.83819001059173,-0.0657993714357886,-2.01477202518541,-0.559060039216753,-0.26019531137205,-0.341642327112271,-0.436683470562039,1518948
-0.271739368798111,0.479013260131048,0.484996216192982,-0.0493044820175279,-0.0504675916296384,0.0464903964841693,0.754241442498159,0.0283675601356245,0.497182512383408,-0.0200608866906662,0.474605290695615,-0.78059187453435,1526417
0.533983146744826,0.138039009445196,-0.729921512740468,-0.448970007204173,0.00513408762332094,-0.66224019652429,-1.56828003737111,-0.597016978158979,0.533346297044829,1.68116396322155,0.36739680796423,0.171203262672499,1565177
0.0664528477872372,0.306750553189972,0.449736193211479,0.86575079277708,0.453991061316368,-1.01520970040874,-0.0443258688228721,1.17909666189663,-0.474379824368576,0.172977054041851,0.599831924608612,-0.35799626963841,1606693
0.954445385023764,1.67318719695859,0.13104171226778,-0.730903214473297,0.11424970459772,1.09402725773838,-0.0421118665066949,-1.05298162752285,-0.0118805872187325,-0.173512711079758,-0.317312459340378,-0.39796876406338,1612262
0.395824486697272,-0.197474567894053,-0.900162911326977,0.569202197058423,0.746212864283596,0.324836820742628,-0.0157103231724487,0.444200370353397,0.560164658066285,1.56935989104947,-1.22316488920031,-0.751990337780039,1614566
0.599870146438767,1.27402756124428,0.610032139091595,-0.151123841520149,0.00513408762332094,2.4246037303739,-0.020769472920836,0.642279310248751,-0.697454558639788,-0.0968481414287814,0.412238046521161,-0.991309093100531,1644034
0.154711970827338,-0.646629213904012,0.120664530982066,-0.866644130850561,0.00513408762332094,-1.58065375906027,-0.0311954558583934,-1.0523684068993,-0.925870237246028,-0.0910171367853772,-0.257278822563232,-1.05895257456366,1668599
1.21139696122799,-0.486095393682748,0.088047933456418,-2.23968847474763,0.00513408762332094,-0.717818092692146,0.00230648316684215,-1.29611912259553,-0.330403089081099,-0.0319389146063946,-0.383766497645989,0.433390010117279,1671370
-1.09353482770645,0.185654164877599,-0.519523354416156,-1.67106804755062,-0.0504675916296384,1.8199665449668,-0.651214397375458,-0.0337330354042281,1.71468162878226,-0.440917487595038,-0.19563266154345,-1.16826249339004,1684230
-0.0791536633142692,2.03628750283547,0.0255687807273287,0.298516187776376,-0.0504675916296384,1.57369069527507,-0.112667096534381,-0.264462975232653,2.42442289358085,-0.6993077849649,-0.731694614428145,-0.911542946820423,1692385
-0.046831843108591,0.767019826576967,7.49745945754589,0.600285411824709,0.00513408762332094,-0.0418026628465866,0.70476500969731,0.307390793669805,-0.849335205294719,-0.0747578008805424,2.10881624341928,0.225005052653568,1720713
-0.341634527050617,-0.102079138069111,0.172590552605687,0.212263137841693,-0.0504675916296384,0.122594226129538,0.0159618639511295,-0.283586905602591,1.47093682366307,-0.013276932086295,-0.26358981158427,-0.483428542075868,1738800
