"lemm_prc_m012_250","lemm_prc_grady_226","sub"
-0.414756710761457,0.575819867346268,2109902
-1.59343066901317,1.13589604726117,2110540
0.247808476574226,-0.0541082747322674,2116787
0.269171370151068,-0.245982147491955,2119177
-0.160005433168687,1.7747992245193,2131601
-0.151466733811279,-0.767566449503415,2132424
0.00392676305262899,0.0287702073430365,2132982
-0.552044661895756,0.238725836978917,2133204
-0.0045789203642132,-0.329318653081719,2133380
0.48458849481778,0.255342798384789,2134220
0.00611998539727393,-0.321099534752631,2135748
0.140771198818781,0.844711052182786,2137799
-1.41606539294596,-0.555633962006121,2138375
-2.64687050423076,0.620834850911539,2138678
-0.150999062013184,-0.134260032336254,2139733
-1.9535484333325,-0.480061989533028,2141116
-0.29853027839245,0.394435013531539,2144796
0.0240511883592546,-0.055589456891697,2145166
-2.34900340612435,-0.0118166495487602,2145694
-0.092948554172428,-0.614490254796591,2146138
-0.0552046132156061,-0.142655968936492,2151024
0.0701414737054167,-0.117974088700865,215131
0.360248954499806,2.54357053648652,2152442
-0.0891989865269706,-0.394703666331806,2157529
0.0167175991547601,0.301570518581457,2158101
-0.265042002965531,-0.260701366211919,2158329
-0.208203306136664,-0.0478251848266234,2168082
-4.65578831074143,-1.46726387189209,2172217
-0.0443633607076766,1.469203425946,2176530
-0.689189998425008,0.524925539649807,2176784
0.319736213491564,0.303393959694939,2181724
0.00853620748933537,-0.169544960126995,2183291
-0.056628981058334,-0.371051286819477,2183356
-0.803386841646571,-0.690482435968328,2185290
-0.18455705703619,-0.283084010609532,2186951
0.172001119912311,-0.210048023589357,2196212
0.235176563852717,-0.261326302663619,2199403
0.247884252672568,-0.32262324914896,2200416
-0.0475330727746298,0.174386327446197,2200813
0.0119387250235749,-0.483782927769583,2205389
0.104096650300231,0.100406835311416,2212664
0.137777266987843,0.0311886321624772,2217034
-0.0273543422695116,-0.117855027778678,2218615
0.00326965503082136,-4.93569889712575,2219842
0.242847427342559,-1.3035582776798,2224150
0.0550456350741717,0.192859769629811,2228399
-0.0813026126303623,-0.318051372425776,2228400
0.0399693007511812,-0.408613544080974,2234271
0.0325486834567611,-0.187770030414377,2234422
-0.132005663716797,-0.455093545909964,2237571
-0.243211792513862,0.2749414307473,2244172
-0.0104777491705601,-0.115710196384322,2247869
0.0921226662714178,0.269726247773352,2250648
0.103564670402874,-0.377182690937704,2250836
-0.00351052481505686,0.0270627646070244,2267382
-0.033739098898233,0.283760806095081,2269346
0.722958388344507,0.0470634645787541,2271329
0.0107489515108035,0.227441636030306,2274521
0.0214793417481981,0.0938112077083748,2276121
1.40733865929505,-0.454062112925912,2278618
0.0226728136073128,-0.0486702976912414,2285214
0.077986087968816,-0.0363074137859824,2286108
1.85887924950985,1.32331505024773,2293123
0.0484227222990757,0.237096164738903,2294852
0.0931570803287091,-2.18340939309099,2294873
-0.714432745024374,4.49573245946262,2296332
0.0555340093855976,0.17670575938153,2305114
0.0948685017475236,-0.175906806232781,2305115
0.010881995055096,0.21886679469079,2306459
0.0651085859032275,0.146181523038931,2306893
-0.0375463680533803,-0.0121115686932254,2317120
-0.360149829904465,-0.091393732150664,2319068
-0.0622452843571252,-0.295017712931306,2321962
0.0790540137795688,0.110478920822467,2331869
0.0247130823978847,-0.183723761638408,2336735
0.364248545741401,0.180862551764238,2339674
0.0269829406176177,-0.200313551678936,2340155
0.00511836128337606,0.12665442287147,2340322
0.126546914923708,-0.108272525274805,2350037
0.377749957208716,-0.0458146825553416,2352038
0.0669045544409063,0.5683180130377,2359944
-0.189260358189446,-0.114627799926676,2381907
0.00284227169330955,-0.388625441461403,2393207
0.0234746748933358,0.120181706510783,2395415
0.0118965532467054,-0.378662825162951,2395943
-0.00333989581058978,-0.182195397178249,2401405
0.0881917895763888,-0.11322552454801,2405144
0.050146020481798,-0.425255446455146,2414406
0.0474025604428647,-0.14442654206133,2419459
0.105230769687375,-0.122474510733338,2425694
0.491036686271037,-0.09609865874435,2426863
-0.00583045135392431,-0.241247600376448,2430773
0.00707569959676996,-0.183522314261216,2439458
-0.29728683589416,-0.789562760793978,2443354
-0.0752148887340317,0.07718780039531,2445526
0.233518584652402,0.43854858482303,2448298
0.0259297937782164,0.135979260197582,2453577
-0.172537518122247,1.29663505780179,2474709
0.0578190225941704,0.1686412993637,2480056
0.0153952683265311,-0.102297652631328,2480330
-0.0699901292057605,1.32346649172366,2487135
0.0952882217400733,2.33277215054977,2488660
-0.0297717021869495,-0.277425724347886,2490180
-0.0664022263539915,-0.455595336414803,2493534
-0.261202821847677,2.41968694302809,2498991
-0.542735562971856,-0.305081289020086,2500377
-0.0844862354123916,0.010759344462251,2504802
2.85108545080802,-0.595510486721935,2510402
-0.0616219910548962,1.87401935075958,2520618
0.0855410476038702,0.317182729756468,2559453
0.571926807168812,0.380116160700113,277752
-0.938903975437631,0.00248891781724541,308862
-0.359338394989075,-0.722614913145216,58325
0.0942495784731102,-0.512182436395189,92173
0.421764730606658,0.52919429371516,923666
0.126031468938062,-0.0115929053797374,965005
0.0681852978551015,-0.162320845095907,983079
