"mkm9d_gtv_original_shape_Elongation_250","mkm9d_gtv_original_shape_Flatness_250","mkm9d_gtv_original_shape_Sphericity_250","mkm9d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm9d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_250","mkm9d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.LLH_firstorder_Median_250","mkm9d_gtv_wavelet.LHL_firstorder_Mean_250","mkm9d_gtv_wavelet.LHL_firstorder_Median_250","mkm9d_gtv_wavelet.LHH_firstorder_Median_250","mkm9d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm9d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm9d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm9d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm9d_gtv_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_gtv_wavelet.HHL_firstorder_Mean_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.241746182882556,-0.130124632340914,-0.197401589398519,-0.440490297206551,-0.0706225939277159,-0.699290003415939,-0.097325509884222,0.133402655269759,-0.109239724424153,0.911115885899317,-0.226330585217935,-0.363840913913809,-0.0390315433316521,-0.120280129018107,-0.299679378863843,0.446901504346479,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.245528393905889,-0.258013146947394,2.46176099630604,-0.246280874012746,0.0722367420396544,-0.207489797850415,0.206180182604606,-0.15605540442543,-0.117327920357413,0.138704736772823,3.30591108003081,-0.362475282458314,0.0798978814593361,-0.0978599100483472,0.267049239654371,0.417523444386529,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.497971381157214,1.55068753136379,-0.357194770233117,-1.81584140965588,0.580966700732255,0.624440185922875,-0.530104948827419,0.197440622101464,1.19172472558349,-2.15566430771088,-0.317192139619657,-0.353775068587076,0.504693627717727,1.62448690161081,-0.313631227655253,-3.19557946493885,1154608
0.623014364482949,0.822227092376877,0.413981154496069,-0.309242271542457,0.509231787831454,-0.350868498997143,0.599996372577427,0.375065969259985,0.262588867189019,-0.203479829147101,-0.313282349658716,-0.150552865332337,-0.389285263642438,-0.0236224233722642,-0.354689809327434,-0.435224880559607,-0.150446279999268,-0.269860014010889,0.268019744251374,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.499667028826163,0.440119453429853,-0.300161118431556,-0.615077528824952,0.312881949765145,-0.828458227593926,0.232380444397067,-0.152480865823898,-0.288528407644085,0.928903446614101,-0.294483704017274,-0.315607972707618,-0.356301483172524,-0.248588231557537,-0.312859619300771,1.44038890448422,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.00541017933656214,0.10955010265107,-0.348187048987326,-0.787196227418953,-0.0791463985890774,-0.548673055015568,-0.225305904606287,-0.588759280373014,-0.211761590158262,-0.0290763637740453,-0.281033532464089,-0.352164748861288,1.1363854115356,1.77569540391702,-0.313291183400566,1.1683390514324,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.108498210171197,-0.684586275930997,-0.230717108635192,-1.00747155386598,-0.324378781020953,-0.918844879137394,0.160776934800926,-0.399075051497533,-0.295011716748925,0.536842368594863,0.0819360085086256,-0.321644739873672,0.0343895916406601,-0.11485344506316,0.270253971019088,0.329837819256054,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.567116704595929,0.741811623091361,-0.324224461764911,-0.223428266111907,0.823013341022807,0.551081503981524,0.16589291300731,-0.36266671869594,-0.116047100769066,0.996166735870761,-0.298541122408036,-0.279528092138803,-0.406989525563198,-0.187254074460058,-0.310238829385775,-0.182046481172605,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,-0.308411225346908,-0.400731974857472,-0.34980177421009,0.562862149355891,-0.189189629731981,-0.345140288698217,0.318497314331079,-0.421607892049397,-0.207631919555824,0.525802487498804,-0.205026605097277,-0.288984030639829,-0.189665996213502,-0.124541671250788,-0.174362892868582,-0.077725835881835,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.546438163083332,-0.119376196205459,-0.243042018446265,-9.5002228435905,-0.234371385592888,-0.435816072798603,-5.20956161912743,-0.0428078025501655,-0.0108096621270064,1.91260562693644,-0.316606486020445,-0.206137100312039,0.0818663287811531,-0.0790953063066584,-0.31329790825059,0.966104677945075,1364384
0.363635750342831,-0.943475186393943,-0.064233552297078,-0.606045021013659,1.08321581683138,-0.35031868731841,2.71265479657851,0.984192783658325,-0.624732845769907,0.740651279475638,0.0978382718519316,-0.275407675492696,1.00367693938697,-0.313289306898729,-0.341708880705289,0.0942660776912789,-0.00134068327876245,-0.313409374994069,0.715040123849816,1386095
-0.362001457343579,-0.982195069017342,-1.51061597262588,4.69167833873179,-4.23323088878127,-0.187132389500313,-0.164006037987388,0.350983509086589,0.175898072623115,0.162793819845242,-0.240244407344573,-0.131485789298065,0.613254541015934,-0.23943754120081,-0.366526348170842,-0.36877553822424,-0.159723730450498,-0.266289414636984,0.0333960450796578,1458656
0.146635415210695,0.532727165187558,0.233049780442531,-0.568227581441535,1.5869526099192,10.8874093332273,-0.280330209179832,0.155495650548795,0.00464954266122178,0.317343443882918,0.155442090959797,-0.0956538614635318,0.13500245312094,0.946804491487732,2.38182888357845,-0.233417664079831,-0.12455056169471,2.86992345483351,0.264482599289855,1485662
-0.378308628064865,-0.213830036761333,0.0669437829039815,-0.515963884259752,0.161498270915753,-0.33991867235942,1.10922236130724,1.0585138892955,1.20719509564369,0.332051044375555,-0.294910768876397,-0.20707641803084,0.577220536372842,-0.245674856076756,-0.218227983720293,-0.0836478330704137,-0.113355070124468,-0.273188920459973,0.498523298673118,1497807
1.46732281128987,1.70581052643604,-0.762575465046688,-0.0372840136284631,-0.538294140595574,-0.246396492684163,-0.172543955960489,0.0627122305244646,-0.292419707694671,0.111164271568376,-1.76830654359696,-0.184421345453783,0.275986313053589,0.133112944339886,0.0594039126809361,0.0364516183194879,-0.123384046438869,1.62338238850873,0.0630012120929363,1501387
-2.11439199153579,-1.33821568673436,0.362471577361061,-0.47843010987688,0.235982944034137,-0.335483206866291,-0.196340552057607,1.59974064526228,1.70018771769396,-0.58897571465937,-2.3153175000562,-5.25183648987222,-1.9867347622981,-0.316919680751337,-0.33929422747902,-0.694347443539604,-0.18506130956919,-0.309356035340054,-3.36284998229542,1518948
1.18685892917443,-0.349201686809449,0.343249255736838,-0.544558865615876,1.1332260711402,-0.353792772556107,1.32712254185563,0.923355684634224,1.3533603194177,-0.192266987861803,-0.44775185307756,-0.3287543444997,0.112134838734283,-0.305240742216808,-0.3579482620123,0.10484153788338,-0.231637999329576,-0.312839136580593,0.00534733496544648,1526417
0.353180363437608,1.23937153475419,0.109079196820675,-0.294881016334394,0.585127783014817,-0.357469930771458,-0.760661053858765,-4.84487879913333,-3.64002686357782,0.239386647706803,0.582616377276399,3.77546877222059,-1.00459351517467,-0.315273423630193,-0.359016095781523,0.624848689009347,0.110706355726886,-0.300025927888051,0.5465378034457,1565177
