"lemd_ptv2_original_shape_Elongation_243","lemd_ptv2_original_gldm_LargeDependenceLowGrayLevelEmphasis_237","lemd_ptv2_wavelet.LHH_glcm_ClusterShade_235","lemd_ptv2_wavelet.HLL_firstorder_Mean_233","sub"
-0.270917282137427,-0.159458245293522,-0.669085875235361,-0.893279837511411,1916742
0.921227549845095,-0.152307642672149,0.0294016924703778,-1.86405372379398,1980052
1.49547754742418,-0.109616951426832,-1.43171516461055,-1.08364700420685,1926770
0.87968881590256,-0.156958388971121,0.26199713025044,-1.87339872794185,1979045
-0.022933181862377,-0.16602823339625,-0.0125889511239777,0.867694950206032,2196212
-0.440903731040185,-0.162220433415897,-0.0291427639838086,-0.458155429698069,2393207
0.290431172166676,-0.163138466078185,1.70715747173292,-1.84509627508273,2146138
1.17377432450978,-0.149512670669329,-0.26218790213868,0.272470591864327,2228399
-1.5450271229137,-0.145551527196595,1.11353316932596,1.25054971206622,2144796
0.0230423562062076,-0.144297927053984,0.654498763309189,0.724496834003746,2234271
0.749971033448547,-0.139008898042248,-0.114112097478815,0.828930598930903,2296332
1.09153743149473,-0.142785687767847,1.41635675545493,-0.903753239741098,1684230
-0.680236601138209,-0.154096203945588,-0.0487042748095709,1.16815293452054,1720713
0.190688298274258,-0.0765161711282895,-0.0985414741924427,0.0273000922859439,2186951
0.188118828956474,-0.150608234839285,-0.101881466283724,-1.70189180752759,2439458
1.2363496021878,-0.0465852486249101,0.897293167848665,0.54629059730136,2135748
0.611447038259965,-0.164381973204483,-0.161696636994475,0.741490478517041,2141116
0.274259619231871,1.03902538533471,-0.245474523341828,1.17513663613832,2108003
1.13405357432008,-0.165114249378487,-0.136214589571126,-1.32110339853026,2006164
0.995513853614419,-0.0653283317779613,0.0293709092747509,-0.270966087078172,308862
1.29612995356205,-0.171670446067857,-0.166304169467221,-0.776015438754031,1085983
0.556302857821294,-0.138281088107353,0.462394280992305,-0.595527809522846,2004451
-0.37242963810932,-0.167093462499103,2.0813953413611,-2.09022877458792,2359944
-0.65351033443621,-0.0410740274860131,-0.340590872765458,0.682199503593777,2069079
0.789215119776717,-0.135778706102919,-0.339054823919688,0.112267248059858,2059713
-0.975057826047164,7.03232137515735,-0.010206651224432,0.920752957773902,2294873
-0.991760865073032,0.0804908871210583,-0.0660859408008484,0.136133937782993,2033049
0.878790767292095,-0.13863092509772,0.00219829405340681,0.745082517897421,1485662
0.882357015009306,-0.106128309464607,0.0217512586911537,-0.328768910474817,1526417
1.50339264830729,0.0277212140564787,-0.099251722363664,0.0727684357934644,1386095
0.970563114697613,-0.137217395505268,1.59014151319119,-0.138398807004043,983079
0.713254342233549,-0.0823464481382236,0.0471437973435079,-0.71384054801209,2132424
-0.209528985734994,-0.166967138465679,0.0937571094519472,0.543019553665575,2138375
1.05259186093103,-0.149118720508123,-0.235108195371708,-0.394630704769238,2490180
-2.16370989346298,-0.168416417634714,0.150529636302937,-1.04544717132337,2034136
-4.2329942282962,-0.165668981410679,-1.19679060778224,-0.872440818426619,2510402
0.197969870702261,-0.144934791970421,0.0967219361528474,1.30200275024185,1330263
-0.131421725212855,-0.159517983449289,-0.322137481224403,1.06682983620153,1768972
-0.0206774044893288,-0.164998481504496,0.505562564664977,-1.40388804007814,2306459
-0.012276872733817,-0.0812653804200023,-0.0360611462094152,-0.688964944291667,2181724
-0.708045336392278,-0.153316436401919,-0.211607145866679,0.0132352111656413,2217034
-0.144250276080379,-0.0860646031920076,0.0569383530163137,-1.39296766841237,2218615
-0.188679938372515,-0.163644872766225,-0.392063790736557,0.0849121250230371,92173
0.776531870526359,-0.0615046731860391,2.18524035321294,1.11110121986656,2414406
0.330697404459144,-0.166774713444555,-0.192192037539683,0.137007035618769,2381907
0.654820722065282,-0.165892637685421,0.126835925975551,0.327034123969253,2002465
-0.342728303534023,-0.153439734786474,-0.334259623071771,1.07710216334495,2474709
1.44070829952564,-0.164655997137231,-0.734983020197011,0.508622540943448,2176530
1.41173187354457,-0.167644016183345,-4.62230046298824,0.228851720651115,1279943
0.486561298771767,-0.16389088441413,1.7479383791564,-0.862076121583081,1976407
-0.427464456518018,-0.171069794705108,-0.113178524163966,-0.671932463080149,2250836
-0.145407198748622,-0.143967260599805,-0.127661757914202,0.204675211234375,1915938
1.09257784820789,-0.165218813452346,-0.208653775858382,-0.570707675983881,2133380
-1.4426453210347,-0.16334265735612,0.0264156182418033,1.08216676643901,2271329
-0.414714606732048,-0.1622393164566,0.0360129965925957,0.0472827352891165,2286108
-0.638302096278292,0.0301758743900934,-0.280267893887448,3.38658299615339,2040495
0.522254400137,-0.167921209149153,-0.134305262011889,0.191684444739672,1125173
1.19533628479462,0.765451103669149,0.154066392697184,1.59063516434649,1767700
-0.447451487731295,-0.166999456125931,-0.261419591437832,1.13903830698183,2138678
-0.0741754568705885,-0.146662079505345,-0.21986148816147,-0.687041994921068,2443354
-0.514930622399353,-0.151122790337007,-4.32941999073613,0.572799094063753,2234422
