"letd_prg_log.sigma.3.0.mm.3D_gldm_LargeDependenceLowGrayLevelEmphasis_233","letd_prg_wavelet.LHH_glcm_ClusterShade_232","letd_prg_original_shape_SurfaceVolumeRatio_231","sub"
-0.197998536307581,0.0451999347911449,0.578915410021344,2490180
-0.289485629079741,-0.100546459542301,3.1154704743312,2034136
-0.44140698419409,-0.156079759774557,0.620033950183411,2510402
-0.511672526316791,-0.0139575722806704,-0.393082761067541,1330263
-0.517972594174231,-0.196163913391977,-0.499686014115949,1768972
5.23717483867683,0.0865865750832864,1.14510537417328,2306459
-0.332522886231514,-0.00237466165762933,-0.260022478874422,2181724
-0.317504435836424,0.0272512034225188,-0.26610545051475,2217034
-0.311685134412227,0.640408928542379,-0.427895182219799,2218615
-0.355800877119803,0.0455491184447978,-0.29796136641303,92173
-0.551068346613253,1.33706727895219,-0.548630798138922,2414406
0.203640131543657,0.0294938574239555,-0.360344362838894,2381907
0.843104268267413,0.0122996835023208,-0.55770630569818,2002465
-0.220452584396782,0.018681710392504,0.0352708954198701,2474709
0.787076532771607,0.117511322299906,-0.073749819256152,2176530
-0.451992783939373,0.209833979666588,0.153425922093812,1279943
0.32591302290415,-0.00160661840364975,-0.184100106193942,1976407
0.306090917814327,0.00603747425608402,-0.786429394790235,2250836
-0.245204356805364,-0.0719779326243727,-0.282130260609661,1915938
0.533532040329791,-0.805366224627792,-0.254855636073958,2133380
-0.0583627153695917,-0.214249511534214,0.685775586104182,2271329
-0.156417404056722,0.0273946172533195,-0.831869932714027,2286108
-0.224058887775711,0.036887485994014,2.4982565301154,2040495
-0.285307333291638,0.0215943632423171,-0.101898225844604,1125173
-0.362610845951942,0.0757024008203784,-0.181194868558315,1767700
-0.532120359919338,0.292518615163842,0.107698588503659,2138678
-0.495493153198776,0.213701461655986,-0.385497517558953,2443354
-0.321022997937721,-0.0663248528920403,-0.0726908883133562,2234422
-0.425009862824999,-0.011705904067471,-0.269567195910382,2151024
-0.507874902741074,0.0501808953088379,-0.24658355509579,2057358
2.61417526578798,0.028903229513981,-0.233988852219908,2425694
-0.533526690139881,0.0104707884464193,-0.303339292675361,2500377
-0.313286514774137,0.033563072486003,-0.418182720774208,2183356
-0.499728075689666,-0.552483567689249,-0.365870612493971,2131601
-0.12911332777821,0.0521861846638541,-0.280084765963051,2152442
0.396853746352695,-0.00230382208131338,-0.809975677219572,2306893
0.13349578591134,0.0348166469047242,-0.239865036396249,2009915
-0.555203896449711,-0.666805557954251,-0.251915358317022,58325
0.579459726781046,0.0196840230176243,-0.349662850949165,2395943
-0.310649190803677,0.495280039611905,4.59702058208825,2480330
0.429466887011583,0.0320480558332195,-0.266309184061715,2076301
-0.503213483386614,-0.153569970974934,-0.515483032748306,2205389
2.37546848523992,0.157500664680207,-0.22246763340119,1975401
-0.21159745655303,-0.00234928075100809,-0.510855984306836,2250648
-0.210518442017247,-0.000449637748183883,-0.168557032371769,2185290
1.49410894562938,0.00869927660971846,-0.451298897014755,2091555
7.78061417720765,0.0215115220052703,0.645630178101319,1232870
-0.446415645959373,0.0596767839992379,-0.371350711455305,2139733
-0.531134929813138,0.0229245192357155,0.326979994064509,2559453
-0.557298930780784,1.9744576239546,-0.209729312150515,1938156
-0.0286923614281484,0.00208342138522857,-0.360593487454695,2158101
0.183191077044076,-0.140084751454651,-0.509169649346796,2199403
-0.337117181877002,0.0602692807139168,-1.11138827082806,2430773
1.27647969088655,0.0286473371793825,0.159315415351409,1738800
-0.48156620070405,0.0321662755896728,-0.0302680482709581,1565177
-0.157850708467082,0.0297215890921013,-0.60854647316436,1978972
-0.423900848849647,0.286206178214501,4.28091935340358,2487135
-0.0138643237230683,0.0353623540455488,-0.377424673769089,1612262
0.859967382480475,-0.0344514288650064,-0.359819892978581,2051378
-0.483389023587219,-0.0215716540678507,-0.619611793684804,1497807
-0.445217192761957,0.229460566332419,-0.110265523746139,2026671
-0.546069944870167,0.221413949628268,0.00237002562231718,2340322
-0.576715727217092,0.165388175905057,-0.327546592015992,2293123
-0.474766462089523,0.0537964178315266,0.182044190535469,2395415
-0.348387928341901,0.120385829574225,-0.619829484982456,1966316
0.0463728130759154,-0.399944334049768,0.111776335872782,1973544
-0.0505209044270238,0.0356333288692964,1.73309690881246,2010259
0.0131877581753341,0.0137123825614811,-0.113105576910167,2145694
-0.18216879852981,0.000490819431335178,-0.393053665386992,965005
-0.541114589031522,-0.0383512607048113,-0.26263901222184,2096627
0.0400074538068502,-12.5365273081714,-0.463564025768966,2047354
0.722442476303417,-0.0686181901641988,-0.0505483638997014,1364384
0.40238431511467,0.0229152781202774,-0.227273697846773,2132982
0.0241940797007126,0.214320240523078,0.748567633554076,2134220
-0.512974458834564,0.331762301464641,0.176418894410709,1889409
-0.489484978455249,-0.0074042367112771,-0.74987041489043,1938561
-0.448211444561512,0.0167352444802482,-0.262617244423462,2055667
0.287274323760786,0.296643429754664,-0.237919089545882,2176784
-0.518077781847061,-0.0422249869493964,-0.188425246529102,923666
-0.490335609989589,1.36208175006551,-0.648440657364354,2086044
-0.572280829243779,-3.025496273047,-0.347705637709821,2078198
-0.320097042578993,0.0235239452657841,-0.205822725180149,1501387
0.482410691759306,0.0346188683444937,-0.294235027379524,1518948
-0.549592870158137,0.121581936551627,0.260745336021919,1606693
-0.517495796790465,0.0503310978911031,-0.356391497656715,2305115
-0.467325272766876,-0.0550481304088919,-0.357997522467536,2237571
-0.519223482532863,0.0106777924728468,-0.254374829254258,2285214
-0.48392075853091,0.0215643601493493,-0.844836925450952,2426863
0.0409313449937336,0.0631470483391876,0.76533237086215,2480056
-0.338935393582164,-0.00612035343194431,-0.138451025367545,1668599
-0.555249992351271,-0.0431098830018133,0.153938745615991,2339674
-0.465703308448724,-0.0133806057099941,-0.269936172889371,2133204
-0.512740296702322,-0.0528576992495518,-0.271592898029729,2294852
-0.46885178083919,0.185577715761264,0.157790485621566,2445526
0.072463329489052,0.0417242839874149,-0.726436895139184,2200416
2.07138911752045,0.0369989764875183,-0.191482074378497,2168082
0.531755781095243,0.0185652399639087,-0.0875189198443258,2075846
0.235662269472536,0.0321802893280808,-0.692049613801269,215131
-0.495063865667551,-0.0416932840515337,-0.155580780297026,2274521
0.106890934036829,-0.131035572311654,-0.134187131278236,277752
-0.491897392590539,-0.0259387352941441,-0.357424877847271,2078899
-0.387664600116215,-0.198281882453126,-0.330484801648228,2172217
-0.438712697593238,-0.208613306805157,-0.114646366565305,1614566
-0.185287442867116,0.0888314806908863,-0.192655515212687,2100050
-0.423838398394437,0.0543855810746034,0.382287017993411,2183291
0.904941210365227,0.0321675771251177,0.975111299466149,2336735
-0.489053081435805,0.0283954022231661,-0.820575547093992,2352038
0.897344911178997,0.0157256247139909,-1.00438738011495,2305114
-0.323734153168255,0.0286003507170366,-0.40951541513384,2448298
-0.375870241959252,0.093135632884989,-0.541548722030418,1329352
0.00560471764941306,-0.0320300393371047,-0.236949225246524,1183075
-0.466362055960267,-0.19223742527084,0.0231464389189751,2110540
-0.487720260808409,-0.310399096999816,-0.172276400963009,2070958
-0.415476926388349,0.0129252344636159,-0.0449454471112094,2340155
-0.34247308759418,-0.0177072162964724,-0.0806878746307602,2075832
-0.0434855683285599,0.113088904555301,2.89839385740288,2498991
-0.12651766385053,-0.125838386846219,-0.343514416163106,1919296
0.127127853586909,0.0149894860752579,-0.426610926309877,2401405
-0.430468869365135,0.0237842589958325,-0.165090313373882,1644034
-0.475442932200398,0.0960240629583611,-0.0988820096761312,2405144
-0.592234287732575,-0.226383611152915,-1.49086309658071,2158329
-0.543712013753325,0.072118389902181,-0.225639909452216,2319068
-0.0152111169754475,0.0510326810324759,-0.567460316709922,2504802
1.07818845223163,0.0323275287406372,-0.499812656134956,2331869
-0.555151745319428,0.0517078623373557,1.17541724080709,2317120
1.34634862641132,-0.00910170581751534,-0.0954694198366485,2072215
-0.377253360002382,0.0246955503151127,-0.463577042919414,2228400
0.33231602547599,0.0524714344368459,-0.434113834301077,2145166
-0.0990299957412425,0.0342972364701573,0.773131106116242,1692385
-0.296999565008851,-0.00598751406826469,-0.0533709416457939,2109902
-0.206984907135548,-0.085643195623921,0.203897422842352,2219842
-0.532871968646264,1.09653395906627,-0.627599721699996,2520618
-0.0412978862698495,0.02190634036106,-0.632820198052823,2419459
-0.454187773865616,0.0681490580373349,-0.247116864919024,2276121
0.732893402125056,0.0465027238180051,-0.200727648612223,2350037
-0.515175327094807,-0.049905502946973,0.106370035056784,2001182
-0.344319988211362,0.0591394428613071,-0.393310995634852,2278618
-0.326461681821336,-0.00158394287446382,-0.0066391206632312,1740845
0.759146250230251,0.0305688480910904,-0.490883468605178,2321962
-0.35489602503664,-0.0113589393919992,-0.214186410581207,2212664
-0.17024652813648,0.237258355962608,3.57651535122755,2453577
-0.549951671330509,0.688745360874954,-0.382874136367988,2224150
-0.269237365866934,-0.00452631069368365,-0.397908196352713,1967281
-0.223400314614456,0.153440166412679,-0.285959155998795,1742294
-0.232609769083655,0.0645655692214267,6.16968549627719,2488660
-0.506381220420001,-0.135849163902001,-0.4449297135015,2085349
0.23022891295394,0.0136244302317871,-0.391747194906936,2247869
0.116797794457515,0.036437561273064,-0.316671787960438,2157529
-0.531737268976627,1.73508803329941,-0.392089784265492,2119177
-0.492879605471997,2.51761393793567,0.474349242614217,2010554
-0.430957133138253,-0.0561496940732885,4.06451863447176,2493534
6.23712890040757,0.032615934776314,-0.365671970359192,2200813
-0.494904867653887,0.049071767407363,-0.314568885530217,2116787
0.123824037964631,0.174019095637124,1.75088930515183,1154608
-0.189718923478736,0.0385441246790071,-0.115010320744544,2267382
-0.500868792299781,0.205550162716463,-0.103970383034318,1181124
-0.447092019403082,0.266455287614192,-0.607763872151286,2137799
-0.549146798228626,0.033308861597809,-0.21609791895031,1458656
-0.519349686057965,0.900751095391792,-0.430427257576718,2269346
-0.472375707358352,-0.0555701767215357,-0.156512381241403,2092954
0.159971617988992,0.0124272736068928,0.0166441432366772,2007309
2.08078887211214,0.0274772110390535,-0.578912964658264,1671370
