"lemd_ptv2_wavelet.LLH_firstorder_Kurtosis_250","lemd_ptv2_wavelet.LLH_glcm_Correlation_250","lemd_ptv2_wavelet.HLL_firstorder_Mean_250","lemd_ptv2_lbp.3D.m2_firstorder_RootMeanSquared_250","lemd_ptv2_logarithm_firstorder_RootMeanSquared_249","lemd_ptv2_wavelet.LHL_firstorder_Kurtosis_248","lemd_ptv2_wavelet.HLL_firstorder_Median_248","lemd_ptv2_wavelet.HLL_glcm_ClusterShade_248","lemd_ptv2_gradient_firstorder_Kurtosis_248","lemd_ptv2_original_gldm_LargeDependenceLowGrayLevelEmphasis_247","lemd_ptv2_log.sigma.2.0.mm.3D_glcm_ClusterShade_247","lemd_ptv2_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_245","lemd_ptv2_lbp.3D.m2_firstorder_Kurtosis_245","lemd_ptv2_original_shape_Sphericity_244","lemd_ptv2_wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis_244","lemd_ptv2_wavelet.HLH_firstorder_Mean_244","lemd_ptv2_lbp.3D.k_firstorder_90Percentile_241","lemd_ptv2_lbp.3D.k_glszm_GrayLevelVariance_239","lemd_ptv2_wavelet.HHH_glcm_ClusterProminence_233","sub"
1.98796227094608,-1.48407599746463,-0.893279837511411,-0.767726469951902,1.17559423067892,0.475836180532484,-0.343103405524435,-0.214776268508009,-0.180087155278722,-0.159458245293522,-0.488297713275819,-0.237597235801747,0.486878394460305,0.572831066222076,-0.500720612387836,0.264170022824366,0.680347619324726,0.382064595928253,-0.252766104643059,1916742
-0.53019148535759,-0.224844372209406,-1.86405372379398,-0.0195124081135794,-1.67998419734405,-0.679075172929453,-1.94341106424054,-0.296135797896116,-0.175707011256839,-0.152307642672149,0.938756950854728,-0.102986599662639,-0.285840465473023,1.03541051705517,-0.172433961392673,2.34924162616831,-1.81813780310934,-1.45578467619542,-0.312794328835013,1980052
0.192179687716003,-1.63779941154058,-1.08364700420685,-2.20904660772871,-0.0933415602144641,-1.33180831978466,-1.71268262490354,-0.012320729691751,0.997269919736398,-0.109616951426832,-0.205708801999873,0.109588797824772,1.0312722320691,-1.59077594999706,-0.214012466576066,0.432189049721363,-2.00124615752404,-0.796196441450216,-0.38224628480132,1926770
-0.970676154551018,-0.403707167008188,-1.87339872794185,1.39170733791671,1.01478033586014,-0.259062593758579,-1.34933215218524,-0.723996051770635,-0.352883748397479,-0.156958388971121,0.0288280413891118,-0.187756233928626,-0.722975081054949,0.225731442139576,-0.214341384277248,1.69156649853615,-0.668413371624417,-1.17631649237324,-0.360114652112687,1979045
0.829188689752624,-0.0425090359764079,0.867694950206032,-0.863522652776989,0.923511599775411,-0.32733654388491,0.574560307539417,0.101636294868417,-0.227492056098572,-0.16602823339625,-1.05415002866903,-0.241440858069304,-0.0935878932314501,-0.0899969121859759,-0.288880555169965,-0.795286877639696,0.421042953479202,-0.23904509582679,-0.363415591317156,2196212
0.552585604666316,1.19233798559177,-0.458155429698069,-0.27261077876613,0.928906711943604,0.759852745628848,0.384917452120721,-0.857930043742636,1.80054205636728,-0.162220433415897,0.0865320451893492,-0.237248844181719,-0.418448789706659,-0.0231781059074365,-0.182345582643158,0.666372119968027,0.454899105076653,-0.289877345921109,-0.315533956643484,2393207
-0.967009848114309,0.509618374496318,-1.84509627508273,0.304569873579902,0.528066840308316,-0.518294441679779,-0.49658855414592,-1.49810816191373,-0.726247049815337,-0.163138466078185,0.270181701063748,-0.199377517528338,-0.403038443589197,0.343757276065356,-0.474376809047801,2.31206175872264,0.492836651898869,0.178017801287205,1.76919439824759,2146138
-0.398352931666297,1.59405543063102,0.272470591864327,-0.493493068262604,-0.103137452023125,-0.361934548330479,-0.0907073037616734,0.301357254533045,-1.05320008270058,-0.149512670669329,0.0263546917363241,-0.200213865234438,0.0468911205341027,1.45633567372735,6.99806345979686,0.0121116566567986,0.415342945552094,0.430739118215432,-0.389008928163879,2228399
-0.983457106057892,-0.550670052868196,1.25054971206622,-0.861467625720483,0.787575304713074,-1.09391056107336,-0.504575841280288,5.54121590615424,-0.278045572168359,-0.145551527196595,3.09602349735431,-0.120648602454801,1.21066120983881,-0.645411268446628,-0.500921366102312,-1.87474436398265,0.0279131698103632,0.566742720597264,5.40953967774467,2144796
-0.2801614324763,0.295841674946812,0.724496834003746,0.770783312638819,0.804015987617422,0.0282393686160543,0.463584014875492,1.35853459711246,-0.69299349564818,-0.144297927053984,0.139630906727695,-0.217202977833887,-0.739650404103959,0.861775676828253,-0.505359294055105,-0.861340960018652,0.793271410574237,0.940299462115894,7.09298332703689,2234271
