"mkm7d_ptv4_wavelet.HHH_firstorder_Median_248","mkm7d_ptv4_wavelet.LHH_firstorder_Skewness_247","mkm7d_ptv4_original_shape_Flatness_244","mkm7d_ptv4_wavelet.HHH_firstorder_Mean_238","mkm7d_ptv4_lbp.3D.m2_firstorder_Maximum_236","mkm7d_ptv4_wavelet.HHH_glcm_ClusterShade_233","mkm7d_ptv4_original_shape_Sphericity_232","mkm7d_ptv4_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_229","sub"
0.00126167935998685,-2.1476065228852,1.06854900054944,0.520281968299144,-0.545218305295005,0.444732239318935,1.30576548099094,0.165355177556565,1085983
-1.03218492381544,1.19382365612223,0.354501163226146,-0.648441746928977,-0.320233303886258,0.444877754501706,0.429056827880961,-0.965206473553728,1125173
0.750407624572165,-0.427413033751965,-0.0765557024615884,-0.355531649023191,1.67975972212191,0.324274871089484,0.533469221961684,1.93960201235486,1154608
-0.2283069225306,-0.669639825951106,0.940097272090689,-1.54768428633889,-0.545218305295005,-0.531156850776761,1.0127534297702,-0.394906203847921,1181124
0.336742293193286,-0.840323578651732,0.263638859654381,-0.528410178321911,-0.545218305295005,-0.334172139945482,0.187453347958989,-0.282879729057577,1183075
-0.769023563169022,2.21359007550675,-0.783737688736107,-0.130289006066966,-0.545218305295005,0.215416551292956,0.711392666380653,2.28739721980243,1232870
-0.456062370612852,-1.18854807309469,0.217784317271122,0.00649052951262363,-0.320233303886258,0.336034300814061,0.616908983387075,0.312112369223848,1279943
-0.308950030548345,-0.0874868037235604,0.0872473650047468,-0.1515531892808,-0.545218305295005,-3.64963028832845,-1.61085866311944,-0.462217092738064,1329352
0.418125756106567,-0.132481400225544,0.336280957137563,0.722041241683412,-0.545218305295005,0.319554358137016,-1.35760436662229,1.28368914986084,1330263
0.299675789827356,-0.166310053619456,-0.144506452321763,2.27581206542176,0.442210958301091,-2.076265484159,1.13075821350784,-0.208785772797613,1364384
0.643056044772144,-0.556382219055068,0.398415274521501,0.524707864018533,-0.545218305295005,0.715673844068166,0.475021081989143,0.754827149211855,1386095
0.531962348209539,-0.905935410406478,-0.0809947408050252,0.979738027766335,-0.320233303886258,0.874357892657054,-1.54107601782265,-0.89117892393074,1458656
0.0266095386141094,0.189509757819963,1.12333587222391,0.275369180717799,-0.451436459621896,0.28059490007341,0.545543247259213,-1.18612426089406,1485662
0.146350198124418,0.117032427592882,0.254443162346087,0.0600697901554261,1.04380156235272,-0.37190738454913,0.673326706668721,-0.273604907048976,1497807
0.691836864150436,-0.668461167519607,-0.400284443105829,0.555613876596048,-0.404181622657384,0.406998540591685,-1.03396651887051,0.0715393842540007,1501387
-0.155668099673075,-0.657684047202042,-0.450057641241647,0.608600029924149,-0.545218305295005,0.478203347585478,0.777397486507739,-0.135243983645336,1518948
-0.239063639043824,-1.14578914519743,-0.525074134691773,0.120484299288531,-0.545218305295005,0.331868392789873,0.914748160915053,0.0296294049604261,1526417
0.401079121620614,-0.892313595788849,0.444061371837965,1.16167404143945,2.72175383562225,-0.390286540345265,-0.32840773486867,-1.05676183312067,1565177
-0.204314605531087,-0.374275055474065,0.221615235466569,0.497748796296897,-0.154148035744081,0.399936099753228,-0.0559230563451778,-0.178710289230004,1606693
-0.557927299709613,-1.04095445117795,0.21928706026013,0.412198249422928,0.457100980918785,0.329083161785581,0.933543685478386,-1.15364789726666,1612262
-1.2395470270184,-0.048839712415989,0.18267410233689,0.191396276928706,-0.545218305295005,-0.0574372907066239,0.479661102930856,-0.231256081357972,1614566
-0.798397704403167,-0.260418440706408,-1.07505745225567,0.302836527996684,-0.545218305295005,0.315278753412303,-0.3755555529807,-0.00479628505386179,1644034
-0.4370982781206,-0.62277052019704,-0.19271172103873,-0.234086762361523,-0.320233303886258,0.0343541024277051,-0.0551464507956637,-0.917510364063321,1668599
0.354809339596202,-1.12539098472432,-0.44522034030958,0.54443702521265,-0.451436459621896,1.04134370962795,0.232723421413914,-0.281442013266001,1671370
-1.90724518756226,0.0919107589039345,1.40585379166578,-2.97572448935858,-0.545218305295005,-3.88350317460792,1.29706217942661,-0.113267763217417,1684230
0.937118596095121,0.577043082833778,0.184773060648873,-0.185680735875489,-0.545218305295005,0.28463822319626,0.931580405422701,1.61291603342949,1692385
0.740716919952054,-1.50414628346095,0.609173693462105,0.876001298549793,4.41348445433221,0.602217457536169,0.56983968100226,-0.00867418331297817,1720713
-0.0380096958031685,0.70076612884176,0.518697089942241,-1.52865211867782,-0.545218305295005,-0.0491117145460363,0.136481962841286,-0.453228475217676,1738800
0.391163855609847,-1.83736139014046,-0.763911899317794,0.913331665809802,1.13788962608723,-0.389781235185986,-2.36708763435375,-1.09626285953005,1740845
-1.47504153672577,0.577510781548517,-0.229245588760323,-2.08238329172369,-0.545218305295005,-1.90046982188818,-0.122908860988461,-0.253504826020268,1742294
0.137647899475714,1.34229666561584,0.615858597067115,1.53962349887616,-0.320233303886258,0.12167708149959,0.945484431416611,-0.758808352331153,1767700
-0.213032269932386,-1.77473808866899,0.867226509087011,0.740130129181663,3.03428025504297,0.404208586128513,0.464854750272979,-0.478054498798004,1768972
