"mkm6d_ctvper_original_shape_Flatness_250","mkm6d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ctvper_log.sigma.2.0.mm.3D_glcm_ClusterShade_250","mkm6d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm6d_ctvper_log.sigma.3.0.mm.3D_glcm_Correlation_250","mkm6d_ctvper_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm6d_ctvper_wavelet.LLH_firstorder_Skewness_250","mkm6d_ctvper_wavelet.LLH_glcm_Idmn_250","mkm6d_ctvper_wavelet.LHL_glcm_ClusterShade_250","mkm6d_ctvper_wavelet.LHL_glcm_Correlation_250","mkm6d_ctvper_wavelet.LHH_firstorder_Kurtosis_250","mkm6d_ctvper_wavelet.LHH_firstorder_Median_250","mkm6d_ctvper_wavelet.LHH_firstorder_Skewness_250","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm6d_ctvper_wavelet.LHH_glcm_Correlation_250","mkm6d_ctvper_wavelet.HLL_firstorder_Skewness_250","mkm6d_ctvper_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ctvper_wavelet.HLH_firstorder_Skewness_250","mkm6d_ctvper_wavelet.HLH_glcm_ClusterShade_250","sub"
1.40288253780765,3.7143890406945,0.501153960208558,-0.235437136435722,0.659111710043921,0.00905309946706235,-0.156816615087458,0.352655385858052,0.877960056906372,0.291238803277442,-0.671034285316152,-0.307605316088842,-0.299780635082903,-0.163211027859589,0.252266172160607,0.860169385634481,3.57066879380675,-0.93587252248142,-0.410063886825525,1085983
0.200657181245088,-0.514652505115191,-0.203173638016648,-1.80445627380473,0.404824852962868,-0.235025182629156,0.246778984771116,-0.2834855497531,0.48649939850681,-0.208568822970712,-0.575104707116807,0.242474147249622,0.386778599469905,-0.127450516173204,0.870713381404351,0.579626743381411,-1.23388578853269,-0.321250558291277,-0.335563559628543,1125173
-1.31277195749427,-0.195900312400157,0.0427950256562068,0.994240978681917,0.18171818827008,-0.240628630664424,0.679057516412428,-1.10805820632822,-0.774588063678842,0.72886819046693,-0.638595994759151,-0.28428353988353,0.00670478229440474,-0.10452659832479,-0.578637411249958,1.06879682293513,-0.11663311393162,-0.910926513758774,-0.440819015599102,1154608
0.850921800261826,-0.478610509818712,-1.74824765678556,0.886005731255641,0.418339140843288,-0.321501776899877,1.81515623603187,1.30615764240814,0.142289714760859,-0.322589041313235,0.0821571136213023,-0.040276088569765,-0.108450257466288,-0.0648993317715322,0.360964464776608,-2.33664189567083,1.21599599794367,0.5777722384141,1.86414755221721,1181124
-0.460845108394831,0.48453919950947,0.0741327285906201,0.988443806500489,0.626111296410776,0.526834960313704,0.388813000544406,-0.494571782394658,-0.443127358005007,0.641293374508124,-0.573588479850891,0.908800478506626,0.198904953324222,-0.145589948907075,0.409168975411767,-1.60942778410141,2.17796650980841,-0.0711336410602844,0.00540955803276627,1183075
0.0637789562715629,0.0886238378851466,0.295839590465631,0.579012773024728,-4.67393208485029,0.0346349657195016,0.754370319767157,-1.92508107975434,0.5490882042585,-0.20330510763384,-0.688362218491052,-0.817189040258372,-0.686247270521598,-0.187718777751267,-0.475419912001225,1.25683212434607,0.577205524164465,-0.53957040809499,-0.366496434096698,1232870
0.346969164738446,-0.286346322795157,-1.59864198691837,0.0668402267929177,0.4087096497072,-0.308598124756037,-0.527056729744574,0.340714034859301,-0.908309557929192,-0.297504426328772,-0.169032564664256,-0.834905397799717,1.13774086698211,0.0741117781414377,1.39836449603851,1.46169402673757,0.0339386266083992,-0.258659162798443,-0.362715249683598,1279943
-1.00254485212489,-0.415126151877039,-0.464927975618837,0.403095860764056,0.388635983319038,-0.126980326145476,0.144285526499165,-0.089883328777409,-0.45646114522536,-0.219810733979411,0.608197495838375,-1.64083857277674,0.429518312191591,-0.0743295183454975,-0.689888886201251,0.0875225628234117,-0.592882381387361,-0.237290153066592,-0.270086686042081,1329352
-1.39734278488104,-0.482689116805957,-0.387324130572687,0.332588642298727,0.17945104236661,-0.501013515926501,-1.79196037279695,0.120735176236146,0.377299581936127,-1.27541716292382,1.05190372774195,-0.112769952636912,-0.335298865599318,-0.0934006191531722,-0.840162925311728,-0.288863461827732,-0.811838892687986,2.09378121104501,0.63782694581673,1330263
-1.21982328972274,0.458074404638715,-0.506709888769682,1.10779451412643,0.931285692256687,8.91715983546733,-0.597517875376931,-1.15532209224578,1.05156347268277,-1.80786800087396,0.15085702496243,-2.79511999700785,-0.877583778215069,-0.405554156980151,1.07208866914649,-0.0577581883258131,0.668099620303806,0.674604714593212,1.39410699784737,1364384
1.07223304739818,-0.183369516439497,1.42681408241064,1.05323513420212,-0.375762568101948,-0.283911058422977,0.237664281227593,-0.512768869621801,0.569869949245184,0.408333342428411,-0.569697441596722,1.80748524957646,-1.23724605539605,-0.273446273933329,1.0846197486109,0.724055726867293,-0.361765456717628,0.906658363576004,2.04772558086793,1386095
