"mkm7d_gtv_original_shape_Elongation_250","mkm7d_gtv_original_shape_Flatness_250","mkm7d_gtv_original_shape_Sphericity_250","mkm7d_gtv_log.sigma.2.0.mm.3D_firstorder_Median_250","mkm7d_gtv_wavelet.LLH_firstorder_Mean_250","mkm7d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm7d_gtv_wavelet.LHH_firstorder_Median_250","mkm7d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm7d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm7d_gtv_wavelet.LHH_glcm_Correlation_250","mkm7d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtv_wavelet.HLL_glcm_Imc2_250","mkm7d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm7d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm7d_gtv_wavelet.HHL_firstorder_Mean_250","mkm7d_gtv_wavelet.HHL_firstorder_Median_250","mkm7d_gtv_wavelet.HHL_firstorder_Skewness_250","mkm7d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm7d_gtv_wavelet.HHL_glcm_JointEnergy_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.653593244501149,-0.000567258756521362,0.744525105789163,-0.0419548020726553,0.122345686821816,-0.0682221203541666,0.0739885370299445,-0.217831215350656,1.11165234867512,-0.0342453783946761,-0.11848496437236,0.443661480099808,-1.14724958975154,0.251309855518954,0.0597830373308039,-0.818002592083744,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.295364195355522,0.0665956402129902,0.516744168105671,0.21109790302348,-0.148041722047554,-0.111009565992263,-0.0787667551677441,2.65383881946268,-0.750629207239774,0.0898191523576849,-0.0952060348113571,0.414802451160534,0.00788222624760714,-0.233099932903058,-0.131277936118488,-0.746434186428948,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-3.96904818855059,-5.8957981170271,-0.665102433029827,-0.59602727240872,0.201768397652277,0.937973243123692,-0.538179248463046,-0.358857047865158,1.45028713157764,0.523014235635799,1.79856567526114,-3.17372246749319,-2.4156476654152,-0.620361290566625,-0.211883118862131,-0.709339142886133,1154608
0.623014364482949,0.822227092376877,0.413981154496069,0.278460456320513,0.58222625397723,0.271768751614941,-0.237174087733303,-0.285312068642163,-0.157166064512499,0.873046890024544,-0.116028164311906,0.0441838444610263,-0.428469135981902,-0.145501608843604,0.258441787296652,0.329369422410657,-0.00719275029168937,-0.12592986621636,-0.0522890954199559,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.774800018049406,-0.125412789508229,0.646264350305489,0.189730707723518,-0.144494312781216,-0.263280285568277,1.27815638872027,-0.341155635423335,1.28150852437528,-0.343039950583161,-0.246888540240234,1.47691602235127,-0.467270583629751,0.521448398315978,-0.069322091960934,-0.523196968962719,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.556877110694297,-0.478118279967144,-0.102487079065921,-0.203738097897393,-0.570896831747251,-0.272134730663623,0.702060419683897,-0.324612816057634,1.26079694288658,1.16809208203079,1.80779747788172,1.17981428863413,-0.537948082483609,0.822441316150416,-0.107055677830208,0.212922349319518,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.637788016093754,-1.14265039732427,-1.64996825883164,0.140155379346312,-0.405370899456317,-0.303544619958727,-0.0665440806256246,0.092698060448732,-0.996617626214739,0.0398757802450317,-0.112549086385124,0.324142677677797,0.404721342109692,-0.311374244013928,-0.168405233223513,-0.720160677313244,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,0.312108917359038,0.0286854636868546,-0.131946154454393,0.171227671345602,-0.36724402863527,-0.175845496515682,-0.883940306809049,-0.341544956004863,0.391856389118285,-0.402448938518879,-0.188639504447857,-0.173877004664841,-0.325697430080978,-0.514595511445477,-0.231010391212906,-0.607676545551219,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,0.250233432974727,0.643701521975901,0.672788459837653,0.308504716881442,-0.422353514226869,-0.216471266130575,0.3265491672059,-0.191847382941307,-0.860497796061765,-0.189042373167768,-0.123499997900238,-0.087109486289681,0.0831142567779258,-0.458828824141207,-0.152554102517478,-0.243090248855047,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-4.94477235943995,-5.57843033122523,0.62508683581028,-5.27444210846109,0.0255742237209645,-0.141696147420749,-1.36333037108567,-0.358945578023607,1.47702124739692,0.0774432358145083,-0.0517009269191412,1.10064571319556,1.12714133867139,-0.545807302172187,-0.255171780639907,2.21319185096524,1364384
0.363635750342831,-0.943475186393943,-0.064233552297078,-3.236585677084,-1.14971718103478,-1.2300948042104,0.879380808566547,0.13278706672768,-0.283007939950146,1.29881323516688,-0.352979463887525,1.46002084714724,0.0983004816671435,0.00223567745443777,0.734306783355531,1.77984197596758,-1.23392822851636,-0.236271263547778,-0.406832464568612,1386095
-0.362001457343579,-0.982195069017342,-1.51061597262588,-0.0757606851267097,0.250992482025234,1.32016530792826,0.143764195212455,-0.208853659945749,-0.105893030907099,-1.06864136873003,-0.268524370777462,-0.0699015350121536,-0.417107791414273,-0.164579196017156,0.0345795239733883,0.824482984057034,-0.670550403290744,-0.402069622568926,-0.838056943976136,1458656
0.146635415210695,0.532727165187558,0.233049780442531,-0.141019858145195,0.145611122929377,0.850787303737174,0.328710176278986,0.151091005695037,-0.0897137152667181,-0.194520803606198,1.47761154325944,-1.77594784229517,-0.235327694081546,-0.123539650045136,0.261991157180256,-0.373161755883254,0.281189474274251,-0.129010258169988,-0.267538610007644,1485662
