"mkm9d_ctv_wavelet.HHH_firstorder_Skewness_249","mkm9d_ctv_wavelet.HHH_glcm_ClusterShade_246","mkm9d_ctv_wavelet.HLH_firstorder_Skewness_245","mkm9d_ctv_wavelet.HHH_firstorder_Median_245","mkm9d_ctv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_244","mkm9d_ctv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_240","mkm9d_ctv_lbp.3D.k_glcm_ClusterShade_238","mkm9d_ctv_wavelet.LHH_firstorder_Skewness_232","mkm9d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_231","mkm9d_ctv_lbp.3D.m2_glcm_ClusterShade_229","mkm9d_ctv_wavelet.LLH_firstorder_Skewness_228","sub"
-0.0996397933425794,-0.249626399440545,-0.0503755161617079,0.187541692747804,-1.28783636822552,-0.152125258082251,-0.423648521304783,-0.435018682854233,0.838423225731283,0.538926394448709,0.101471278401353,1085983
0.460433901493271,-0.0320702145452414,-0.272792855659462,-0.496239950641411,-0.310194466750254,-1.17939580978316,-0.284868536977094,-0.610776310460386,-1.68056708079284,-0.275328399083266,-1.00747253830377,1125173
-0.386953245076152,-1.13706244558713,0.404608641294923,2.72374024275472,-0.0106994506935078,1.50456160576991,3.01797536904517,0.175876303522451,-1.44600994352875,-2.91468798738398,0.261250293514379,1154608
0.00384326682899467,0.0273850628926901,1.34887851914371,-0.15381647663396,1.3749390629347,1.85700016656387,-0.253190691653201,-0.633849159816149,-0.0960191749064484,0.537806345392476,0.397645180361829,1181124
-0.119475712337336,-0.35694903081273,0.106529047795791,1.11357414428943,-0.973428189390518,-0.540816226843343,-0.875550414709567,0.711696729573865,-1.05813338105607,-0.600587016337023,0.466443042400479,1183075
0.315823047344515,0.0158891445765609,0.810629052259439,0.8685042031337,1.9106804606871,1.06886862510178,2.61976879548978,0.117116911167895,-3.15933114950612,0.432574934387082,0.369742621491184,1232870
-0.00998899085375533,-0.0994141620525265,-0.0783599378111619,-0.259101686378385,-1.044544535647,0.0606602884284252,-0.385364927400742,-1.40339261435856,-0.300350637899012,0.721763292498837,-0.655255253734911,1279943
-0.371065023660665,-0.534503093665965,-0.274730974001708,-0.598594836804428,0.71908781494423,-0.90112494805077,0.850206230708686,0.841431596114893,0.920037645684913,-0.905356650490172,0.192804096226983,1329352
0.030008272382742,-0.0620336690322965,-1.47872504196853,0.565088446346214,2.25056469041934,1.96699124826632,0.733038493156925,-0.853552688369989,-0.37055371983876,-0.847703354019196,0.390690004778023,1330263
-0.349540631208375,-0.200316018919896,-0.705241452807342,3.96527936928122,-2.94837699652662,2.00480941588534,-1.16330761024315,-0.211623050160861,-0.491265728824587,-1.53580965641175,1.91956572568277,1364384
-0.814584451587001,-1.38083262214972,2.43991432945819,-0.0184803108528341,2.28769475677318,1.1671003714054,3.37766059641509,0.244788562059662,0.302975302070606,-1.35175849932737,0.316893049535266,1386095
0.21553007231903,0.0586714362574277,-0.215614081501592,-0.38034508522471,-0.124104632644888,-0.928812253418545,-0.731432303527148,0.211962965370182,-0.231670655190306,-0.622207734559418,-0.475054973294431,1458656
-0.252941906221628,-0.0761414050499149,-0.0256408289048112,0.446332695387829,0.676897949312492,-1.41341574271021,-0.493588863463383,-0.705812994213915,-0.256687452504411,-0.6420306207651,-1.47329252110022,1485662
-1.02196561597048,-0.207714614954924,-0.41923332290123,-0.575355063477145,1.25910903333843,-0.386607055843485,-0.859739699153052,0.81328496777324,0.307502724223599,-0.0814982094069444,0.551356372652647,1497807
-0.098952091583801,-0.0628826658563127,-0.856006964227402,0.160086969423591,-0.0498606403121445,0.198888448316196,-0.419939130805909,-0.755725657990164,-2.26257881993628,-0.131372182459421,-1.64056924947874,1501387
0.0995207094419575,-0.0760988958824104,-0.339590375926517,0.300118007546313,2.16187988848103,-0.722878436029703,-0.490873386346871,0.234724739221934,0.509008685305787,1.21404383629603,1.16568996439,1518948
