"mkm2d_gtv_wavelet.LHH_firstorder_Skewness_249","mkm2d_gtv_wavelet.HHH_glcm_ClusterShade_249","mkm2d_gtv_wavelet.HHL_firstorder_Median_248","mkm2d_gtv_original_shape_Elongation_245","mkm2d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_244","mkm2d_gtv_wavelet.HHH_firstorder_Median_241","mkm2d_gtv_lbp.3D.k_glszm_SmallAreaEmphasis_241","mkm2d_gtv_original_shape_Flatness_240","mkm2d_gtv_lbp.3D.k_firstorder_10Percentile_240","mkm2d_gtv_wavelet.HLH_glcm_ClusterShade_237","mkm2d_gtv_lbp.3D.k_firstorder_Kurtosis_237","mkm2d_gtv_wavelet.HHL_glcm_ClusterShade_232","sub"
0.0846300512085746,0.20125638170264,-1.17129301345595,0.69847015605371,1.10054243463619,-0.56913744673873,-0.0630049186404337,1.10620067850787,0.247030128396493,-0.131783785849804,-0.372539407726309,0.10889145577676,1085983
-0.125523517976601,0.0803418919525499,-0.0214364278713426,0.962137579248856,-0.34329413070117,0.0542165547643287,-0.0337434778359598,0.796438141055738,0.308595829173901,-0.0866432350898209,-0.28050017914005,-0.116178503846859,1125173
0.219364073184164,-3.90477172597781,-2.17418744666404,-0.8858295034978,-0.414477195827546,2.53438057697712,-2.52140975204977,-1.6700560069843,-1.03081876729507,1.97146478357101,-0.173893564110175,-0.232801105978209,1154608
-0.190249408198463,0.0273570254165257,0.249093529997322,0.623014364482949,1.10749605621131,0.0338393748029708,0.198313066153141,0.822227092376877,-0.373890530871995,-0.15112761509393,0.780436864243141,-0.117520136406385,1181124
-0.113583611816446,-0.120369467077104,-0.469259666016749,1.17941388477205,-0.514886525038208,0.651813383915708,-0.568604143512041,-0.241603380840388,-0.240353007086953,-0.255944975272099,-0.594148610482617,-0.0433468808838793,1183075
-0.518994170186505,-0.346125636110227,-0.484965698549425,-0.643321885140262,-2.38112552657097,0.637755367475508,-1.56632248975717,-0.347241854915511,2.31109464460062,2.25894963518919,1.1081241701646,-0.0867964714779489,1232870
-0.428246032952139,-0.0446590527210688,0.371904731218108,0.753640874637782,-0.283931098725887,0.111527278116369,-0.411853453527134,0.738301545200129,-0.415307910860083,-0.113218274047775,-0.328254479331981,-0.186068850262415,1279943
-0.396662229682703,-0.0232553519182028,-0.184434016609803,-1.48853422497875,0.777427486355425,0.340588088432423,0.35902431240818,-1.60397004644515,0.290811267605269,-0.195812990380088,0.0302930343652318,-0.188032170458015,1329352
-0.421433310464956,0.00962686705836503,0.0318001673375672,-0.447657071602672,-0.309742018354274,0.220745288168731,0.449836888027633,-1.37603671622577,0.0823667759545847,-0.127800272796117,0.0465997012669393,-0.132565689760551,1330263
0.179078010856683,0.0388816963665335,1.57576872007675,0.655066831636685,-2.79421172143459,-4.43147797857814,-5.2163353159189,-0.578075999521888,1.61576092086122,-0.0935542791313747,-0.667406285814861,-0.26597910114684,1364384
0.24367669923235,0.0928743082448577,1.6160584408409,0.363635750342831,0.596501744992785,-0.308829510951898,-0.508013789581163,-0.943475186393943,0.154934955180086,-0.0157482776642304,-0.453171718346104,-0.17593526158769,1386095
-0.104883323945039,0.168876671930927,0.728112180076897,-0.362001457343579,0.185138198927298,-0.0494379636364862,-0.265543494572344,-0.982195069017342,0.048946591602387,-0.189869735498468,-0.184423829063259,-0.419880884399427,1458656
0.129834088450803,-0.0136510838868286,-0.394346606805882,0.146635415210695,-0.917735597540651,0.473906695390575,0.590600411277333,0.532727165187558,0.299083874056054,-0.125915229344826,-0.369733317796192,-0.109016082845052,1485662
-0.28710038690045,-0.0311926769852357,-0.123903010073101,-0.378308628064865,-0.136162331007301,-0.128034196892225,-0.0792800976294082,-0.213830036761333,-0.845450764217742,-0.119809401974917,0.599287308090727,-0.103979873896635,1497807
-1.55167502624174,0.0677895666084508,0.0336823899249463,1.46732281128987,-0.900283810836378,-0.0204003362362658,-0.052834407943799,1.70581052643604,-0.714739689822422,-0.124799378206774,-0.21328281891268,-0.134890740419181,1501387
-2.33792086222246,0.305549357802694,1.79682694186518,-2.11439199153579,-0.247325581455579,1.25081218950507,1.26287310172788,-1.33821568673436,1.57210353291193,-0.179257689088427,-0.228032656367352,-0.364763578450865,1518948
-0.495946088512519,1.01959765267294,-0.00652459180008684,1.18685892917443,-0.00162623553833955,0.129935240832563,0.662509989008873,-0.349201686809449,0.227131513412676,-0.295779461748698,0.48309439983626,-0.0372889372128938,1526417
0.408355802361249,-2.44184917976516,-0.766884874018333,0.353180363437608,0.238569973785082,0.510568184017031,-0.0965484447420318,1.23937153475419,-0.344218871317814,0.115089160985249,-0.419543055510182,0.537814246579966,1565177
2.27478114566441,0.0379891234171652,-0.00389624314987114,0.44411516853019,0.348207984291052,0.0903760563717711,0.171469149609858,-0.0479086016323747,-0.68534564436966,-0.123312529822632,1.16689502072493,-0.116243616692123,1606693
-0.0121142888455251,0.0508384947564184,0.497518807941233,-0.520238955852486,-0.79677365763721,-0.130107344526773,-1.01803736326045,0.403256439431639,-1.52048193711148,-0.129134246789887,-0.253059143680694,-0.16082545594775,1612262
0.230144029860463,0.17132664941264,-0.17985814414184,-0.310872187356838,-0.163627807060766,0.186194405934576,0.794262791620345,0.430438044809545,-0.295601150984949,-0.169591308916601,0.429291783341945,0.0117941978907499,1614566
-0.666419443843322,0.0466755339998434,0.23115889893742,-0.32339521099519,0.899270250028518,-0.0757145508739555,-0.118517440716593,-0.715574095612324,-0.597732690362169,-0.126192799137108,-0.371746692704311,-0.140618772437673,1644034
-0.0204110734748067,0.496572300364696,-1.12796161105571,-1.01341278083625,0.216449225719445,0.41640654779842,0.0150424615997166,-0.840884954206186,-0.101554035094038,-0.109036479036195,-0.652463548410797,0.065485160456959,1668599
-0.292156443604981,-3.51391034366146,-1.59249464236557,-1.33231230633857,-0.0660864549137052,3.36140410403346,3.56456097762912,-1.05973398640578,1.39829360369995,0.351926752443959,-0.410523988728389,0.971466797568546,1671370
-0.10895332579711,1.83502580119608,1.14517773668299,0.79617137603312,0.960423399915611,0.212622216482628,-0.419551501147869,0.439891853901493,0.440074748921164,0.1710085513287,-0.451449688136595,-0.219114158904083,1684230
-0.75860223931247,0.0367270329118752,0.3651734686199,1.21009201148683,-2.61064103272359,-0.148744849044123,0.962792588435063,2.13895556958249,1.10112753770819,-0.128127220140595,-0.508390284483354,-0.141694801960091,1692385
0.619032131693106,0.0734659908426104,-0.00865248310100195,-0.328802924185343,0.493656710984101,0.113318020866663,0.0346647036769686,-0.59684527512536,-0.684501051203963,-0.0374485572648975,0.151478706834051,-0.136756430759723,1720713
0.292599067601714,0.0203860837234075,-0.00190802248768218,1.13386657406349,0.57847911986755,0.174195579961079,-0.419588833470503,2.27236949683126,0.331982246717621,-0.077528353946663,-0.580510389272571,-0.163501581766084,1738800
-0.280686645553443,-0.138123274237569,0.146822152939436,-1.2927661108235,0.845031737655844,0.577711581822593,-0.0695708095909848,-1.04667599375971,0.960473398466108,-0.137931074241518,0.12062116057653,-0.132497894380083,1740845
-0.798857559631303,0.531157258185226,-1.15448689838949,-0.364968697797447,-0.134838239719387,-2.20073007039356,1.93093453603447,-0.38251068760625,0.799562242966422,-0.103268621738779,-0.348200490788247,0.0543867549783152,1742294
0.483140406503564,0.407604054290269,-2.32493787243765,-0.278366282503119,1.1863589042223,1.99127440279307,0.779067128844234,0.308141245948789,1.00364936831095,-0.0637957433501837,-0.329379708993783,0.422941632211755,1767700
1.16705269015834,0.0277290446956655,0.205435977186883,0.346343764089411,0.207950122120778,0.0447665233185739,-0.0440508138469296,0.146638646983544,-0.76729468316511,-0.147869430317395,0.624001996158472,-0.223426975590047,1768972
0.289575796024171,-0.352215666694052,-1.04590166334413,0.344240716889966,0.183288026460845,0.125578388795348,0.0704376583690693,0.00696185386081,-0.775653217790146,-0.11672025423407,0.620989679167725,0.467128607549241,1889409
-1.00655540202436,0.0181089777754828,-0.238111834949737,-0.577509722958234,1.81997476935303,0.441208001222573,0.453141713995472,0.442788700561938,0.18125908808275,-0.126000208889889,-0.370255542942733,-0.142852709973096,1915938
0.0665964818630886,-0.0558191140859823,0.302031121117734,-1.03786059356782,0.300077260283521,0.141909948547326,-0.177513160426516,-0.985615695821922,0.47588109257366,0.0516213001715268,-0.321159777774381,-0.133349838281986,1916742
0.146501160232756,0.0479065902048717,0.489573512291608,1.8427269248102,-5.57949068210063,-0.645106484856936,-3.15387128277818,1.24703259868161,-0.682983721221071,-0.118424452595215,-0.602617341406637,-0.15620714065346,1919296
-0.438815299601182,0.0897991936589127,0.791949074337069,0.771152517679206,-1.42815214509413,-0.0272296553142778,-0.349997431049575,1.73857332311571,-0.366935489759693,-0.125810727678871,-0.589968362292395,-0.167726140202404,1926770
3.02562409731854,0.296224975839273,0.0582976033343886,-0.834611120491842,0.410548432867563,0.0943746331164392,0.287438718883482,-0.761800223154846,-0.418294098522448,-0.332866641156464,0.516293739134403,0.48603095851381,1938156
-0.105468207496038,0.0988189037563912,0.303647391249656,0.416692437082743,1.20581613170613,0.145419990330178,0.0738403621783676,1.2562956144084,0.771608045253955,-0.127923644788433,-0.148388908875192,-0.141936579668448,1938561
-0.381927071266742,0.0978455872620824,0.388523493329056,-0.382074986644887,-0.296587308123831,-0.943845854167056,1.63734604115152,-0.361338733660135,-0.189332602804895,-0.121908211211845,1.14208681892536,-0.132246463076395,1966316
0.200420998156957,0.0478745852431801,-0.432744014855927,-0.547924233463134,-0.807564321685423,-0.381546863636633,-1.39867003875962,-0.335140774967176,0.91570188196695,-0.125682753186506,-0.242781750101075,-0.0728356523855929,1967281
-0.0817375335528526,0.0513398268340404,0.0578452034476116,-1.15730347984324,-2.23395826197085,-0.297419402284638,-0.141846889069289,-0.280617972851056,1.79106835047741,-0.127957881433035,-0.799140285281369,-0.101007758413212,1973544
0.0148361079701695,-0.66935710810102,-0.267626438749149,-0.21703094704056,-0.0368786760327872,0.496449479926944,0.679391859050298,0.427454114694408,-1.37766453772194,-0.0982081725104825,-0.450405446912902,-0.0669837872209523,1975401
-0.0104192510621892,0.0486405625467211,0.598738670902225,1.03252010456709,-0.865874144428147,-0.0813837082643522,1.25653411435061,0.509930861525611,1.62036358639984,-0.122860013378479,-0.204431104051216,-0.185768463351545,1976407
1.87510681543175,0.085391188665376,-1.02810200713321,0.0351420845702384,-0.989426661325447,-2.49622141089944,0.993173897745096,-0.064073624996048,1.46187237392708,-0.125828817448187,-0.0425292408651632,-0.0437002090503395,1978972
-0.25195088546225,0.0696312590112564,-0.79385024610987,-0.577341057944758,-1.13868290157577,0.414069317161252,-1.97411812701803,-0.345372093150059,0.467658427283976,-0.131724227509259,-0.206129172151773,-0.10108002882831,1979045
-2.16986293000986,0.0368260101877463,0.291173763152195,0.0236697483678978,0.783438264275476,-0.0791439732787733,-1.37726728430267,-0.378005160806538,0.164030121931382,-0.135371767101553,0.0941616745040742,-0.136313483475459,1979422
