"mkm2d_ptvper_wavelet.HHH_firstorder_Median_250","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_250","mkm2d_ptvper_original_shape_Flatness_249","mkm2d_ptvper_wavelet.HHH_firstorder_Skewness_249","mkm2d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_248","sub"
0.0416157161820456,0.226581078123471,1.28773345349569,0.231110912657017,-0.15965411261296,1085983
-0.151025042121508,0.253591779779038,0.0020267008965909,0.439639223117818,-0.323159148535499,1125173
0.56580581455192,0.306734011472408,-1.05817960667768,0.801041144805202,-0.133496793986904,1154608
0.042920051495725,-0.159500243230428,0.780671015151353,-0.684202104946809,-0.0893995408972839,1181124
-2.55766814675628,0.429786090484036,0.406249523139593,0.788616462115617,-0.0733950418525208,1183075
-2.24033349526068,0.232685519236985,0.132815037026108,-0.233829334093721,0.249560588879017,1232870
0.0944518394255032,-0.00352331352399197,0.0528274881475076,-1.76772353513656,-0.282489347040566,1279943
0.885133423171501,-2.07740761859841,-0.782064036551383,-0.679950235214485,-0.254868176978617,1329352
-0.0442462042179684,0.000517180962155909,-1.36273625294635,-0.625496400026542,-0.282361911939176,1330263
-2.04655732289673,-1.22926734914628,-0.797302960312305,-0.714010495369928,0.00940722564067619,1364384
-0.689458936855687,0.530063063028451,1.13132504707476,1.10249655273008,-0.0365407364027807,1386095
-0.404444336709184,0.215164774187042,-1.45151532626446,0.219324111831318,-0.315754300985906,1458656
-1.67884882436762,0.192779722566888,1.33641822073201,0.263176023941522,-0.269616407572548,1485662
-0.866322633198495,-0.0470732773296395,0.25646500049719,-0.548960329940172,-0.281606012137949,1497807
0.887135475073985,0.379008278692966,-0.688605984569223,1.46227222588889,-0.300431108572111,1501387
-1.17103967524823,0.273224673114248,0.0109827969647154,0.594929820527736,-0.137285444305475,1518948
0.0109552480482016,0.416370316847134,0.631565493020372,0.116534504774165,-0.183505299636406,1526417
-0.165585797519954,0.0558367118550172,0.146881836117693,-0.271640439781117,8.68005012120059,1565177
-0.104138052125205,0.191728453631908,-0.627632355926773,0.0268878326730779,0.0397831579469923,1606693
0.895943062687921,0.168696978582798,0.177952322718098,-0.37415304564823,-0.280414098419335,1612262
1.00451493767501,0.216767976503456,0.807718884259505,0.114524246102568,-0.208089782267287,1614566
-0.763312410371272,0.111964242577379,-0.790147072210053,-0.879740846685145,-0.148053431266503,1644034
0.0683651631676856,0.443405897253331,-0.737427932891878,0.640858336767756,-0.29491698699214,1668599
0.554647661922461,0.30523307530009,-0.158401679006191,0.373225390505251,-0.187988858077726,1671370
-0.139031805728857,0.511714866871188,1.9474799143616,0.28247660357757,-0.190615733138346,1684230
-0.225810625378918,0.208135278249175,1.64917344383674,-0.831185533916417,0.0705335191990509,1692385
-0.263336596982005,-2.97824985841918,-0.6180690513483,-3.75980996829518,-0.303367520350662,1720713
-0.0251648186252917,0.10830634521444,1.27242234677475,-0.330862165441089,-0.26903842950947,1738800
-0.511075241887066,0.391565642121723,-1.19057509071742,0.294799802933092,-0.312287930416128,1740845
-1.64415521592267,0.184029439501667,-0.0276855447036102,0.0763767131510085,-0.168609165245811,1742294
-0.265009075722731,0.345636034264617,0.585517402794184,-0.0214467907143055,0.210501894256902,1767700
0.147669763271653,0.292607129965455,0.263990263337629,1.13451444488723,0.0553187959186639,1768972
0.778040335157121,-0.038681195456507,0.109503672632491,-0.670003884124893,0.244663908484354,1889409
0.45067843522291,0.154371967379271,0.409043395832255,-0.892666769964692,-0.144268899374727,1915938
-0.143405043481301,-0.170370957116335,-0.64267421047591,-0.623807746840804,-0.31893405604293,1916742
0.61416668394243,0.201203929236312,1.8570491686951,-0.298621715257898,-0.100555071071217,1919296
0.583907515406288,0.207311458574058,1.84523036901419,0.876948490158277,-0.146881098405849,1926770
0.200849792207355,0.0185123060662125,-0.50145520815372,-1.02950048900371,0.221346286055565,1938156
-0.784762790662652,0.182501341871701,0.0577489953203777,-0.0107393055288661,-0.0548064149480595,1938561
-0.646768076557096,0.187818903632466,0.346683500423644,-0.213029511252608,0.00162906257391768,1966316
0.144353808528595,0.152319392722253,-0.0509786784952263,-0.0820740787662736,-0.21370537492708,1967281
-0.563260000395549,0.512635475193571,0.542849140330783,7.73466051067805,0.0233760486383717,1973544
-0.0127823639826256,0.608278494456416,0.588422874739778,0.847709722276044,-0.151927851594668,1975401
0.365347501309671,0.132666718919012,0.658637599585313,-0.540261563718454,-0.0495160224847264,1976407
0.88623698299529,-0.0557260963002248,-0.146249655437749,-0.719827642691534,-0.0992066439703769,1978972
0.621777812922409,0.167539947409275,0.413043555264403,-0.141576328512511,-0.195222003005662,1979045
0.0479324000447753,0.178453793054099,-0.455568992582931,-0.366858890035478,-0.261273397508705,1979422
1.38532414947864,0.434859865484363,1.28457608628835,0.457759072580156,0.121395116779107,1980052
0.319420888407204,0.234598679158943,-2.94897800567861,0.583396801938981,-0.319053062780706,2001182
1.93697979608248,-2.36170516132279,1.21514314131311,-0.35112194615608,-0.0435729448315436,2002465
0.820127128071342,0.229403857074603,0.73784643733864,1.45336027403486,-0.129912371648913,2004451
0.332456820144704,0.0649315758729338,1.09354569320099,0.454183555070312,-0.183845420455564,2006164
