"mkm6d_ctvper_original_shape_Flatness_245","mkm6d_ctvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_240","mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_237","mkm6d_ctvper_wavelet.HLH_glcm_ClusterShade_236","mkm6d_ctvper_wavelet.LHH_firstorder_Skewness_232","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_229","mkm6d_ctvper_wavelet.HHH_firstorder_Skewness_229","sub"
1.40288253780765,-0.0503258231115019,0.153296166162571,-0.410063886825525,-0.299780635082903,-0.163211027859589,1.31981428052455,1085983
0.200657181245088,-0.102075563390789,0.0286983039450494,-0.335563559628543,0.386778599469905,-0.127450516173204,0.253168004163244,1125173
-1.31277195749427,-0.12194632310188,0.040891891211073,-0.440819015599102,0.00670478229440474,-0.10452659832479,0.291471301911511,1154608
0.850921800261826,-0.118848486266346,-0.398716262503197,1.86414755221721,-0.108450257466288,-0.0648993317715322,-1.5413710791629,1181124
-0.460845108394831,-0.122884502329509,-0.853414882495872,0.00540955803276627,0.198904953324222,-0.145589948907075,-0.444721616405253,1183075
0.0637789562715629,-0.121863931396726,-0.0331069466142843,-0.366496434096698,-0.686247270521598,-0.187718777751267,-0.0897445918405328,1232870
0.346969164738446,0.262547507023663,0.0181377193027161,-0.362715249683598,1.13774086698211,0.0741117781414377,0.769997343849893,1279943
-1.00254485212489,-0.122902051870216,-0.619879939276221,-0.270086686042081,0.429518312191591,-0.0743295183454975,-0.618534620187999,1329352
-1.39734278488104,-0.118972302765382,0.0915755379309572,0.63782694581673,-0.335298865599318,-0.0934006191531722,0.581566202771748,1330263
-1.21982328972274,-0.12345961530417,-0.370309537699553,1.39410699784737,-0.877583778215069,-0.405554156980151,0.0177756598393078,1364384
1.07223304739818,-0.123931062693987,0.0136527327958897,2.04772558086793,-1.23724605539605,-0.273446273933329,0.562818414788029,1386095
-1.33500992228802,-0.120246349367098,0.221336394095454,-0.000445751441028205,0.070516828976467,-0.0870786835917594,0.682445444408538,1458656
1.28943635094053,-0.119472686333826,-0.0462921238054595,-0.347303884128833,-0.686386593018185,-0.187767024216799,-0.677735731218877,1485662
0.25612905997972,-0.12215552573121,0.123885788901647,-0.361817339225615,-0.100806553892797,-0.0842033920205889,0.155175262641521,1497807
-0.279562392966169,-0.0648771295122806,-0.0188218522020441,-0.207956021588932,0.4640957972372,-0.108886283779267,0.0107634944123987,1501387
-0.185636882527467,-0.0714059720545712,-0.00666027231322833,-0.356604086840872,1.44098920833254,0.00511183624265826,0.00642441265406646,1518948
0.678629184022361,-0.122831060327564,-0.0787645602565717,-0.392518296501802,-0.456358729063079,-0.161233431055236,-0.0209057153221456,1526417
0.10258433408281,-0.0869393801084126,-0.0842972146756445,-0.308431366906265,-0.580965773715243,-0.32428926430145,0.0924941135711315,1565177
-0.342560029586958,-0.0101188475318619,0.0287164747750119,-0.305287127808914,0.47656892681369,0.247941930977018,0.807191086887317,1606693
0.227075679172601,0.431400596258017,-0.000289693100990114,-0.374409420710009,-0.494051578559611,-0.177112604991261,0.451023534621098,1612262
0.756583441350814,-0.121552556621743,-0.0864422299730984,0.530429860995084,1.45231500400042,1.23929957937195,-0.0459534236078339,1614566
-0.477547366892062,-0.119214418597491,0.0146655938063422,-0.407066999004594,-0.976906253243555,-0.201095537257557,1.02049226945088,1644034
-0.722019263579097,-0.104601845454644,-0.815676356267999,-0.368777132701961,-0.793104658153224,-0.192281672584918,-0.915690725649826,1668599
-0.207693396289046,-0.121653191274423,0.0669525587695327,-0.491558122037332,0.057242862857649,-0.106494367175371,0.380261094288425,1671370
2.0424851190512,-0.123694972665953,-0.0357357366132059,-0.732450672215776,0.0367199703421755,0.160358533231176,0.0879587396745452,1684230
1.04076952396377,-0.108945323186751,0.0275192058462001,-0.324975009233356,-0.294619897881547,-0.191148265826045,1.2167289617103,1692385
-0.648442907020274,-0.119351309630528,-0.249700399260477,0.607249796653909,2.29451753338186,-0.165274519850957,-2.41806760210334,1720713
1.13105140770582,-0.119516912110638,-0.0178048675850579,-0.393637262321042,-0.14623307051455,-0.147636177569169,0.106514452236153,1738800
-0.946400144110524,-0.123834796578768,-0.458765350104913,-0.2623150724373,-0.161218633072745,-0.147716260696308,-0.133787442392816,1740845
-0.150524518732858,-0.123850717861689,-0.263062975715735,-0.297982270981621,-0.888758826713761,-0.154281014608089,0.367188594789479,1742294
0.469418766134226,-0.123634860802206,-1.36638942074706,0.0148986292642879,-0.692888926628022,-0.153693151680145,0.223670006147149,1767700
0.40634783124138,-0.0498049957510388,-0.105617047250039,0.209275346141485,1.37650515901576,0.407531286638283,-1.24240679479895,1768972
0.149809960979286,-0.115525790276796,-0.10405559818198,0.133808581576593,2.15004984722555,0.687318860829505,0.171711440088411,1889409
0.297421044879166,-0.122515983793004,0.0113447603150728,-0.159160489304429,-0.0396481815276232,-0.146301670742126,1.04381606296205,1915938
-0.462367099465702,-0.123254336695639,-0.0682241577867984,0.0631784171739588,0.655830377422458,-0.0708599041003428,0.067213598142506,1916742
1.83865321881895,-0.0976098478538719,-0.0223937758688835,-0.398818022947539,0.285568130724198,-0.0514555940077151,-1.68863063716441,1919296
1.63032286950499,-0.0179052756955535,-0.0286662796317284,-0.359137934139251,1.49895358139265,0.228886028284987,-1.14345623099107,1926770
-0.365900728929661,-0.115711544528787,-0.0237211041245084,-0.501476268886097,0.7319264697065,0.292110349015429,-0.0640086663706209,1938156
0.316273595345335,-0.121911512776739,-0.096091351610757,-0.348958806635019,-0.300479706070852,-0.174025423000131,-0.45035959645287,1938561
0.208298403929399,-0.114917970496922,0.0197360178324508,-0.368621607089731,-0.523804881191035,-0.225356462981347,-0.0252302263344485,1966316
-0.245631024372109,-0.0293486901508764,-0.00805579216274612,-0.337569776913018,0.110461375117992,-0.136121527839844,0.637552990203469,1967281
0.115555796394021,0.0810654840827549,-0.398084382433585,-0.161667746516169,3.006253819787,2.00427120544386,-5.90861981266643,1973544
0.356815544847211,-0.120813647851358,-0.281607826810284,-0.48913193134166,-1.41790554626939,-0.258495505385494,-0.676688039643903,1975401
0.565693398757763,-0.119004926999641,-0.0298378773008609,-0.375293645895285,-1.09238215824864,-0.212973303182825,-0.141641014230131,1976407
-0.233183914374184,-0.102398267880828,0.0635167779024879,-0.375531724162956,-0.52022522652637,-0.22615174988422,0.558332611559448,1978972
0.0217609510748518,-0.121187189997413,-0.0227926043566976,-0.338723729542805,-0.628032863359984,-0.22464337040543,-0.298132290027569,1979045
