"mkm5d_ptv2_lbp.3D.m1_firstorder_Median_250","mkm5d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm5d_ptv2_wavelet.HHL_glcm_Correlation_248","mkm5d_ptv2_wavelet.HHH_glcm_ClusterShade_247","mkm5d_ptv2_original_shape_Flatness_244","mkm5d_ptv2_wavelet.HHL_firstorder_Median_242","mkm5d_ptv2_lbp.3D.m2_firstorder_90Percentile_235","mkm5d_ptv2_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_230","mkm5d_ptv2_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_229","mkm5d_ptv2_wavelet.HLL_glszm_LargeAreaEmphasis_227","sub"
0.780148574531252,-0.46184094899599,-1.11959938132607,0.252122626163948,1.37792999372443,-0.272117538574443,-0.244615070239688,0.116782159114026,-0.196402686797614,-0.124812942044865,1085983
0.780148574531252,-0.349689724282936,-1.09047050749509,0.308659920587331,0.23240611901754,-0.294743316704207,-0.380239975873475,-0.164161462690925,-0.0828000725510079,-0.172251616345982,1125173
-1.31086189053888,-1.15042250161714,1.46478648151127,0.196723719898914,-0.539354981104675,0.880287096480227,0.931134305152825,-0.247787829916397,0.00538752344692958,-0.172692594039186,1154608
0.780148574531252,-0.46184094899599,1.19219530563177,-0.0455380669700931,0.952066697046514,-0.293358490011525,-0.257345731312832,-0.304995336131154,-0.213177619037074,-0.102531689069975,1181124
-0.265356658003872,-0.46184094899599,0.421163663020818,0.491550963645637,0.730707021701294,0.543945995330701,0.478303156610602,-0.192607306616867,-0.0562281858682753,-0.174533665859812,1183075
-0.265356658003872,-0.46184094899599,-0.512395547896192,0.22360631719339,-0.388228755804,-0.861301271669768,0.765351880724501,-0.0256112117766901,0.0157136267845728,-0.164338395750991,1232870
0.780148574531252,-0.192787346254896,-1.18284058866465,0.22787165942794,0.153430801556624,-0.31284400965689,-0.219309820279146,0.696420478530568,-0.251108103247039,-0.0992395897915173,1279943
-0.265356658003872,-0.46184094899599,-0.793474859386809,-2.70738457380874,-0.552993831554433,0.135950311409928,0.316477694857188,-0.317710610651723,-0.208614101888963,-0.156282484826302,1329352
0.780148574531252,-0.46184094899599,-0.273271219792513,0.0800127148216368,-0.603327620828842,0.747968571449858,1.05278634522451,-0.248308116633884,-0.190601257194007,-0.136026583671289,1330263
-2.35636712307362,-0.46184094899599,-0.0902550202736092,-3.45268676247395,0.167508266395981,-0.204812931501976,-1.36258076337713,-0.308632901698527,0.217679512715681,-0.178187621201023,1364384
-1.31086189053888,-0.46184094899599,0.584784678682019,0.559237017489728,1.119144326627,1.55751747797732,1.58923853322115,-0.309361931361988,6.79196521549117,-0.165866246107306,1386095
0.780148574531252,-0.192787346254896,-0.908379785147419,0.192702575921531,-0.882265712365674,1.36396426474554,1.27020614473176,-0.298882819895006,-0.0366780846098233,-0.174564814659267,1458656
0.780148574531252,-0.46184094899599,-0.186796265108778,0.172122333754122,1.35615581672509,-0.397585879442083,1.06320004107367,0.16760892859767,-0.19051420386463,0.366978321813276,1485662
0.780148574531252,1.43842581341395,-0.536205158363919,-0.157254758356261,0.261650421208398,-0.487554064867377,0.372471395437081,-0.203598165889074,-0.223268572158671,-0.120347269572812,1497807
-0.265356658003872,-0.159146354946195,-0.0305585874643388,0.25666925855903,-0.305348058566826,0.666286758510963,-1.54517208762989,-0.132603683200795,-0.228692008883445,-0.112835511601254,1501387
