"mkm10d_gtv_original_shape_Elongation_250","mkm10d_gtv_original_shape_Flatness_250","mkm10d_gtv_original_shape_Sphericity_250","mkm10d_gtv_log.sigma.2.0.mm.3D_firstorder_Kurtosis_250","mkm10d_gtv_wavelet.LLH_firstorder_Skewness_250","mkm10d_gtv_wavelet.LLH_glcm_Correlation_250","mkm10d_gtv_wavelet.LHL_firstorder_Mean_250","mkm10d_gtv_wavelet.LHL_firstorder_Median_250","mkm10d_gtv_wavelet.LHH_firstorder_Median_250","mkm10d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm10d_gtv_wavelet.LHH_glcm_ClusterShade_250","mkm10d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm10d_gtv_wavelet.LHH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_gtv_wavelet.HLL_firstorder_Mean_250","mkm10d_gtv_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_gtv_wavelet.HLH_firstorder_Median_250","mkm10d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm10d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm10d_gtv_wavelet.HHL_firstorder_Mean_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.245631804485322,0.782557664877213,-0.415805405252317,-0.0537335556630885,-0.740551945895315,-0.0362029226377869,0.138408059973536,-0.11446109897131,0.823805726759806,-0.177622939613041,-1.54648040373109,-0.351690046821101,0.412547524327383,-0.0410162291873526,-0.1249243165927,0.448215038883343,1085983
0.962137579248856,0.796438141055738,0.949164688345049,-0.249327634685325,0.497065639047822,0.862062354836429,0.0899866155651437,-0.191172705206568,0.214326092608826,-0.159833204261879,-0.111860749612373,0.0401420377492982,3.28439615950647,-1.11124248557258,-0.350363315869247,0.547985832347888,0.0761058951082176,-0.0979690568549368,0.418742331981885,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.496320989237648,-0.61796914877975,-0.435251723052519,0.589171688429479,0.628728834736987,-0.618946924433382,0.195258181010115,1.23905726591261,-1.97522422875654,-0.330424046177456,-0.202370769162358,-0.344846638302271,-2.13306376934596,0.496776488835086,1.60437600618283,-3.20493380422235,1154608
0.623014364482949,0.822227092376877,0.413981154496069,-0.30514086282695,0.177808033621778,1.38759214229874,0.371457449285112,0.268914125454833,-0.205706115353297,-0.325178294212987,-0.145321377910429,-0.529346120099448,-0.0382628580820453,-0.198394087458583,-0.343325153834131,-0.0671715435801997,-0.436368022422917,-0.148689307302235,0.271623489985922,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.49940364162823,0.634429912950687,-0.760671669415841,0.302242912724125,-0.800573453579775,0.324281376662737,-0.154550692863996,-0.312660411251098,0.963920317148129,-0.311743913835849,0.213293427209946,-0.315005918607739,-0.780946681600364,-0.362072963483107,-0.245738882856757,1.42298158850727,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.010455373822578,-0.0566909160262078,-0.438551882387854,-0.104883888167416,-0.550193796860984,-0.257704307626336,-0.595947396094219,-0.222006096534119,-0.117804839321096,-0.29782327623844,-2.63673540587301,-0.34303696740617,-0.573520388627662,1.1242933212593,1.64244636712132,1.16257624155431,1232870
0.753640874637782,0.738301545200129,1.17260163622685,-0.0992658849790838,-1.66359208721922,1.66363051467601,-0.296683624605766,-0.90709945012375,0.159671281408485,-0.396734975877978,-0.285124385443765,0.570707056189244,0.0373155734774359,0.213204979114205,-0.30567432053082,0.228775375749297,0.0322748625094303,-0.116553177072621,0.332235436600604,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-0.566830777940035,-0.114090039054465,-1.29516890916545,0.815954809804793,0.650442396586246,0.169884706610947,-0.360364013345598,-0.138218909749214,1.02602798438711,-0.312738690429669,0.442449105939968,-0.270828297789254,-0.0382550280709171,-0.409209870712278,-0.186171233305866,-0.185164806769216,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,-0.303690863303509,0.640057046632021,-0.238752532841345,-0.173905613513248,-0.317612895601621,0.296171338388303,-0.419909855553431,-0.198246592833865,0.446264882402346,-0.229620373938377,0.301527082674247,-0.283873814525085,0.000812837846120712,-0.189983882191714,-0.122616374604084,-0.0730959623822982,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-0.545141224832999,0.641870893637365,-1.79360068847521,-0.280511310574137,-0.513633135477112,-5.15819458573372,-0.0777594735133206,0.00295302025592991,1.95993068384082,-0.329931919509845,1.02559907477848,-0.252206318769335,7.54342356483462,0.0848972337719333,-0.0468936783111483,0.90206519866343,1364384
0.363635750342831,-0.943475186393943,-0.064233552297078,-0.606235005984389,-1.18494847053682,0.793629597598836,0.960616724043101,-0.716749484554197,0.693487633503832,0.084478508025008,-0.0692652890816615,0.95051761789646,-0.323476936650711,0.942058590966563,-0.334697798514141,0.800259483819214,0.0931213541019415,-0.0146147038974841,0.707466222419326,1386095
-0.362001457343579,-0.982195069017342,-1.51061597262588,4.70877290240732,1.39302912532243,0.258829623363112,0.358299574124702,0.199422844897613,0.152362062355544,-0.253719891360142,-0.139183114690216,0.663980600180225,-0.261998975841151,0.276731746970823,-0.354294735833246,0.219529237009318,-0.349735505902405,-0.155981246284107,0.0335371621516301,1458656
0.146635415210695,0.532727165187558,0.233049780442531,-0.56790834903185,0.847886628442371,0.244848068811751,0.174505838420258,0.0250965367533801,0.30516958846044,0.156257407215699,-0.0931312923189553,-0.00248398670341935,0.916593133688856,0.314316544975117,2.41326945809185,0.450480441526219,-0.232851760383796,-0.123463352969391,0.265929207906105,1485662
-0.378308628064865,-0.213830036761333,0.0669437829039815,-0.515603824229536,0.386055370501914,-0.160669443920308,1.0297423764952,1.1881227497818,0.306369654797942,-0.293779503631672,-0.195605608029228,0.597667597822671,-0.262462116172448,0.379809852727972,-0.200137108653099,0.0528274532238649,-0.0828303314595275,-0.114412090107845,0.500488335083919,1497807
1.46732281128987,1.70581052643604,-0.762575465046688,-0.0319731905020665,-0.350524335891005,0.116460501356463,0.0815093028739901,-0.299466763534562,0.12248571329797,-1.79306237548336,-0.181698534851087,0.191506980342818,0.185597292371241,0.50426458525298,0.0524244441580072,-0.114331616032297,0.0323674783346137,-0.122353046221765,0.0646883772009677,1501387
-2.11439199153579,-1.33821568673436,0.362471577361061,-0.478154653053255,0.555739076531432,-0.299497799310324,1.59560267120187,1.76114904246188,-0.525078418448195,-2.31550196660291,-5.40908452702223,-2.15440924192818,-0.330127205300478,1.01929103440282,-0.333257243271913,-2.13400483423121,-0.696883778523399,-0.175577623050626,-3.35997822755173,1518948
1.18685892917443,-0.349201686809449,0.343249255736838,-0.543782509801213,0.568748379202953,0.251741729669271,0.919528865924888,1.43342121419029,-0.18248386585656,-0.443157760566418,-0.363685750647503,0.19751936098477,-0.318383694751318,1.08385951641698,-0.347132305327198,-0.45392520560417,0.0969106142746485,-0.274168951614479,0.0125381121270158,1526417
0.353180363437608,1.23937153475419,0.109079196820675,-0.294892976303073,-0.792300570734255,1.11180289386362,-4.83449874024012,-3.70194063617701,0.232487350541517,0.599046958201733,3.63918244173669,-0.863555744580884,-0.32830349931959,-0.477778633332084,-0.346402292718912,-0.177001796126422,0.622773562194142,0.106338816409219,0.555218513189573,1565177
0.44411516853019,-0.0479086016323747,0.207624713042317,0.845133678472359,-1.59505704317352,1.21459329154488,-0.210583552897592,-0.285676197740596,0.155848763809008,2.3393611934867,0.0279192740630021,-0.337911413993772,0.540506169271998,-0.185080565257184,6.95921328784418,0.251244780089948,-0.00649618945006615,-0.121557287303962,0.322312568181212,1606693
-0.520238955852486,0.403256439431639,1.53664743109999,-0.274350849226298,-0.402214277037577,-0.689260354625736,-0.125009359831863,-0.312297652374652,0.0712327204949655,-0.015916080168046,-0.0814315158947698,-0.184871076860542,7.74321983702466,-0.280704911823231,0.00675328560338253,-0.0108782945012908,-0.128005644354645,-0.12511599253162,0.119857904173639,1612262
-0.310872187356838,0.430438044809545,-0.662480632959396,0.179466280940775,-0.35143117090719,-0.155415976947115,0.262329665962383,2.09762568290876,-1.31644323454188,0.720955653745047,-0.636681502602635,-0.0772177583228656,-0.324757823670903,0.0794241010708978,-0.330638790816451,-0.255613405268319,-1.57678455435553,-0.16751112638072,-0.187458325113842,1614566
