"mkm7d_gtv_original_shape_Elongation_247","mkm7d_gtv_wavelet.HHH_glcm_ClusterShade_247","mkm7d_gtv_wavelet.HLH_glcm_ClusterShade_240","mkm7d_gtv_wavelet.HHL_firstorder_Median_240","mkm7d_gtv_original_shape_Flatness_237","mkm7d_gtv_lbp.3D.m1_glcm_ClusterShade_235","mkm7d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_232","mkm7d_gtv_lbp.3D.k_firstorder_10Percentile_226","sub"
0.69847015605371,0.207493165821138,-0.11848496437236,-1.14724958975154,1.10620067850787,-0.61279953854173,0.323824572522319,0.0456325279689637,1085983
0.962137579248856,0.0814043570651641,-0.0952060348113571,0.00788222624760714,0.796438141055738,-0.300251941166803,-0.327843624406603,0.247086578066546,1125173
-0.8858295034978,-3.50732154472751,1.79856567526114,-2.4156476654152,-1.6700560069843,-0.0927537951122579,-0.437148403081325,-1.22694169470588,1154608
0.623014364482949,0.110217256766379,-0.145501608843604,0.329369422410657,0.822227092376877,-0.810427113761723,0.808902802912546,-0.381148661136205,1181124
1.17941388477205,-0.41080881474985,-0.246888540240234,-0.467270583629751,-0.241603380840388,0.637573287793687,-0.481190302973396,0.453993570242578,1183075
-0.643321885140262,-0.209112183659601,1.80779747788172,-0.537948082483609,-0.347241854915511,-0.856174883771076,-0.732605628114635,2.53733774966538,1232870
0.753640874637782,0.0942998727894825,-0.112549086385124,0.404721342109692,0.738301545200129,-0.180131963543294,0.0114936950633537,-0.274171482143047,1279943
-1.48853422497875,0.0108072554287683,-0.188639504447857,-0.325697430080978,-1.60397004644515,0.541522837831571,0.706894140655434,0.585385645157083,1329352
-0.447657071602672,0.0485759675083397,-0.123499997900238,0.0831142567779258,-1.37603671622577,0.0264229551383617,1.5076652156795,0.104232604886957,1330263
0.655066831636685,0.860320905575729,-0.0517009269191412,1.12714133867139,-0.578075999521888,1.45827040128529,-2.84240086549832,0.79346956615097,1364384
0.363635750342831,0.208744681172926,0.00223567745443777,1.77984197596758,-0.943475186393943,2.72039399380924,1.21120841875802,-0.0197543436877195,1386095
-0.362001457343579,0.263509158834227,-0.164579196017156,0.824482984057034,-0.982195069017342,0.54045903683098,0.304138046029865,-0.0298316957879285,1458656
0.146635415210695,0.00604241323702692,-0.123539650045136,-0.373161755883254,0.532727165187558,-0.547758742488199,-1.02257905029021,0.294667759830047,1485662
-0.378308628064865,0.045988596093644,-0.115895733276963,-0.202081901260897,-0.213830036761333,-0.561581152439719,-0.24748624275987,-0.933495723896794,1497807
1.46732281128987,0.125816850690153,-0.121869256956099,0.0429678975875985,1.70581052643604,-0.0793447437921947,-0.919240261798559,-0.325082613672954,1501387
-2.11439199153579,0.395886841859961,-0.168292944764875,1.4303424029639,-1.33821568673436,-2.96820940471503,-0.805118919669872,1.07590762001676,1518948
1.18685892917443,0.841598416599511,-0.269517248148417,0.0930271892831437,-0.349201686809449,0.225369794771978,-0.0123101952914112,0.214095761870238,1526417
