"mkm9d_ptv_wavelet.HHH_firstorder_Median_234","mkm9d_ptv_wavelet.HHH_firstorder_Skewness_226","mkm9d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_226","sub"
-0.117135599825306,0.425849579263277,-0.732834033289483,1085983
-0.569245314872151,0.557420301045764,-0.338357367251833,1125173
0.0609333218841527,-0.23741242652162,1.01550106836197,1154608
-0.0615270947109438,-4.65220198707213,1.13325301817834,1181124
1.30527427082524,-0.261737409393402,-1.03962838948757,1183075
-1.48980681318563,0.239269476662825,-0.894962761772826,1232870
-0.0567945224627478,0.259313777614454,-0.0807601834981228,1279943
0.206371483707206,0.484096730663073,0.264975490268921,1329352
0.247032130625428,-0.543323597564116,1.52746730611532,1330263
-0.339577846776615,-0.874735739925402,0.235304315233703,1364384
-0.590249615629087,1.45506311676958,-0.166939624155789,1386095
-0.797740837077833,1.07839020147887,-0.0272332579477127,1458656
0.151246556134893,-0.172703638046863,0.441343409848314,1485662
-0.186199651641481,-0.709268053894203,0.388186260749437,1497807
0.2294958178283,0.075492194954925,-0.36748965731772,1501387
-0.500094980527374,0.668463179821313,-0.10725763028527,1518948
0.262972142243593,0.823565445462532,-0.0148613993341797,1526417
0.390079294957174,-0.293376321574,0.406519097386479,1565177
-0.305825775388907,0.691955495641415,-0.0833493207358602,1606693
-0.454961246659467,0.225171061659389,1.3534940356803,1612262
0.465893344411924,-1.17859193662213,-0.631547542598329,1614566
-0.357760842767915,-0.0715550443596288,2.05879069260441,1644034
0.0396179448711022,-0.31426487060164,-0.950141907859163,1668599
0.293501851347275,0.392065371606538,-2.4076748819532,1671370
0.906190260677727,-0.0784044588417216,1.13431289064487,1684230
0.326773703813164,-0.143706562378089,1.2311729936404,1692385
-0.23830915470162,-6.14667890257057,-0.589955863960977,1720713
0.242935931882719,0.379564656075033,-0.183682473095915,1738800
0.463447928770033,0.342118339287911,-1.03627139435904,1740845
0.94265722383817,0.761763914432838,-0.41551253658702,1742294
-2.07786303796781,0.954413493860879,0.30926482959988,1767700
-0.220606010947334,0.127826373990311,-0.0636325227322391,1768972
0.174157639128384,0.154290166615945,1.22777722365198,1889409
0.0131124792602344,-0.73666240485158,1.97826108841309,1915938
-0.0223813980879789,0.0698965809009949,-0.717600773073726,1916742
0.473874871563826,-1.62609768274585,-2.39865627543671,1919296
-0.120862201542932,-1.07973977630465,-0.523149381820489,1926770
-0.15337583486304,0.640814226904284,0.0815381441206973,1938156
0.0632405239263954,-0.170279597854564,0.703532079542137,1938561
1.05653472894614,0.7768937973561,3.38464360934088,1966316
-0.171609677813793,0.476408100853898,1.46042798244576,1967281
-0.256022220202697,-4.65877495244393,0.0586395488980799,1973544
0.783243885746493,0.498307346305289,-1.08935560499136,1975401
-0.240474912066523,0.362099728056659,0.111593296507843,1976407
-0.294888131006133,-0.0275670516405852,1.55827414654491,1978972
0.155778248881908,-0.348344498977533,-0.00227365727279404,1979045
-0.356919689085218,1.34210320749913,0.293814716667328,1979422
0.00833486323817572,1.53227574624795,-2.83191112811071,1980052
-0.547416153992058,-0.328014670176984,-1.10881329010794,2001182
-7.15462073549115,-0.409857461446901,-2.15112117993139,2002465
-0.00736770668388442,-0.247272154994045,-0.171096467094785,2004451
1.13492058870035,0.742946886037357,-2.85640675206835,2006164
0.0657502210086646,0.22618394815585,0.186349743749751,2007309
0.242229728836345,0.291100850083163,-2.61306516169907,2009915
