"mkm2d_gtvper_lbp.3D.m1_glcm_JointAverage_243","mkm2d_gtvper_lbp.3D.k_glcm_ClusterProminence_242","mkm2d_gtvper_wavelet.HLL_firstorder_Mean_238","mkm2d_gtvper_lbp.3D.m1_glcm_ClusterShade_238","mkm2d_gtvper_wavelet.HHL_firstorder_Skewness_237","mkm2d_gtvper_wavelet.LHH_glcm_ClusterShade_235","mkm2d_gtvper_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_233","mkm2d_gtvper_wavelet.HHH_firstorder_Skewness_232","mkm2d_gtvper_logarithm_glszm_LargeAreaEmphasis_232","mkm2d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_230","mkm2d_gtvper_wavelet.HHH_glcm_ClusterShade_230","mkm2d_gtvper_lbp.3D.m2_glcm_Imc2_229","mkm2d_gtvper_wavelet.LHH_firstorder_Skewness_226","sub"
-0.141177420374645,-0.176763302946478,0.952824497926402,0.980035619107046,-0.0521672005120235,-0.175922141366665,-0.252023776194179,-0.179219467484782,-0.0862903275552237,-0.174453940237361,-0.0726214862591246,0.102823024583271,-0.325965586003823,1085983
0.174570232692934,0.39936033103676,0.883761995644245,0.149305349556478,-0.97948054290376,-0.10557960531072,-0.269370319607931,0.33203676752623,-0.293138306307407,-0.183696961401314,0.115342277014241,-0.0914453930034541,0.310801729512215,1125173
-0.916470972184284,-0.750016479233202,-1.60161851272176,-0.956615066912506,-0.143692004303013,0.864865317503746,-0.22750635448796,0.901480776668428,-0.343588159227962,-0.186689820215801,0.600041042003285,0.250152302920821,1.51600846534141,1154608
-0.586035181573528,-0.499955263561685,0.400397531638998,-0.199549845289033,0.0285860608628216,-0.206580418155745,-0.144894388794833,-1.47902422644237,-0.346878036453219,-0.179870038288365,-0.0620789782935247,0.0446807876222168,0.0388283590293226,1181124
0.585470620372714,0.211942449065114,1.1547789268933,0.384271341651011,0.0827025449183023,-0.267228813375271,-0.258992471999687,0.393142502058056,-0.245573347927808,-0.187088082588927,0.089032011527003,0.313022214307597,-0.445167124440432,1183075
0.196221840439324,4.23114651842954,-1.13022553765462,0.190454838946496,-0.782545470567077,-0.218690338017941,-0.216426808382517,0.281801115664838,-0.224487870391847,-0.187298194580089,0.0352533088719217,0.314634701505575,-0.687513062268495,1232870
-0.472579540835119,0.386223381950284,0.450165979199194,0.186912602951459,-0.171777622693213,-0.0653103018711664,-0.259457879326322,0.120301526101586,-0.172869412525399,-0.081149538850484,0.0520364945090079,0.229140120676241,0.946449868549858,1279943
-0.391155050375026,0.276191941218177,0.484361680631637,0.776703502953194,-0.709548512543256,0.166970494621439,-0.262209544923676,0.19686934630744,-0.0488489219367262,-0.186086662270596,0.336725458796603,0.251312718801478,0.703273984905378,1329352
-0.418956485206343,0.335721910962575,0.342517613883896,0.397879652124694,-0.306908767730233,-0.0220748648022003,-0.199505622450673,-0.291677208151436,-0.267180424799338,-0.178944642227721,0.0789423395427657,0.0224322162360746,0.228577551396669,1330263
-5.87493759218587,-1.36876940106878,-0.563005711223917,1.36501022632962,0.488008670426644,-0.148948983918342,-0.24494138812341,-0.594631495380172,-0.34092932875405,-0.187226996119835,0.141204838128529,0.155192698804364,-0.683222387101051,1364384
0.776306444957867,3.61688604866611,1.05617257333035,0.557739010716914,-0.867560499406983,0.148203725019427,-0.253155960120888,-0.937747787772455,-0.175203415052922,-0.187651918865024,-0.597041007451073,0.312065075461125,0.709253180267309,1386095
0.716377598019656,0.4051086553565,0.850116581884379,-0.313304739135719,-0.850596970959245,-0.209956045716079,-0.272388455962318,0.29221870158827,-0.192967496268312,-0.153487528313372,0.167071076682009,0.00441309379959874,-0.269527841299466,1458656
0.620465279400482,-0.537951424718382,1.12728938707505,0.151757445548028,-0.50378062162484,-0.295555476439636,0.219292982664119,0.139223067474274,3.05263866466247,5.33818172829654,0.095140994574413,-0.752018394818747,-0.562490374239436,1485662
0.141989301620066,-0.696304618638854,0.52355510219821,-1.34797940254595,-0.864467331267438,-0.08681057427756,-0.227008664365344,-0.741429808513468,-0.29586475226845,-0.180629536881267,0.0768853667000677,0.0147039235500462,0.179738293770631,1497807
0.309081915853077,-0.702128143235801,0.952050853909509,-0.521413126674721,-0.808894318030619,-0.164331150940036,-0.250990320314175,-0.320756949783571,-0.118686448081842,0.215554347186177,0.0644438405099943,0.176909329484621,-0.00768119128512906,1501387
-3.59216593381172,0.0858258471308263,-1.64038308523362,4.74546024936744,-0.828205504604191,-0.991948685413726,-0.258071877785693,0.780097066964993,0.736392984729829,-0.170063302403214,0.348811601117347,0.316665047827261,-2.98459481343163,1518948
-0.391210347203215,-0.620458009151121,-1.34991969035658,-1.5631250553487,-1.01609409808491,0.0464476977916974,-0.26154939343464,0.753914014144808,-0.3111791300339,-0.187746035188733,0.788278828499972,0.259289354833541,0.206736772444386,1526417
-0.481102831561923,0.081127992328596,-0.166281449007735,0.578366719889989,0.415057177320678,2.04367668161202,-0.268873315795836,0.961508728366188,-0.315625988752405,-0.168949657624834,0.520474850869664,0.274398327721498,2.33828421563346,1565177
