"lemd_ptv6_original_shape_Elongation_250","lemd_ptv6_wavelet.LLH_glcm_ClusterShade_250","lemd_ptv6_wavelet.LLH_glcm_Correlation_250","lemd_ptv6_wavelet.LLH_gldm_LargeDependenceHighGrayLevelEmphasis_250","lemd_ptv6_wavelet.LLH_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv6_wavelet.LHL_firstorder_Kurtosis_250","lemd_ptv6_wavelet.LHL_firstorder_Skewness_250","lemd_ptv6_wavelet.LHL_glcm_Correlation_250","lemd_ptv6_wavelet.LHH_firstorder_Mean_250","lemd_ptv6_wavelet.LHH_firstorder_Median_250","lemd_ptv6_wavelet.LHH_firstorder_Skewness_250","lemd_ptv6_wavelet.LHH_glcm_ClusterProminence_250","lemd_ptv6_wavelet.LHH_glcm_ClusterShade_250","lemd_ptv6_wavelet.LHH_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv6_wavelet.HLL_firstorder_Skewness_250","lemd_ptv6_wavelet.HLL_glszm_LargeAreaLowGrayLevelEmphasis_250","lemd_ptv6_wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","lemd_ptv6_wavelet.HLH_firstorder_Kurtosis_250","lemd_ptv6_wavelet.HLH_firstorder_Median_250","sub"
-0.630257158729284,-0.567855741964864,-1.6577488623233,1.81727354977701,-0.636111623447283,0.239203063908319,0.237625947649213,0.668911126437836,0.250775226133684,0.125137773049957,-1.7480638506525,0.00609255270243896,-0.695679962361336,-0.492541742609398,-0.434449591368737,-0.292102009682786,-0.304955887143244,0.381105688086689,-1.38360145514174,1916742
0.472858873964065,-0.157640740280473,0.128491774228968,-0.684165854865133,-0.400317742476949,-0.694598421798046,0.39130165665308,-0.129584702393008,0.176481097537481,-0.774020766334641,0.587549214736548,-0.0594674223666518,0.564278032640282,-0.09903019100261,-0.0307682147803722,-0.410777116960171,-0.12848771476713,-0.299927332411362,-0.912643785307959,1980052
1.61263285642622,-3.01745575288168,-1.11270130122251,0.613350742213266,-0.234811469043235,-0.946238802335162,-1.84660440733055,1.29355938765471,-1.10991314598353,-0.503808031635664,-2.24745869500399,-0.34495935318284,-0.839618547536084,-0.067985923235759,-0.398667882080677,-0.389940571745562,-0.0328695274769828,0.329629675002524,0.133972415686119,1926770
0.904940437160189,-0.31160920250352,0.731622037428045,-0.762723202544815,-0.294328279404378,-0.150537158171776,0.161651627530328,0.90357076125483,-0.26361886325686,-0.214389628785253,0.759857378862035,-0.361099547043047,0.287536328554665,-0.142832371273655,0.0989046160514555,-0.43089749074626,-0.356886304162371,0.979212311015923,-1.06584211253253,1979045
-0.08716422296195,-0.129953884233909,-0.184272206248856,-0.0794645925205992,-0.453228351608952,-0.289153702172417,-0.348570015995339,0.773656115941332,0.148787487510308,0.102097184537945,-0.307468542240928,-0.335869900561189,-0.0973102184756192,-0.263319309380675,-0.394447819782547,-0.297462162740805,-0.278246515913947,-0.973492336424256,0.761912201595811,2196212
-0.423483845679906,-0.252368545207223,0.714281059860904,0.472681277075845,-0.199416312371764,0.677149257508961,0.499729835860018,-0.406289164743047,0.0961581923078451,-0.0782324878821655,-0.227758231105295,-0.33200964370344,0.00357452746267251,-0.369024489987702,-0.89867914635567,-0.40230184931923,-0.454678764311166,0.693229220622989,-0.278103022580983,2393207
0.354260420142779,0.0458555369769805,0.637412066351535,-0.83770789446436,0.0575566110956536,-0.460770408644271,-0.282463444629331,-0.0937883255255937,-0.383171565866553,-0.188627939879478,0.948534961614879,0.522939373512767,1.35598258631264,-0.458072620112669,0.653400659027871,-0.433003466799944,-0.379052556792353,0.327132377639278,-0.367846120350698,2146138
1.19007470491377,0.912217607245184,1.5489455963612,-0.667013047428691,7.06902691770451,-0.440548799330759,0.955513668154235,1.44430442089667,-0.177040153436527,0.17283704728751,-0.474007189729595,-0.458053746365262,-0.138279719968046,7.53901079448096,0.542562379522754,0.6155716515334,1.27489857830478,-0.812375895459295,0.138040536012375,2228399
-1.47199659824902,-0.116914862480592,-0.0826261433184334,-0.734060307782979,-0.442117405381319,-0.868523214085819,-0.475774716091985,0.255948529967575,-1.88095697860992,-0.763337382308973,1.25944337606811,0.43915049790674,2.7933477220838,-0.462280913574785,0.772858098256891,-0.434872031516695,-0.397525563768801,-0.761906813511709,0.722460188405031,2144796
0.000334578127510584,0.285870739529597,0.374026831260041,0.327836340079268,-0.624329206535867,-0.0183066355074688,-0.363748491534034,-1.04062415952128,-0.748799596177216,-0.730758887314735,0.116528360070908,0.926285156718007,0.78988355694779,-0.491064152232126,1.48032038666985,-0.438234643333897,-0.466446838169812,-0.457250239813633,0.75944631375593,2234271
