"mkm9d_ptv4_original_shape_Elongation_250","mkm9d_ptv4_original_shape_Flatness_250","mkm9d_ptv4_original_shape_Sphericity_250","mkm9d_ptv4_wavelet.LLH_glcm_Correlation_250","mkm9d_ptv4_wavelet.HLL_firstorder_Skewness_250","mkm9d_ptv4_wavelet.HHL_firstorder_Skewness_250","mkm9d_ptv4_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm9d_ptv4_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ptv4_gradient_glcm_Imc1_250","mkm9d_ptv4_lbp.3D.k_glcm_DifferenceEntropy_250","mkm9d_ptv4_lbp.3D.k_glcm_SumSquares_250","mkm9d_ptv4_lbp.3D.k_glrlm_RunEntropy_250","mkm9d_ptv4_wavelet.LLH_firstorder_Skewness_249","mkm9d_ptv4_wavelet.HHH_firstorder_Skewness_249","mkm9d_ptv4_lbp.3D.m1_glcm_ClusterShade_249","mkm9d_ptv4_lbp.3D.m2_glcm_ClusterShade_249","mkm9d_ptv4_wavelet.LHH_firstorder_Skewness_245","mkm9d_ptv4_wavelet.LLL_glszm_SmallAreaHighGrayLevelEmphasis_245","mkm9d_ptv4_wavelet.HHH_firstorder_Kurtosis_244","sub"
0.396798371672479,1.06854900054944,1.30576548099094,1.36298010971991,0.0730345198969859,-0.786617926326624,-0.241018700706119,0.332715174891684,0.468411602501576,-0.965615126029672,-1.00013919350963,-0.155085123703025,0.866411325400546,0.574819024950737,0.182246750373732,0.629615765382127,-2.13707067255166,0.479787464104246,-0.685177692934875,1085983
1.04086115749819,0.354501163226146,0.429056827880961,1.19545213756341,-0.119803763540478,-1.07702674045014,-0.342548296439375,0.390550022177651,0.128352238660507,1.15815136198961,0.199055766172343,0.85645158503428,0.331048552773701,0.809680004409858,1.33465514437526,-0.0501994681678136,1.21416402542611,0.16119391629951,-0.41530389011157,1125173
0.835405299220606,-0.0765557024615884,0.533469221961684,-0.969783282120498,1.82822084931995,-1.47762246486895,-0.284070209118567,0.288989642688732,1.65470008787837,-3.35468413596129,-1.85743682425628,-3.05509733248271,-0.220111023339662,0.53823936287867,-1.36523154163957,0.348035594303804,-0.553155802797902,0.467708930629306,-0.801789882645816,1154608
1.39616034322812,0.940097272090689,1.0127534297702,0.340141527749107,-1.24433881646486,1.99904639098637,-0.299474186991087,-0.620599870945356,-0.556639887978274,-1.64891408435104,-0.988685003198708,-0.819366970209483,0.300493401109022,-1.31538113420615,-1.22162906473682,1.00509228045184,-0.598610184891415,0.555893575852319,0.67076028818163,1181124
0.480265147760848,0.263638859654381,0.187453347958989,0.770747567545238,-0.284926605214251,2.88287736849415,-0.331115350276301,-0.248172261527661,1.37432473675678,-0.274232056948893,-0.590702925133243,-0.68658059891027,1.05121243852743,-0.0551390866455485,0.380023312227592,-2.24159952185109,-0.794162699802757,-1.91879556818681,-0.0386935044205094,1183075
-0.747701148831566,-0.783737688736107,0.711392666380653,1.18792172074349,-0.213696011180456,1.24281926806943,-0.145363667410526,0.206405522700356,-0.755088424873046,0.176545662583763,0.332421067532588,0.193888543653886,0.763764466949999,-0.807550229644687,0.0157560073664724,-0.76573686153744,2.30171067552836,-0.981853304923669,-0.737357762810945,1232870
-0.176362121052602,0.217784317271122,0.616908983387075,1.37862535501981,-5.53432209896142,-0.62567497636576,-0.121422689558002,0.326502237630736,-1.30105692199635,-0.0173445437122782,-0.260409479155879,0.50594580152812,0.978729660304269,0.091467015308588,0.571304173535511,0.72557205935249,-1.16842034358622,1.48974463255187,-0.833846535554939,1279943
-0.237164595360414,0.0872473650047468,-1.61085866311944,-0.414459626520274,0.669632320447155,-0.0779384632329402,-0.324317480860601,-4.21001388628776,0.0277539646843464,-0.358646916633733,0.269560069347497,0.364465536491038,0.0443518080068458,-0.806173643297755,-0.691266831397372,-0.638980368087426,-0.0585997209674995,-0.277401949549282,-0.0680796624350661,1329352
0.299224322918621,0.336280957137563,-1.35760436662229,-0.655080478806449,0.78242604022874,-0.48604530100112,0.0586108857841363,0.374168496356944,0.55751410776104,-0.663719952426299,-0.233776263192428,0.265182388401019,-0.332150438949437,0.507554610969511,-1.01777469803222,-0.968136749837842,-0.245438501507667,-0.25241526640213,0.234195073886678,1330263
-0.761302649436175,-0.144506452321763,1.13075821350784,-1.27539242336804,1.7358327290916,-0.474676877794976,-0.337910915802156,-1.22891017524357,-2.8221191866683,-0.428190941285045,6.46892313613788,2.78584075340204,0.606679786422364,-0.516734300312332,0.39774445387262,-1.59780703050704,-0.294806679449808,-0.275880096173057,-0.282285421808938,1364384
