"mkm7d_ptv6_wavelet.HHL_firstorder_Median_250","mkm7d_ptv6_wavelet.HHH_firstorder_Median_250","mkm7d_ptv6_lbp.3D.m1_firstorder_Median_250","mkm7d_ptv6_lbp.3D.m2_firstorder_Maximum_250","mkm7d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptv6_lbp.3D.k_glrlm_RunVariance_249","mkm7d_ptv6_original_shape_Sphericity_244","mkm7d_ptv6_wavelet.HHH_firstorder_Mean_241","mkm7d_ptv6_wavelet.HLH_glcm_ClusterProminence_236","sub"
0.0637601926297945,0.0957977981249053,1.29100345130344,-0.600364270405929,-0.121545921593889,0.425624845799348,1.26304919603012,0.480801240979108,-0.370037948578237,1085983
0.448087975886942,-0.828220625663657,1.29100345130344,-0.406108925578006,-0.102134779631697,-1.35346465272526,0.533656452086097,0.124673495485682,-0.348669635492395,1125173
2.01402955226843,3.15960405857205,-1.17819732449076,1.32071434036418,-0.245455424631869,2.98255107531246,0.539696920621081,1.07102151964662,-0.29356805227869,1154608
-1.46379431966185,-0.19481228531074,0.0564030634065739,0.187775501141891,-0.244536131006707,1.33154352692536,1.18032951532809,-0.170323871031698,0.785280761961052,1181124
0.323774388441868,-0.356137011923241,0.0564030634065739,-0.600364270405929,1.05768257329644,-0.723828608339878,0.0369798798511974,2.00638709584945,-0.345663435750482,1183075
-0.0113271813221103,-0.284794366232951,0.0564030634065739,-0.600364270405929,0.746523255206432,-0.80357915759623,0.483748936614683,-3.46510495104504,-0.307550631350143,1232870
0.323373418737049,-0.16055948235294,1.29100345130344,-0.406108925578006,-0.157622618096537,2.12810882302331,0.636835331859607,0.60755192333271,-0.384710823035988,1279943
-0.113340549337762,-0.372267528510246,0.0564030634065739,-0.600364270405929,-0.228145494453878,0.275341781598752,-1.57371086894662,0.70420802549013,-0.0191901565085775,1329352
0.492655072001456,0.456429726600354,0.0564030634065739,-0.600364270405929,-0.233602199137768,2.09415924489552,-1.19026639050154,-0.0890202835308433,-0.257485852151311,1330263
0.248737154999752,1.52835850654097,-2.41279771238795,0.252196615395344,-0.246520561230225,1.91608615050068,0.90192016753852,-1.15262679146378,1.77016061804478,1364384
0.463707547428272,-1.21628052582742,-1.17819732449076,-0.600364270405929,-0.166295647156375,0.977984395166913,0.312723833355372,0.748322740171391,0.237800825834108,1386095
0.353081068730238,-0.48597641457419,1.29100345130344,-0.406108925578006,0.0696789967943352,-0.389960939122602,-1.50459136192332,0.419750977347564,-0.270842645250991,1458656
0.154550638744165,-0.19373048426914,0.0564030634065739,-0.519391651539076,-0.173641649223088,-0.167301606446241,0.627867234430281,-0.0387045213456427,-0.399032694431577,1485662
0.663782179301442,0.766668827358206,0.0564030634065739,0.771618752442491,-0.24392573652856,-0.437577733267465,0.693249085581562,-0.8087124656809,-0.321349187674736,1497807
