"mkm9d_ctvper_original_shape_Flatness_231","mkm9d_ctvper_wavelet.LHH_glcm_ClusterShade_231","mkm9d_ctvper_wavelet.HHH_firstorder_Median_231","mkm9d_ctvper_wavelet.HHH_glcm_ClusterShade_230","mkm9d_ctvper_wavelet.LHH_firstorder_Skewness_229","mkm9d_ctvper_wavelet.HHH_firstorder_Mean_229","mkm9d_ctvper_wavelet.HHH_firstorder_Skewness_229","sub"
1.40288253780765,-0.173552206278886,-0.293825162177626,0.192799072341021,-0.311058819720602,0.361286723303871,1.38921291188664,1085983
0.200657181245088,-0.131303449152802,0.0494875332202197,0.0386300243614468,0.373234079341802,0.757535204533924,0.281232689896114,1125173
-1.31277195749427,-0.101834934592749,-1.3262731567481,0.0583154369342062,0.0426311602040797,-0.350238447250011,0.319566998360397,1154608
0.850921800261826,-0.0282339147063408,-0.292117164043361,-0.538284881761516,0.058082803558717,0.447127645026063,-1.73600681585977,1181124
-0.460845108394831,-0.147985988257237,-2.62047970868609,-0.906502621469687,0.266550042269695,-3.07687687686113,-0.599988498692662,1183075
0.0637789562715629,-0.192487124865082,-1.32148283118857,0.0205056702913649,-0.709675464491044,-1.45529765726663,-0.0752338817122154,1232870
0.346969164738446,0.0706035093005135,0.122880156420804,0.0237773328898569,1.03885305308947,0.142205646690417,0.810469888491443,1279943
-1.00254485212489,-0.0363904476557934,-1.12738310307038,-0.629156199805895,0.592266612734647,-0.146490061538732,-0.671448168628903,1329352
-1.39734278488104,-0.0632074367153275,0.182249842542287,0.0714529919268768,-0.289768770882812,-0.228163343368913,0.408663811444478,1330263
-1.21982328972274,-0.416774853207567,0.167199265499276,-0.223518101712323,-0.951046468348036,3.0081604858848,0.0331455512020269,1364384
1.07223304739818,-0.274873727594939,-1.10127026785318,0.0575856800964798,-1.25269761012311,-0.152059412207642,0.568478137812225,1386095
-1.33500992228802,-0.076789015341419,-0.0474344683098486,0.248149095807148,0.0720904310255355,0.140623225381063,0.717888995958972,1458656
1.28943635094053,-0.184564619166032,-0.00916488269262362,-0.0435463530855977,-0.709844774597924,-0.102833145501144,-0.720583879695632,1485662
0.25612905997972,-0.072422526023783,0.536340866897105,0.112150636966271,-0.0470594362629016,0.317445877557839,0.0548619076226073,1497807
-0.279562392966169,-0.118062288884892,-1.38558362378017,0.00222098647723102,0.497927340199577,-1.1111268626638,0.0359984981338985,1501387
-0.185636882527467,0.092243737897845,-1.01370846480592,-0.0118229517919734,1.75399638992066,-0.73757684628547,0.0118040485373409,1518948
0.678629184022361,-0.179543157007468,0.594544882147803,-0.0858207258664103,-0.574520980362969,0.288252281299101,-0.0561064188154033,1526417
0.10258433408281,-0.381066801376191,-0.57178120142828,-0.0847464120170896,-0.735287232414003,-0.561846487169932,0.089108904368263,1565177
-0.342560029586958,0.250288747373699,-0.0710214123339746,0.0350287247468788,0.437146509085446,0.371042773040259,0.826274668417798,1606693
0.227075679172601,-0.187917143520972,-0.524346435241598,0.0203168081358433,-0.364544919826525,-0.221371811681429,0.489977182930546,1612262
0.756583441350814,1.49640061014297,0.318770263067774,-0.083567883560232,1.54734379204401,-0.214459104112463,-0.0998377352327591,1614566
-0.477547366892062,-0.219079481837639,0.497909138365913,0.0403555768945258,-0.99397353202713,0.621654464867287,1.01906981346661,1644034
-0.722019263579097,-0.204940728036103,-0.254772046556277,-0.760989218398989,-0.801066272851577,-1.04920258159203,-0.943318220653629,1668599
-0.207693396289046,-0.0951562185009256,-0.574241370179161,0.0785497086003921,0.143095369077805,-0.698993981340591,0.371622004525169,1671370
2.0424851190512,0.199774391282403,-0.238053373306164,0.0756113927116241,-0.0285770521139165,0.981176518564782,0.0824957441169457,1684230
1.04076952396377,-0.189694440755332,0.190654268620603,0.0372342286836177,-0.321624568122906,0.409020001154954,1.22477063847365,1692385
-0.648442907020274,-0.184034752016877,-0.846414895445944,-0.404058403608361,1.83417281292673,-0.285882713590245,-3.0900292830937,1720713
1.13105140770582,-0.163550902265828,0.512668855711963,-0.00999542064884047,-0.206748283587136,0.677644259174663,0.121018539702667,1738800
-0.946400144110524,-0.154142202602936,-0.155960462811118,-0.386631615701147,-0.162102191066313,-0.309742188254614,-0.131640709017082,1740845
-0.150524518732858,-0.119038567551851,-0.923669655937682,-0.37164364654285,-0.820589073662606,-1.02612094006579,0.376111779470817,1742294
0.469418766134226,-0.147035918577685,-1.07648775406948,-1.66858878249488,-0.618441753205821,-1.29924607809129,0.304032292008756,1767700
0.40634783124138,0.467577253171352,-0.294186167147785,-0.0795182445718288,1.30442907938653,-1.70223519060625,-1.24900937334679,1768972
0.149809960979286,0.73993382879575,-1.41971151060689,-0.0586375685204398,1.94590744625636,-1.13539554325401,0.163537075705683,1889409
0.297421044879166,-0.153082328331009,-0.425897303187024,0.0497191408444919,-0.0115755372946347,0.0209953704847296,1.0808406240856,1915938
-0.462367099465702,-0.107486047164495,0.196410342066413,-0.0247390934923268,0.424227881411053,0.377818112193049,0.069017375037185,1916742
1.83865321881895,-0.0316026458850212,-0.000896834126411815,-0.00145560966642187,0.240219284525952,-0.219621264087739,-1.75913359567136,1919296
1.63032286950499,0.297459172815057,0.942730421282588,-0.0275066618362547,1.62317122135432,0.221212058324846,-1.12742865347941,1926770
-0.365900728929661,0.337036130815129,0.631079615744009,0.0601268241521423,0.762583355206393,1.38809281111077,0.110661511634375,1938156
0.316273595345335,-0.184254607430047,0.070662436059617,-0.0639581751686837,-0.245108575814156,-0.602743654271368,-0.425564117280835,1938561
0.208298403929399,-0.250786521454461,0.989250171245908,0.00796086853632628,-0.508269463204502,-0.159452939054387,0.00119036530623474,1966316
-0.245631024372109,-0.142685510194291,-0.232870242483694,0.0301075917845675,0.220964867512072,0.440775006451823,0.657680714547594,1967281
0.115555796394021,1.89312285207778,1.04990688741443,-0.279069358323839,2.92146062638914,1.05721602337197,-4.92633887954183,1973544
