"letm_prp_skewness_250","letm_prp_entropy_250","letm_prp_d2_250","letm_prp_subvol_x2of2_250","letm_prp_subvol_z1of3_250","letm_prp_subvol_z3of3_250","letm_prp_gradz_250","letm_prp_m200_250","letm_prp_m201_250","letm_prp_m120_250","letm_prp_m300_250","letm_prp_m310_250","letm_prp_m222_250","letm_prp_density_250","letm_prp_eigen_max_250","letm_prp_m011_249","letm_prp_m111_249","letm_prp_v29_248","letm_prp_m003_248","sub"
-1.23906453836586,0.466903175242579,-0.593405379910876,-1.53165605517013,-1.08580025948317,-0.30778256363381,0.245044210068,-0.127564443685727,0.20189950113561,0.123618188158608,0.564760379524132,0.0828854615097055,-0.137550696059468,-0.325489719397266,-0.436337284821712,-0.268559203802057,-0.208532467633984,-2.65071933540708,-0.430590979401667,1085983
0.567697853920987,-0.179090667700945,0.388136245016761,-1.18680773146187,-0.986629745361351,0.895103251957475,0.597054097272376,-0.283418590961936,-1.04365015402065,0.357823903098594,0.230575953161634,-0.453972838407523,-0.0751977419029421,-0.631671023807217,1.33209363236588,0.0751340396040172,-0.623724804252125,-0.333034927418445,-0.375660838247788,1125173
-2.61414355174556,2.33976605120154,-0.100337371222338,1.01934417317023,2.1514136001882,-0.308148765069028,-2.76136791312079,-0.070339306958179,-0.0462495799571197,-0.716832353275748,0.264234635051481,0.646708382241829,-0.157478737503783,1.03515986280978,-0.693289900349818,0.357157000411438,-0.269695788439459,0.700022877206854,-0.0175420806172157,1154608
0.322893788072468,0.523303612411879,1.05985412023016,-1.38336456608612,0.0667754658330262,-0.477621287286543,0.377179391868163,-0.526765106134249,-0.417815456135727,0.462868151086883,0.578559578602662,0.176906208071625,-0.171151551533484,-0.421986406621297,-0.259879991558684,0.0995871234274343,-0.283989716084755,-1.89890426842474,0.402620728447764,1181124
0.257245187102638,-1.74888119911479,0.103589873036706,1.41436725348699,-0.954310905177935,1.78605710748635,2.10603901939543,0.74523547526696,-1.53424370580173,-1.02066040747405,-0.402266190520408,0.48341139160728,-0.146968620408384,1.09674410007322,-0.711074731147037,0.471953588135865,-0.275889662734999,0.603085226089971,-0.352212675633074,1183075
-1.48373976680694,-0.206294110035893,-1.07166291178603,-0.831365977741377,-0.739840242768795,0.545546301639948,-0.129331149226404,1.1012191667781,0.261301315287828,0.335851689304067,-0.106463719259832,-0.66837031397148,-0.0412028113102469,2.08892909163551,-0.727105341335155,0.508482575177783,0.264950322144017,0.528765980220204,-1.04588580628628,1232870
2.39272456012848,-1.14094861561925,1.11278076833151,-1.5403034701031,-1.21099566681633,0.422612869166635,0.630378550805448,-0.0033129004430866,-0.462019078521536,-0.218071212624199,1.45358313611855,-0.267248263851343,-0.0936016653587562,-0.558219179604621,0.306930459967095,-1.02927126617259,-0.143010232646149,-0.0642045219444289,0.189880906907986,1279943
0.317073878341491,0.39160176148192,0.396936788815711,0.576583358946222,0.383166765145368,-1.36464181124221,-1.7193770703677,1.2449856759517,-1.50531128530089,-0.817663118243159,0.977470656507635,0.610887679214301,0.0119482923575746,-0.323154397837412,-0.37097067112298,-1.24064876318369,-1.02503619556442,-0.711531340216738,-0.284838504849863,1329352
-1.06714868518962,1.57765011033763,0.40019011009262,1.0044615534011,0.762640833745587,-0.665008254994564,-1.10265459950085,1.72295453988946,-1.35332166436652,0.896847764574237,-0.0911204210195413,1.25721262375068,-0.0788135552050614,-0.494553523488842,0.0520508161422998,0.133430876580006,-0.0596534472832468,-0.180773555073455,-0.71828994894351,1330263
-1.95245114282029,2.38795829977716,3.08826011152243,3.27018284196102,4.34913986768531,1.53976051898638,-6.05896685541095,0.113089039639746,0.101804531369051,-0.0392221748932441,-0.439813523641406,-0.472734299440746,-0.200108802513918,4.36342936284859,-0.745444602356253,-0.728804617243436,-0.0740421276196981,0.700022877206854,-0.364267120800987,1364384
-1.29367821077953,1.46354816988513,0.461137160011692,1.69833446944554,1.469703641296,0.485281852802072,0.308255573074263,-0.316942591744704,-0.0149500118812701,-0.00778717042892334,-0.0435123342045661,-0.202995184508225,-0.220565162696432,1.2815035631468,-0.71965415802692,-0.298873575979707,-0.0700551345295408,0.700022877206854,0.377319233278501,1386095
0.924109002631013,-0.530506781599214,-0.276345876935863,0.210832531281427,-1.09551035427013,-0.683840497848731,0.49727786361457,3.61136626091794,3.17683524947978,-1.46038416319797,4.18935929584574,1.65771613654459,0.240697287722907,-0.615592057941021,1.39449518747355,0.748486616082032,0.563211676604935,-0.394896043062824,0.311050203105556,1458656
0.49283917666489,-2.11872042753206,-0.924467609090109,0.399219623988501,-0.0906532276088253,-1.07996997049452,0.480261810103172,0.258125806201239,0.22674202684528,-0.468040549571594,-0.936004748489663,-0.627374841656984,-0.164767015350758,-0.477906444410049,-0.165247323366079,0.13536724487208,-0.455839280569835,0.420740932243291,0.305070158790057,1485662
-0.666725962445656,0.463478144880457,-0.50885695949246,-1.05746041877713,0.214516936564093,-1.26970207974225,0.0227244748831456,2.08067533748101,-2.12450865233724,0.329382619159459,1.20095549418752,-1.23379025986479,-0.0987597878776412,-0.370862785012839,-0.326021316231647,-0.0615560230281787,0.751498842972492,-0.117035298856926,1.06358591651959,1497807
0.357279443839702,-0.146161854218584,0.511861623466811,1.54952121976966,-0.292760458437698,1.07772860110056,0.9464089363728,-0.948385731467597,0.733788543913099,0.108725458336023,-0.600845847597558,-0.0176250747087778,-0.165305292145851,-0.450690838756623,-0.126598316281759,-0.678361774526238,0.52108398137274,0.426606903047995,-4.33134633644518,1501387
-0.929690380598562,-0.0943640215261929,-2.61360595894493,0.290093629097709,-0.337545929462672,0.884214706651915,0.580780496741933,-0.207679676781164,0.355259744365598,0.0325842212117492,-0.445586465333173,0.589742134983523,-0.110553426814854,1.36738536213149,-0.709143599109994,-0.889922424969172,0.376734999250607,0.700022877206854,-0.601174232350035,1518948
-0.63575702159751,1.19463193750031,1.038006568743,-0.574793399073946,0.908069850677418,1.04396682238138,-0.208480565957429,-0.825718218630307,-0.261087573624887,0.338006053996346,0.534350123914811,-0.158860807519328,-0.192867934540853,-0.0914738137120037,-0.577963392362152,0.0484131465799476,-0.00473838302008233,0.332350587390207,0.740394165575809,1526417
