"mkm6d_ptv4_gradient_glcm_Imc2_242","mkm6d_ptv4_wavelet.HHH_glcm_ClusterShade_226","sub"
-0.692964870682967,0.325438398560524,1085983
-0.464332145946575,0.410067439373482,1125173
-0.466555645265974,0.252565987318739,1154608
1.08730663950227,-0.494402019360513,1181124
-1.53836451748528,-0.349832747154116,1183075
0.505235041740816,0.176780978655698,1232870
0.680763785667878,0.318051162556251,1279943
0.533367053690877,-3.24112819188269,1329352
-0.594201079745529,0.323446271735347,1330263
2.97976663907281,-1.25311265378933,1364384
1.8698678157273,0.483724389113098,1386095
-0.165354393050344,0.893064396439304,1458656
-1.16024976351418,0.245475748725743,1485662
-1.1824420418744,-0.451400381984375,1497807
0.988193051274042,0.373678273875122,1501387
1.02975385560995,0.447782038798647,1518948
-0.444450836160559,0.26559216765886,1526417
-1.43908040492561,-0.178220472248796,1565177
-0.729413814480765,0.377062538610631,1606693
1.69614421625797,0.334955010684318,1612262
-0.126860520697009,-0.0848876407492686,1614566
-1.43487657713674,0.291557854671702,1644034
-0.598297488817498,0.0153315554735619,1668599
-1.86220428659039,0.628450859695616,1671370
1.26774045885199,-3.44753566009667,1684230
0.119219704698526,0.321626572433165,1692385
0.782279584041402,0.267800415302597,1720713
0.426834749208588,-0.070554966786147,1738800
-0.45254053070182,-0.17098370517823,1740845
-0.334608218922225,-1.6473378582076,1742294
0.22124751534639,0.00548164923271871,1767700
-0.985302995064154,0.367596536349102,1768972
-0.135700215891476,0.0135495348943233,1889409
-1.19187964432835,0.330914760792709,1915938
-0.850412878782587,-0.219078210653215,1916742
0.252497932688421,0.265814708816023,1919296
1.87177741906146,0.346845063514936,1926770
0.0340214666756676,-0.0268935957606467,1938156
-0.150085510583924,0.113245642402778,1938561
-0.498509888929709,0.192086402597206,1966316
0.0844332265548257,0.14585148619416,1967281
1.13131232200325,0.442744438303299,1973544
-0.582040439095802,0.0539832896710914,1975401
-0.427419427480873,-0.376806999064224,1976407
0.749582427484838,-0.261757304480644,1978972
1.12539340208041,0.216625216745568,1979045
-0.292606413498522,0.346476644679656,1979422
1.00899109766015,-1.14723132618774,1980052
0.0449877513631679,0.37058467240347,2001182
1.28864932998729,5.17400234965371,2002465
-0.732395975289601,0.355943069265428,2004451
1.43752189271809,0.615710228205865,2006164
-1.72725345237302,-0.040452258199507,2007309
-0.781648437870402,0.339509361665046,2009915
-1.37330587740867,-0.0101640764791662,2010259
-1.57784228608842,0.242358600537108,2010554
-0.764503166313466,-0.247736929546462,2026671
-0.61913451898814,-2.64393279025246,2033049
-0.28321317648677,0.156471918996971,2034136
-3.35514209966472,0.173854691413722,2040495
2.18346733040767,-4.37368654678944,2047354
0.861152931083906,-0.0952292886518338,2051378
-1.69590681932229,0.116786003747423,2055667
-1.41606680083361,0.336026047816495,2057358
-1.27717042499207,-1.05137874447965,2059713
-0.486057085847878,-1.73357366035209,2069079
0.0150693285420849,-0.17044650147527,2070958
-0.212664608171452,0.0724242798750642,2072215
-1.6992220737016,0.333349288227346,2075832
0.3891027446987,0.0891288026149093,2075846
0.261302416913248,-0.238323640904035,2076301
-0.519337336208738,0.386761539560457,2078198
-2.00619359498683,-3.48930706105316,2078899
-0.638000069305,0.273721694289597,2085349
-0.332951811829989,0.170018445517381,2086044
-0.0649720868596322,0.289258488704385,2091555
-2.81161229231248,0.362294880708292,2092954
0.604698337786411,-0.175470387317769,2096627
-1.0180921797887,0.767227927984033,2100050
0.547370249223563,0.300329447249775,2108003
-1.49827850600541,0.252824529591279,2109902
-1.64742976127332,0.245931577300858,2110540
0.493220072616825,1.35775984164581,2116787
-0.593980845085723,0.0629989118429562,2119177
-0.150402163312368,-0.230927455131423,2131601
0.236499342533705,0.413403684689984,2132424
-0.414918344692242,0.430783036434251,2132982
-1.06228625421636,0.239048348580993,2133204
-0.0848121374552838,1.92048116730164,2133380
-0.038649963066459,-0.71898436445395,2134220
0.895449769692879,-0.698982011668485,2135748
1.19376423054002,0.253713597271371,2137799
-1.60963867898563,0.18170151613904,2138375
-0.50840543953921,-0.405703141204335,2138678
0.212194558633234,-0.0754639309084837,2139733
-1.59222282406479,0.327799943106326,2141116
1.6381814792978,-3.8353529093992,2144796
0.767858527194796,0.0326787408464356,2145166
-0.0136170851041904,-1.16769168221299,2145694
