"mkm7d_ptv_original_shape_Flatness_250","mkm7d_ptv_original_shape_Sphericity_250","mkm7d_ptv_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv_original_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm7d_ptv_wavelet.LLH_firstorder_Skewness_250","mkm7d_ptv_wavelet.LLH_glcm_Correlation_250","mkm7d_ptv_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_ptv_wavelet.LHL_glcm_Correlation_250","mkm7d_ptv_wavelet.LHH_firstorder_Mean_250","mkm7d_ptv_wavelet.LHH_firstorder_Median_250","mkm7d_ptv_wavelet.LHH_firstorder_Skewness_250","mkm7d_ptv_wavelet.LHH_glcm_Correlation_250","mkm7d_ptv_wavelet.HLL_firstorder_Skewness_250","mkm7d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm7d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_250","mkm7d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm7d_ptv_wavelet.HLH_firstorder_Mean_250","mkm7d_ptv_wavelet.HLH_firstorder_Median_250","sub"
1.35119706091473,1.07962102283098,-0.0572777947402953,0.0852218210824023,-0.0379880618175791,0.147975630757669,0.804626948968476,-0.11306230502555,0.194161441988489,-0.0585604244440702,0.568606834480494,-0.979112502414681,-0.0964765980605677,0.779910094739722,-0.433528571119592,-0.204107218106837,-0.385200062014767,-0.747059441083556,0.312185544827614,1085983
0.110236965876068,0.510187462944375,-0.353714757629253,-0.358502098719562,0.849460351244034,-0.373425204450732,1.17387810371997,2.70768250951066,0.288286102979807,0.446146244213793,0.844032302248367,-0.329901168226729,0.449798353851494,0.75886434123401,-1.04030063708122,-0.216283496359409,-0.356597825406892,-0.863599146227279,-0.657495775857103,1125173
-1.53027357938603,0.0441565856017556,-0.293136306703287,-0.273379004686299,0.035184982031026,1.02099516202123,-1.13314667346562,-0.430210563869698,0.112437293483219,0.624270723419355,-1.05871310619488,0.174186455604523,-0.611845416464244,1.22448546563495,-0.741043380730893,-0.221368869234835,-0.401928895508299,-0.307477297747194,-1.54762493723117,1154608
0.884728474582034,0.769919787907309,-0.415450572375337,-0.424508867622258,-0.379393530713797,1.16772578366064,0.38170103695125,-0.368113538483537,0.181911435200066,-0.437577828820823,0.272193881609737,-0.997566930696163,0.592284568531898,-2.48451177565109,-0.227238607183833,-0.187355742576811,0.0224195638479399,0.633333973878062,0.00539649507628847,1181124
0.245789447239916,0.072740298126473,-0.0311172355706589,0.0981440340015214,-3.06441852906953,0.733815123763355,0.411203824209421,-0.410073135387737,0.032306660468864,-0.960071080626523,-2.01307364718311,-0.47037003914662,1.07592450141629,-1.13168972285831,-0.486570307212341,-0.219118863727678,-0.318622432102162,0.0856699035146173,-0.321692385696859,1183075
0.0380830206982791,0.761206300343238,-0.0224990863658324,-0.0392189915913438,-1.48581612654441,0.739431155994265,0.451934715171235,-0.30380172039411,-1.70349372126444,-1.71222492442815,-1.11578617982108,-0.983200308552494,-0.266393925120672,0.906305566376695,0.316179266053221,-0.210874073154289,-0.400794086321146,-0.030967490330206,-2.61312943945083,1232870
0.194384973611451,0.587059051524983,-0.302917809271854,-0.294325257541724,-0.781745925633453,-0.908424608220336,1.13475285164071,1.61172949221655,0.945327767452597,0.0660333889182287,0.85179340764171,-0.353916427788614,0.288382771577063,1.70214137579435,-0.291727155146121,-0.15503788098598,-0.390879901066122,-0.0642722718812966,0.257760051305464,1279943
-1.02730961234489,-1.52655546141733,-0.36016159102917,-0.356438509776587,1.14174319525918,0.636678484438542,-0.18409307106623,-0.409119084372168,0.552104047596518,-0.407370819894189,-0.423331059831149,-0.498104646627072,-0.073973994742994,0.196643616743233,-0.60187943179138,-0.211211764546104,-0.388168054313625,-0.219447633377498,0.658635249508777,1329352
-1.32400921503537,-1.35326708521692,-0.389690271556778,-0.384060211528698,1.14809796436741,-1.41793815056898,0.120800235147875,-0.423803461057661,-0.981737531464779,1.08200713453485,1.28996950168482,-0.0653709973635692,-0.134778616243892,-0.440297905132169,-0.351917982588664,-0.181212880962506,-0.263466486135511,2.72422206130685,0.453968962100711,1330263
-1.15899980052833,0.718312666393672,-0.0722229094412622,0.0368478451250712,-0.0851858292586126,0.030284489019125,-2.19891301303595,-0.429368422930805,-0.284267008327861,0.754792963304105,0.386712821539178,0.474093280855858,1.2047789142771,0.520962693600982,-0.550699172510435,-0.227968949689701,-0.403881955849686,1.13060328782569,-3.43133135985665,1364384
1.10959173052513,0.595180683057976,-0.243410534045925,-0.214449681145633,0.253130548245632,1.38436893773857,0.108746937782885,-0.428266726764747,0.990221717096362,1.25729635905802,0.348519840468205,-0.411467847247606,1.07066541743706,0.970974316647539,-0.962483651186401,-0.226397665571406,-0.388553886663187,2.41317325062842,0.418600408298793,1386095
