"mkm6d_ctv_original_shape_Flatness_250","mkm6d_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm6d_ctv_wavelet.LLH_glcm_Correlation_250","mkm6d_ctv_wavelet.LHL_glcm_Correlation_250","mkm6d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm6d_ctv_wavelet.HLL_firstorder_Mean_250","mkm6d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm6d_ctv_wavelet.HLH_firstorder_Skewness_250","mkm6d_ctv_wavelet.HHL_glcm_JointEnergy_250","mkm6d_ctv_wavelet.HHL_glszm_SmallAreaEmphasis_250","mkm6d_ctv_wavelet.HHH_firstorder_Median_250","mkm6d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm6d_ctv_wavelet.HHH_glcm_ClusterShade_250","mkm6d_ctv_wavelet.HHH_glcm_ClusterTendency_250","mkm6d_ctv_wavelet.HHH_glcm_JointEnergy_250","mkm6d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm6d_ctv_wavelet.LLL_firstorder_10Percentile_250","mkm6d_ctv_lbp.3D.m1_glcm_ClusterShade_250","mkm6d_ctv_lbp.3D.m2_firstorder_90Percentile_250","sub"
1.30881026026862,-0.260582423253849,0.248348241401428,0.578634042335257,0.997416669958459,0.291927175603477,-0.98346571804688,-0.0221929078375227,-0.653294777642871,0.151026454820067,0.234610954314705,-0.113653228805669,-0.1448419291024,-0.000470184269513497,-0.762039522980437,0.562276348230963,0.533281116595031,0.52031473830048,-1.13691846819587,1085983
0.207712242144571,1.82453535402081,0.947673785121633,-0.870121999232758,0.772623435529827,0.0718398259479871,-1.07896846284738,-0.245197534217141,-0.679815523652548,0.214425883377841,-0.559545236014217,0.422542479412617,-0.0253393120077841,-0.500020183267763,0.115117677817415,-1.73379356236757,0.0675910132836498,-0.0995351159754611,0.213557084443717,1125173
-1.77978312813069,-0.326103399805876,-0.560879598983169,0.0772839520146215,-1.64108571525589,-1.49928676488006,-0.44453378640029,0.450446319043941,-0.539526436288995,0.224450024327435,3.26910433100794,-0.381300326331559,-1.01303326323906,0.249674595915771,-0.965048935844033,-0.188038055117974,1.23291214959566,-0.409710038694628,2.24266827653363,1154608
0.947046439148062,-0.309700802980861,0.422559817260444,0.523047789250008,0.248166341892308,0.496349408206397,-0.646981911861203,1.23342078399291,0.168382084357926,-0.391711904440555,-0.0523184438175573,0.0421368514680402,0.0165561980315712,-0.544505169244708,0.552948841980084,0.576609262338714,-0.358250243680168,-0.399881501310529,-0.496149674875718,1181124
0.498026448452127,-0.322653869483368,1.25675214453621,0.475032972799964,0.176188174098342,0.73766878555337,-0.69938874962218,0.0769300436958536,-0.501319788670121,-0.138314694974875,1.05031878138302,-0.0890926499026507,-0.482070447692615,0.214288651711993,-0.673423424224536,-0.119713381454839,-1.78550777163796,-0.0420045202207604,0.0889029001126577,1183075
-0.040555282256636,-0.328444191893867,0.216621249172381,-0.885529609575055,0.756715138629153,-1.51984415380409,0.25467788755792,0.867254758727004,0.0644769706906562,0.266271896050985,1.11072421547418,0.283411100646357,-0.1065147353865,-0.310189819654954,-0.494014083962359,-0.868490181407232,-0.476279082646333,-0.396444766517765,-1.19599262073653,1232870
0.326442447809471,0.554679920352579,0.658508841292054,-0.183487092619605,0.625963058897359,0.937323810412924,-0.48105608363735,-0.0634800222425077,-0.573402222643577,0.0795986283026947,-0.212341916644339,-0.0345223078603987,-0.100735334024291,-0.221316393815229,-0.508350460946244,-0.776263279487252,1.16264121585662,-0.081774630595935,-1.43166848891781,1279943
-1.12719639939352,-0.28118492554923,1.0877669655782,1.40374835095507,0.0340946682514303,0.395887863629569,-0.492375589345024,-0.255341094362054,-0.571318282453179,0.859600490919675,-0.64565257205598,-0.332432803841598,-0.0842316828585801,0.600640693853815,-1.08737929370373,0.0642835097954525,0.0472615657617744,0.515248325765049,0.373731633433443,1329352
-1.34905215456648,-0.277302048381603,-0.172593756758234,-0.899220554282026,0.582623876588289,0.27205378944956,-0.263366746156585,-1.48639745450176,-0.140678467080503,-0.196790515931682,0.55909255992782,-0.0292450470690713,-0.0674366769202044,-0.649934319340565,1.41676372843759,-1.17535370647743,-0.0212029743027845,-0.0573510703618217,0.770530135647299,1330263
-2.0016901349136,-0.329203695022822,0.517841321603013,1.60818794258985,0.36684928085811,-2.46890102649026,0.171461599389012,-0.749045007111198,-0.519703863246945,1.2783874082311,3.42173213291431,-0.250571193166699,-0.181953954443262,0.0741237404802413,-0.922619228028842,-0.742644635037431,0.9405272954922,-0.0421918566308399,0.151243110675802,1364384
0.619699225547716,-0.325359042355619,1.87096283278447,0.465337925474711,0.42244135744511,1.17045664081961,-0.762677607446854,2.39307670292522,-0.488753958512639,0.275461332945453,-0.0158980721823874,-0.774066461336144,-1.82401343803068,0.135731771239749,-0.820395838851987,0.300866279918659,1.26550379503471,1.05260396266125,2.27928205517187,1386095
-1.23162889338185,0.295680014234188,-0.429652531204755,-0.922216357288492,0.656647915076284,0.782977892980805,-1.04992903460565,-0.278951874447477,-0.749365780494178,0.34476877072057,-0.454194816883001,0.204339625745708,0.00892415410846406,0.0429695562314196,-0.721242632759801,-0.0680660489200827,0.252425925764601,-0.238008798794699,0.542903097249429,1458656
1.6065714486148,0.394506823228755,-0.900667402320227,-0.806430194698689,0.515653479452279,0.884897028780324,1.12955665728,-0.0158851155260494,-0.209916625584682,-0.726634952050287,0.385551612896157,-0.251073158326999,-0.093595889248955,-0.587914195322511,0.741809478458136,-0.141950901029092,-1.53114364956483,-0.198223611642023,0.695838761030287,1485662
0.282152634392141,-0.288872296093911,-0.344300981655459,0.351096042837162,0.0601507455497025,0.669430395626949,0.000233717373565945,-0.426983315081791,-0.107249934113878,-0.0543910044000536,-0.477603695212819,-0.976385321583529,-0.282800115145716,-0.391526596778276,-0.0691777635373634,0.00812369189286441,-0.0106790245270358,-1.10484157480932,0.273399109529725,1497807
0.642043114724185,0.0257227594279861,0.0595706931169615,-0.218862932923156,0.703223780953365,0.728354479245295,0.349135661222931,-0.886702689260935,-0.393476922183434,-0.252315658404425,0.148783855993283,-0.0971375200001461,-0.0698131195099568,-0.60095498274046,0.836526890327953,-2.60856569352666,0.774678850352174,-0.664704249134194,-1.1025764191703,1501387
