"mkm10d_ptv2_wavelet.HHH_firstorder_Median_250","mkm10d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm10d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm10d_ptv2_wavelet.HHH_firstorder_Skewness_248","mkm10d_ptv2_original_shape_Elongation_246","mkm10d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_244","mkm10d_ptv2_lbp.3D.k_glcm_ClusterShade_242","mkm10d_ptv2_original_shape_Flatness_241","mkm10d_ptv2_wavelet.HHH_glcm_ClusterShade_240","mkm10d_ptv2_wavelet.HHL_firstorder_Skewness_238","mkm10d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_236","sub"
0.0850273875853502,-0.469209334323602,-0.181080050623266,0.555705818020832,1.01806690669307,-0.911468892027647,-1.23342058372722,1.37792999372443,0.267532590653989,-0.503550430631854,-0.67897579761834,1085983
-0.557149249209253,-0.217887368760292,-0.507536898429198,1.1306536710109,1.23435282731084,0.0517539192982829,-0.651659496561709,0.23240611901754,0.346273701924519,-1.78140022047092,0.0548399787040314,1125173
0.95944785601568,-0.469209334323602,-0.493527035061755,0.627214732969834,-0.162581048667446,-0.435899292726975,0.00569500830595577,-0.539354981104675,0.324093659173475,-1.09261441139565,-0.491791120293431,1154608
-0.0243180202593584,-0.469209334323602,1.52782227232722,-0.608378969982123,1.28049653327086,-0.920824504096011,-0.286873701141436,0.952066697046514,-0.0674385158917604,2.95370582365563,-0.358002351351354,1181124
-2.56152440619601,-0.469209334323602,-0.399822758765976,0.675245342979472,1.64129793827272,1.07523972140534,-1.23482162998503,0.730707021701294,0.47196751762258,1.10311242636407,-0.701532343988596,1183075
-0.334691599185369,-0.364449294138077,-0.988102599701119,0.173667697310894,-0.458228363792898,1.24943057973822,1.21067263050481,-0.388228755804,0.339275029777497,-1.02906356946804,-0.731435554856302,1232870
0.143926362168198,0.635694254075911,0.518939031872457,0.409462261632701,0.1396104376246,-0.420887736605848,-0.243735306705236,0.153430801556624,0.266116890380497,-1.48546268609,-0.410179589989581,1279943
-0.489717989940562,-0.469209334323602,0.0336419833933918,-1.58154227948434,-0.209564862005007,0.25139462228576,0.0393047797950442,-0.552993831554433,-2.78343836139278,0.510977890716191,-0.0849209675195308,1329352
0.534315950923389,-0.469209334323602,1.43980150731718,0.469196859889862,-0.0507225658878753,-0.276259708045305,1.3831047011832,-0.603327620828842,0.175977200656688,-0.24145093662663,0.183538022768786,1330263
2.27264823712326,-0.469209334323602,1.11979120087897,-1.24218542806371,-0.827246529542077,-2.32525742144548,3.38025012236787,0.167508266395981,-2.62047770994801,-0.567004238458103,-0.237733524369825,1364384
-0.0416681869720461,-0.469209334323602,-0.129760470961081,1.14514785898531,0.914690288319695,1.13355723913362,0.430439683481727,1.119144326627,0.650563706210244,-1.56732704930714,-0.640252013802265,1386095
-0.934405477859542,-0.364449294138077,0.0105619733550217,0.63736046260622,-1.06871917544613,1.41270749155792,-0.685028192934537,-0.882265712365674,0.285021718541468,-1.58652450867227,-0.356932820109536,1458656
-0.147549899721996,-0.469209334323602,0.0102746332607153,-0.443614128313458,0.974250059838691,0.601890109578026,-1.01143781683795,1.35615581672509,0.204427393043758,0.238961887132451,0.258698656592688,1485662
0.190591734237268,1.66235986842181,-0.565052213475027,-0.619482063855763,1.00643900762194,-0.164234666538945,-0.746635700149259,0.261650421208398,-0.137873068829578,-0.626072855664612,-0.220062292915249,1497807
-1.57743612742389,-0.217887368760292,-0.253479698103413,0.779668697946831,-0.685719221779197,-1.0358541561406,-0.849600754164674,-0.305348058566826,0.274201231367513,1.44373818927025,-0.584620066593744,1501387
-0.4663624497349,-0.469209334323602,-1.23850496862549,0.541903800140781,-0.150495165700958,0.00531658338461909,-0.291161680556299,-0.194201761099874,0.298197266052553,-1.801740942726,-0.69594889396048,1518948
-0.149464980768779,-0.469209334323602,0.633439067822744,-0.0889068513278085,0.38044661528012,-1.5395558714139,-0.314501727168061,-0.115561137487709,0.157868319920314,-0.46423831848296,-0.586996166099158,1526417
0.542714503140996,3.47902155036208,-0.148871048340132,-0.0340440009658766,-0.845215840987765,-0.00968485366523913,-0.0279231401898178,0.429638433019,-0.121863996895343,-0.365376486132142,0.407190635455568,1565177
-0.149605238440305,0.481249527073945,0.234945516884086,1.20389439472438,0.364626785915013,-0.0262041639513136,0.203056177393419,-0.28904951275528,0.310601855243295,-1.82259684526468,0.533128656655368,1606693
-0.433701048541857,-0.125647199654176,1.19395914416153,-0.0555239251661215,0.0729032725563496,-1.75610680954692,1.36751256887797,0.134596566236203,0.262052925427674,0.467945588475299,-0.375675714769789,1612262
0.0695096425046217,1.03182944180384,-0.593332837619778,0.0336120277903977,-0.0664494080912068,-0.250417815438234,-1.00227150279312,0.436043475456485,0.0499756242624239,-0.836284459908545,0.385934643184835,1614566
-0.459313916934782,-0.364449294138077,1.18531152605746,-0.334304193741441,-1.30533490518448,-0.0514899455800858,0.369763921079978,-1.0060437050973,0.204726361591175,2.12013936662063,-0.293987219568497,1644034
0.0169864162397047,-0.364449294138077,0.644607675242562,0.669669063143624,-0.981386579197261,1.5189786351352,-0.151038763069785,-0.566684403724673,0.536967791999502,-0.83372303195015,-0.307181194133411,1668599
1.93258386150119,-0.364449294138077,-1.92085539263096,0.785203855359146,-0.467823664781258,-0.0954064939851039,-0.164367079005819,-0.252509638106939,0.637580842829331,-0.780606838609642,0.744613232779543,1671370
0.16099844623941,-0.469209334323602,0.107657307965231,-0.101650155442945,0.93632982131767,0.019864820686821,-0.675232866434046,1.83460462513736,-0.923029617529681,0.185931378194797,-0.418015134834174,1684230
