"mkm10d_ctv_wavelet.HHH_firstorder_Median_250","mkm10d_ctv_wavelet.HHH_firstorder_Skewness_250","mkm10d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm10d_ctv_lbp.3D.m2_glcm_ClusterShade_250","mkm10d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HLH_firstorder_Skewness_249","mkm10d_ctv_wavelet.HHH_glcm_ClusterShade_248","mkm10d_ctv_wavelet.HHH_glcm_Imc1_246","mkm10d_ctv_lbp.3D.k_firstorder_10Percentile_245","mkm10d_ctv_original_shape_Flatness_244","mkm10d_ctv_wavelet.LHH_firstorder_Skewness_244","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_243","mkm10d_ctv_lbp.3D.m2_firstorder_Range_243","mkm10d_ctv_wavelet.HHL_glcm_ClusterShade_242","mkm10d_ctv_original_shape_Sphericity_241","mkm10d_ctv_lbp.3D.m1_glcm_Autocorrelation_239","mkm10d_ctv_lbp.3D.m2_glrlm_LongRunHighGrayLevelEmphasis_238","mkm10d_ctv_wavelet.HLL_firstorder_Kurtosis_235","mkm10d_ctv_wavelet.HHL_firstorder_Skewness_235","sub"
0.200824424414699,-0.0966789026199414,0.329422723097816,0.578648650250844,-1.17078113161527,-0.0573500657745157,-0.215727013508603,0.390885242059902,-0.558997447442884,1.30881026026862,-0.447288606988195,-0.113369619529279,-0.0504675916296384,-0.0121040665844979,0.800584781239504,-0.631021249133988,-1.25508929073881,-0.647323860073661,-0.0255811485658581,1085983
-0.546537561120231,0.469830134207325,-1.28763171271567,-0.26847876177651,-0.788943950757041,-0.279787285684213,-0.0106483010467077,-0.0501424940361955,0.408916750879343,0.207712242144571,-0.60139276741708,-0.0869096839306632,0.0829222323311711,-0.368642617750698,0.603637414643192,0.0237310358943703,-0.621159450847774,-0.655934544205062,-0.784919862492316,1125173
2.69508411108845,-0.387783671857779,-1.02738695766718,-3.01033396702049,-0.562051142128801,0.392141430693884,-1.22486271092366,-0.0635529842753661,-0.794099449163862,-1.77978312813069,0.158301072388425,0.403919984559245,-0.0504675916296384,-0.185209608098511,-0.472203251817337,-1.61884468249055,3.85076444058667,-0.862488731162742,-0.652309284413001,1154608
-0.207441013674353,-0.00477480156056382,-0.596442774877354,0.532142962523978,0.812109415574228,1.37224133613091,0.0512596624063393,0.778057005286944,-0.510465349281908,0.947046439148062,-0.654258007188584,-0.110258372482517,-0.0504675916296384,-0.433324605765637,0.512255643198397,-0.387265912363258,0.530767518835428,1.94936045938555,-1.21123118927302,1181124
1.09057392192156,-0.128474130756795,-0.340402215374294,-0.590850188596143,-0.194396109986646,0.115318579028363,-0.588662906036694,-0.643987420831987,0.994246716895448,0.498026448452127,0.707765894655048,0.184396790268591,-0.0504675916296384,0.17054805331382,0.506177227649935,0.184461272996742,-0.2009427896738,-0.214878286230468,0.373250794548701,1183075
0.663836780016243,0.32352089359228,-1.02566515061545,0.461962965955764,2.39253747971886,0.798354551479519,-0.0469232299359148,0.109199962133656,3.40929732890277,-0.040555282256636,0.105023584798723,-0.0792413867752305,0.00513408762332094,-0.151781846320946,0.885648114442777,-0.718729529114432,-1.29361359688908,-0.637985414939195,0.369953460180733,1232870
-0.271013414120183,-0.00278404131006227,0.168897943515297,0.743510578256128,-0.762484419360872,-0.0828154278730145,-0.103925256156611,-0.456887609217395,-0.26891209142437,0.326442447809471,-1.41405582895493,-0.237026275336721,0.0829222323311711,-0.269006963058466,0.714335481417378,-0.579925695307015,-1.536040936445,-0.78277005150138,-0.606366799462613,1279943
-0.527489515326905,-0.38119383556942,0.518502689963938,-0.905227850950268,0.373292175083596,-0.279794834751595,-0.315302581245318,-0.27171827794458,1.87087386691658,-1.12719639939352,0.826664118305214,0.452481010389586,-0.0504675916296384,-0.386586061446579,-1.48133400742435,-0.842225593310479,-0.107265260278778,-0.739799920974851,-0.815687658119048,1329352
0.560834732829829,0.0446848270005789,0.147835958059764,-0.894462949165588,2.67751570622691,-1.47230831466779,-0.0622213264630803,1.5107155073938,0.11573962079638,-1.34905215456648,-0.865012804214903,-0.281972639276748,-0.0504675916296384,-0.18718968484273,-1.06866605295259,-0.199296309310701,1.62517964902842,-0.449599155280151,-0.16059452300037,1330263
4.19430206345911,-0.382079336262441,0.255209378250312,-1.72273154387464,-1.4316816077561,-0.689545588294052,-0.606990901552673,-2.43375325021038,0.415165728504085,-2.0016901349136,-0.219179693301055,-0.0659321352184363,-6.90309195689478,0.153279098188665,-0.180199441281054,-2.63801290923175,1.4221859937549,-0.733911421601823,0.42319438513415,1364384
