"mkm5d_ptv_original_shape_Flatness_250","mkm5d_ptv_original_shape_Sphericity_250","mkm5d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm5d_ptv_wavelet.LLH_glcm_Correlation_250","mkm5d_ptv_wavelet.HLL_glcm_MaximumProbability_250","mkm5d_ptv_wavelet.HLH_firstorder_Mean_250","mkm5d_ptv_wavelet.HLH_firstorder_Median_250","mkm5d_ptv_wavelet.HLH_glcm_MaximumProbability_250","mkm5d_ptv_wavelet.HHL_firstorder_Median_250","mkm5d_ptv_wavelet.HHL_glcm_JointEnergy_250","mkm5d_ptv_wavelet.HHH_firstorder_Median_250","mkm5d_ptv_wavelet.HHH_glcm_ClusterShade_250","mkm5d_ptv_wavelet.HHH_glcm_Correlation_250","mkm5d_ptv_wavelet.HHH_glcm_JointEnergy_250","mkm5d_ptv_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm5d_ptv_logarithm_glcm_Imc1_250","mkm5d_ptv_wavelet.HLL_glszm_LargeAreaEmphasis_249","mkm5d_ptv_wavelet.HLL_glszm_LargeAreaHighGrayLevelEmphasis_249","mkm5d_ptv_wavelet.HHL_glszm_SmallAreaEmphasis_249","sub"
1.35119706091473,1.07962102283098,-0.0797597087924046,0.798831890760808,-0.483228184426151,-0.6975286127421,0.374954519839615,-0.125368181244761,-0.126012702451918,-0.516782733990964,-0.160779072889321,0.143009350318,-0.569031031576235,-0.609956950817564,-1.02811119980662,-0.863174673113015,-0.20437634371294,-0.408540039717667,0.0543923865850001,1085983
0.110236965876068,0.510187462944375,0.83206540013911,1.15675049212526,-1.0658234757556,-0.843002052757599,-0.6065286340621,-0.481373188339611,0.23203278482943,-0.72553264811634,-0.620946150836834,0.153011751844094,0.142199344073482,0.17932855551815,-0.053695590297159,0.344564239126265,-0.216192845765074,-0.360487372869162,0.278494206172936,1125173
-1.53027357938603,0.0441565856017556,0.00988287034766425,-1.13152613762482,-0.579601125088968,-0.426158833600171,-1.55258072939895,-0.980037522189124,0.633431897518514,-0.482193089388811,0.0914695965791969,-0.195355178964172,0.776402566434376,-0.840066522224025,-0.775978965699971,0.19032674492984,-0.222740822865339,-0.428343768946268,-0.945439006238229,1154608
0.884728474582034,0.769919787907309,-0.295132508903615,0.332004799281552,-0.278137471339604,0.741262127861195,0.00562159906970919,0.197081674650844,-0.30005751341154,0.370569867397435,-0.0288495227902885,-0.406277357849986,0.506092635023482,0.584076798016991,0.736471817033352,0.251351016045816,-0.181111135755047,0.147127828742115,-0.296165819235809,1181124
0.245789447239916,0.072740298126473,-3.03512833554609,0.405003368692399,-0.48105825594741,-0.0679391216443342,-0.203205814752837,-0.810581836749946,-1.08252955809596,-0.528143776125961,1.60919497676008,-0.0872416006656308,-0.48692973469296,-0.640809130869675,-0.824730003261637,1.62334352150463,-0.220644263082767,-0.308625622697341,0.38555082277145,1183075
0.0380830206982791,0.761206300343238,-1.37734854255461,0.408607139420281,0.288586315207585,0.0417054207017744,-2.72123987482547,-1.03311217842826,-1.12145875739134,0.0420053494259738,-1.5895081737991,0.0994865683114045,-0.57203346216422,-0.420301145420432,0.296629636705754,-0.172157321236082,-0.204298594626604,-0.425039510707134,-0.597134084434243,1232870
0.194384973611451,0.587059051524983,-0.858077670481734,1.15597072754668,-0.374741251055298,0.0230199333828048,0.308531986029191,0.216665409569827,0.755500710485301,-0.521351842323512,-0.0956192336251647,0.11490594131108,-0.435114663533385,-0.293636991904886,0.474276976067942,-1.3521810004131,-0.157136309884277,-0.42583169602551,0.230428903235248,1279943
-1.02730961234489,-1.52655546141733,1.17428294381147,-0.214878149436214,-0.519018774357254,-0.188449900396095,0.722678130804252,-0.883036916099155,0.223907147801575,-0.633851789164932,0.130719624020705,0.480146539390814,-0.725693387297063,-1.0743764172122,-0.401447323821551,0.278752165057064,-0.209999184330158,-0.411020815566906,0.809892400984937,1329352
-1.32400921503537,-1.35326708521692,1.21629360566225,0.0848896309400922,-0.318155239157668,2.63425493642063,0.37096662584839,0.0904616366141854,0.597629345489452,-0.194575673544266,0.27232272260504,0.0919110972109284,0.668339232009644,1.09039143368885,1.3196028113314,0.372354633250626,-0.181472512006994,-0.260628416430001,-0.0607310483167952,1330263
-1.15899980052833,0.718312666393672,-0.103357958458353,-2.25048466843493,-0.355470143036629,-0.0570658759654084,-3.69132222965777,-1.09846067440301,-1.02282294570249,-0.692339620846037,-0.398801772903752,-0.0260498366111554,-1.84848382126329,-0.955766060881749,3.20589447663725,-0.964299139344309,-0.231990604636001,-0.430165041553672,1.12039234298153,1364384
