"mkm8d_ptv2_original_shape_Elongation_250","mkm8d_ptv2_original_shape_Flatness_250","mkm8d_ptv2_log.sigma.4.0.mm.3D_firstorder_Kurtosis_250","mkm8d_ptv2_wavelet.HLL_glcm_MaximumProbability_250","mkm8d_ptv2_wavelet.HHL_firstorder_Median_250","mkm8d_ptv2_wavelet.HHL_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HHL_glcm_Imc1_250","mkm8d_ptv2_wavelet.HHH_firstorder_Skewness_250","mkm8d_ptv2_wavelet.HHH_glcm_Correlation_250","mkm8d_ptv2_wavelet.HHH_glcm_JointEnergy_250","mkm8d_ptv2_gradient_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptv2_lbp.3D.m2_firstorder_90Percentile_250","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Skewness_250","mkm8d_ptv2_lbp.3D.m2_firstorder_Variance_250","mkm8d_ptv2_lbp.3D.m2_glszm_SmallAreaEmphasis_250","mkm8d_ptv2_lbp.3D.k_glszm_GrayLevelVariance_250","mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm8d_ptv2_original_firstorder_Kurtosis_249","sub"
1.01806690669307,1.37792999372443,-0.966680264728844,0.0251984034929308,-0.296812197299062,-0.493223436267791,0.0788311384678505,0.549520283880189,-0.675613923623385,-0.499633189242353,-0.192388978772662,-0.174900458070366,-0.953643764756852,0.614718506773149,-0.0166601019002417,-0.783873806129128,-0.694883884840619,0.140348858573831,-1.54666351347959,1085983
1.23435282731084,0.23240611901754,0.00502467678618074,-0.975245771731041,-0.330563786872557,-1.79272201721146,0.415383489493344,1.12660956386588,0.0579602900360093,0.336302848252204,-0.452669771638124,-0.386075796124679,0.0140966742016362,0.396303568962517,0.805742627945177,0.175076467550888,0.396039001657988,-1.02127578797749,0.893433694617739,1125173
-0.162581048667446,-0.539354981104675,1.10292954426284,-0.787060457004103,0.981818824795862,-1.09808789378078,1.00737860399517,0.630241115289084,0.767564899776997,-0.731556985358354,1.42491759802594,0.870470838543801,-0.324272949307562,-1.42553750340886,-1.46298558155294,-0.479057826531278,-0.422646226087989,2.20116557470798,-0.854805455157417,1154608
1.28049653327086,0.952066697046514,0.0542626943511501,0.369200842233696,-0.297407344844468,2.89609817354974,-0.986418107737741,-0.558989805965945,-0.180811935613378,0.585400914171491,0.920369775945201,-0.247355646896778,-0.85339216654636,0.608316984554424,-1.46105249708486,-0.968252865258767,-0.637682564959824,-0.432929859547685,-0.829772463555825,1181124
1.64129793827272,0.730707021701294,-0.135319361663534,-0.525500676226492,0.473770382478852,0.968946832082481,-0.360614110806912,0.701040400159021,-0.50439443547185,-0.579525775502654,-0.613323218543521,0.515532270730367,1.07914557126953,-0.529516320933344,0.826239117677235,1.02536994488496,-0.915651657491116,-0.28656441221102,-0.680130904957427,1183075
-0.458228363792898,-0.388228755804,0.105560836518323,-0.051936827275625,-0.925435679272736,-1.02059204074522,0.593422548357042,0.127243503328126,-0.463636097616629,-0.265090526459257,-0.975398440468809,0.843427999853993,1.12404206939337,0.436717327812067,0.747005884484504,-0.112551310513967,1.88304990182268,2.47373368530249,-0.618618753113889,1232870
0.1396104376246,0.153430801556624,1.0862538165163,0.0397971303937194,-0.32114572448526,-1.4647635023388,0.489305584783282,0.390131154830319,-0.420459994446555,0.0872455028356493,1.64993384863348,-0.0652269176967142,-0.467350013759785,0.817302043438626,0.576608264076021,-1.56140608690321,0.619608178841622,0.245280274931946,-0.379682704561014,1279943
-0.209564862005007,-0.552993831554433,0.072951492310271,-0.247717658107902,0.0944469245080589,0.488582000441093,-0.56712644597936,-1.52053444218795,-0.692196451239283,-1.13010790899907,-0.37409729345137,0.157570662511457,0.325778492473494,-1.496724338493,0.024999034047515,-0.344941623571542,-0.138310716535255,-0.498512457058695,-1.16525975452504,1329352
-0.0507225658878753,-0.603327620828842,0.386601488543973,-0.106635744784391,0.822519209344416,-0.252513099349722,0.360741229407191,0.422703175678132,1.00895566696003,0.869648293892499,1.3663676773943,1.00490929824567,-0.333908387717043,-1.94902261445572,-1.14696078293101,-1.39445371712835,0.603188310566961,1.48893407300065,-0.824391943311613,1330263
-0.827246529542077,0.167508266395981,-1.09106355062181,-0.623816100504881,-0.0387167694057943,-0.559409589334446,-2.20592468857671,-1.31394911189451,-0.467779286455768,-1.0096264862866,2.22938716678224,-1.54002226135508,-2.28117523702144,-5.40349837940227,-1.95001814735032,-1.25933844001716,3.31804245391124,1.03728091044199,-1.43408691911461,1364384
0.914690288319695,1.119144326627,0.108443626922268,0.0853789582956797,1.37723494713289,-1.55130247908599,-0.0615328433530532,1.11951121857603,-1.4172316455231,-0.879495816356243,1.49698985670267,1.57465043081423,1.16423321813619,-0.811673947394069,0.0204484107094052,-0.169593750016994,-0.274378417852934,0.601333712780571,-1.32798335294457,1386095
-1.06871917544613,-0.882265712365674,0.278955786087273,-0.898203236206686,1.25973906360608,-1.56484272446936,0.107831211866264,0.638479028134736,-0.628467138308883,-0.903637309005509,0.233181827830536,1.24183812417901,1.4153976435211,0.196760633155414,1.48508667375432,0.352864828322053,0.329464889248979,-0.935523749192313,0.319308432409459,1458656
0.974250059838691,1.35615581672509,0.147116068725817,1.40884270967813,-0.413637776363095,0.22060519635011,0.562922269592932,-0.412233572395539,0.773739987671816,0.686192236423669,-1.26842349040012,1.09955207009783,0.613155332062757,-0.600631837119205,0.452580911190197,0.709993823496551,-0.76943016116054,-1.26462021151945,1.58139590209728,1485662
1.00643900762194,0.261650421208398,-0.696986808002984,0.209553305897301,-0.569183816225401,-0.619746863699289,0.515072686353708,-0.628791369725158,-0.389659543868497,-0.349508674691549,-0.0454747071636002,0.318536858096391,-0.139782242217176,-0.384451583886806,-0.784997286887894,0.219859596473528,-1.16762373940952,-0.299579565775464,-0.295408998542196,1497807
-0.685719221779197,-0.305348058566826,0.248844654640433,-0.102366274576225,0.817493194017174,1.57432528072802,-0.334447238962335,0.838735234747561,1.01156588849259,0.886975439729889,-0.0622727502100744,-1.376060976081,-1.0920850557688,1.07799494965663,-0.600013851333637,0.0536719677272405,-0.491834298922947,0.0124725577226252,0.163924257867439,1501387
-0.150495165700958,-0.194201761099874,2.90225154340872,-0.798084571753641,2.47473904062748,-1.76730500282944,-0.0273241863320543,0.519048838606511,-0.328489740054981,-0.182899149921929,2.24289763947245,0.917493338573211,0.135664896694646,-0.668340336321735,-0.245193341466922,-2.39497401189578,-1.37774195912611,-0.155399814944553,-0.290668129284017,1518948
0.38044661528012,-0.115561137487709,-1.12482038271134,-0.687723288936826,-0.0552401367399601,-0.439874910012298,0.24640209666325,-0.0862208973013475,-0.739248715248355,-0.87821292411822,0.890585317285342,-0.446009274813378,-1.55795726961254,0.386636971101982,-0.805102659005362,-0.666821977358931,0.31013475503857,-0.0448373906392703,-1.38209673718212,1526417
-0.845215840987765,0.429638433019,1.28566552098231,0.0700954411062695,0.013487059764827,-0.354969161164595,-0.766273056151929,-0.0402981701886212,-0.276163656338665,-0.752752984491703,-0.344268516329394,0.107049681715819,-0.00717283161289935,0.789334341111809,0.163434247001319,-0.567019560794704,-0.00366022431591943,-1.12145072631148,-0.0121599003835658,1565177
0.364626785915013,-0.28904951275528,0.962812700491049,7.65642728358015,0.032704539899849,-1.83529471569758,-6.02104432705442e-05,1.20997299204508,1.46641697077876,1.60890190426182,-0.581692788862021,0.47303321869876,-0.0606100519796482,-0.878984563974993,-1.19766029569592,-1.26796699860465,-0.179351471636257,-0.17667712769582,-0.225803836776972,1606693
