"mkm8d_ctvper_original_shape_Sphericity_250","mkm8d_ctvper_original_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_ctvper_log.sigma.2.0.mm.3D_glcm_Imc2_250","mkm8d_ctvper_wavelet.LHH_glcm_ClusterShade_250","mkm8d_ctvper_wavelet.HHH_firstorder_Mean_250","mkm8d_ctvper_wavelet.HHH_firstorder_Median_250","mkm8d_ctvper_wavelet.HHH_firstorder_Skewness_250","mkm8d_ctvper_wavelet.HHH_glcm_ClusterShade_250","mkm8d_ctvper_lbp.3D.m1_glcm_DifferenceVariance_250","mkm8d_ctvper_lbp.3D.k_firstorder_Kurtosis_250","mkm8d_ctvper_lbp.3D.k_firstorder_RobustMeanAbsoluteDeviation_250","mkm8d_ctvper_lbp.3D.k_glcm_Idmn_250","mkm8d_ctvper_lbp.3D.k_gldm_SmallDependenceLowGrayLevelEmphasis_250","mkm8d_ctvper_wavelet.LLH_firstorder_90Percentile_249","mkm8d_ctvper_wavelet.LHL_glcm_ClusterShade_249","mkm8d_ctvper_wavelet.LHL_glcm_Correlation_249","mkm8d_ctvper_wavelet.HHL_firstorder_Skewness_249","mkm8d_ctvper_wavelet.HHL_glcm_ClusterShade_249","mkm8d_ctvper_lbp.3D.k_firstorder_Minimum_249","sub"
0.0158421053703826,2.72926726258597,-0.274644693201623,-0.17076320905489,0.350510572622125,-0.308160427262558,1.3695478952569,0.191478377714378,0.114702224060275,0.673844115457162,-1.35981006490597,1.05075677041356,-0.201394657090127,-0.638871626429642,0.857957069436343,0.356398930974467,-0.879680409165778,-0.439953552964057,0.0288803677704303,1085983
-0.858247149825437,-0.454629375639627,-1.7652478142864,-0.132489455447982,0.745822234177626,-0.00585251825366928,0.273606872051559,0.0297558683243622,0.474276351340423,-0.628513789360121,0.715406659233433,-1.04522884557104,0.451720784149986,-0.855776634652972,0.49532657336788,-0.257771253430216,-0.9477195270746,-0.488962996306508,0.104875587294997,1125173
1.77112991594406,-0.218663479458281,1.0369457944515,-0.1001411879896,-0.352492228372537,-1.3475529979681,0.312472371548179,0.0986907715617884,-1.67568745120634,0.87183326410037,-2.22141772142414,-0.00546393670519486,0.577063346680186,2.20054421378341,-0.727314102272183,0.705611364388378,-0.479150093385456,-0.349804399567072,1.96035717131123,1154608
-0.119052065307708,-0.430769164439457,0.926746564849801,-0.0456731708553862,0.433830648657706,-0.24989888217236,-1.67900921751964,-0.454451539793808,-1.24833429857901,0.896382222838266,-1.11996213407452,1.00229024866439,-0.287574789660953,0.136329169035982,0.141932285149336,-0.323515672271721,3.25254880734237,2.21895462971374,-0.311408521202673,1181124
-0.481428769758493,0.311363177183338,1.03004500481697,-0.146798165027367,-3.00933240748614,-2.53386213369306,-0.551133411108732,-0.933568053625694,-0.355898252514253,-0.595340689581792,-0.142880795247426,-0.16838372259108,2.15706186928895,-0.721809626098298,-0.525710184471335,0.68754021454307,4.404221166746,5.40767440510537,0.0724712028352442,1183075
0.27629413978159,0.00864249623029613,0.522171675951583,-0.195265046103014,-1.47038827600282,-1.50782931961122,-0.0791834950410937,-0.0197247444328355,1.11239577529375,-0.331300081956138,-0.488360285087319,-0.945068860688584,3.50364996768041,-0.41297085023952,0.501889682599209,-0.131028582294452,-0.566037128061346,-0.389453731099388,0.397906721878717,1232870
-0.533778645389151,-0.321861129288066,0.127735905399899,0.0928118216357142,0.133178506012402,0.0941225772471062,0.799262795576869,0.0337390266895616,-0.744101030295489,1.79314716489134,-1.0554112879684,0.781556931159598,-1.143184783702,-0.64113273538732,-0.890006232687915,-0.331764441825553,-1.0862762619927,-0.489565948358414,-0.851723063971926,1279943
0.0412918027578702,-0.380389247819877,0.372548763279945,-0.0748317570355276,-0.1603312618982,-1.19543213368371,-0.654589933910482,-0.515738776796828,0.257018052347611,0.681924696102626,-0.653903932109325,0.556055113050388,-0.202288609007222,2.4963654192963,-0.415283063342604,-0.213028867673474,0.459691995022905,0.254847281304099,0.180474934616467,1329352
-0.3371789917031,-0.434979251831744,0.293329451303125,-0.0896211075999812,-0.208042656427324,0.202957888148036,0.459613475993344,0.0501844038672671,-0.908337780241439,0.804295493524323,-0.233470613729943,0.187760317890432,1.36323902812611,-0.270259042902768,0.389162402837605,-1.31451252311875,-0.156381097523832,-0.225864575902189,1.34902846081,1330263
2.77727042251111,0.448432511641211,1.17368410622465,-0.375194963769709,3.05174294516025,-0.184585011957538,0.0311528092396811,-0.195524886070745,-0.0916363025758967,0.881141686364688,1.09053925064433,0.911310724051134,-0.572437256361104,1.17738088714004,1.06088711078091,-1.96450629037736,0.735277864130957,-0.0482248209077289,1.09193803299515,1364384
1.73485700874195,-0.207731454000332,1.10826889123916,-0.271073430055162,-0.123540913689446,-1.03643589864277,0.566290201986206,0.0732634778725708,-0.791323890022229,-0.177713973831863,-0.113672541898602,-0.305957532550305,-0.463542704867022,-0.582018801156721,0.572713786655801,0.406604890202464,-1.60423498530892,-0.61786650815005,0.534021461236612,1386095
