"mkm7d_ctv_wavelet.HHH_firstorder_Skewness_247","mkm7d_ctv_wavelet.HHH_glszm_SmallAreaEmphasis_247","mkm7d_ctv_wavelet.HHH_firstorder_Median_246","mkm7d_ctv_lbp.3D.k_glszm_SmallAreaEmphasis_245","mkm7d_ctv_wavelet.HHH_glcm_ClusterShade_244","mkm7d_ctv_lbp.3D.k_firstorder_10Percentile_239","mkm7d_ctv_wavelet.HLH_firstorder_Skewness_236","mkm7d_ctv_lbp.3D.k_glcm_ClusterShade_234","mkm7d_ctv_lbp.3D.m2_firstorder_Range_231","mkm7d_ctv_wavelet.LHH_glcm_ClusterShade_230","sub"
-0.108710500102515,0.224813563862078,0.250098374984702,-1.27450801664512,-0.12790373285306,-0.521407191663107,-0.0330330714114514,-0.469700205824693,-0.0165825348509276,-0.0988779175704422,1085983
0.43722533667365,-1.34688421185717,-0.575943788726549,0.0187559946031977,-0.0260007384117093,0.408069840882993,-0.255697858385821,-0.219240477541721,0.101914632513848,-0.079128494165903,1125173
-0.38331909479905,-1.27963703614691,3.51057548289001,-1.85649900650299,-1.00276557643798,-0.577099699587126,0.433443903889004,2.10586425045723,-0.0165825348509276,0.402612946853996,1154608
0.0276817232617703,0.12917095286181,-0.0574811027143631,1.24297157511854,0.0271420475551083,-0.471924710964473,1.28136641605328,-0.226842383254174,-0.0165825348509276,-0.103354483505747,1181124
-0.0992672919729935,0.0252237783804659,0.972430103014004,-0.219162217915664,-0.503038461250574,1.11210542328855,0.0871398816156726,-0.665232271378662,-0.0165825348509276,0.182899856136827,1183075
0.29717619850013,-2.06055269756912,1.16060491375312,1.41922692797547,-0.0409102626665846,3.16323142474355,0.844343304872041,3.04371352269886,-0.0165825348509276,-0.0811126637642828,1232870
-0.0254740436504362,-0.477379704657242,-0.206441115852134,-0.891962749223106,-0.0709598559530952,-0.266874284873734,-0.0687978525299753,-0.299258143422573,0.101914632513848,-0.221040898959736,1279943
-0.34666375257678,0.633293365289273,-0.57395902174401,0.241839830109166,-0.268948323601199,1.75446768818326,-0.262681795269994,0.777742902674738,-0.0165825348509276,0.483663879063608,1329352
-0.00746813889283851,-0.718930203220624,0.626426756933914,3.07583504250453,-0.0467331908777737,0.0941941598694236,-1.48598123889203,0.528896103522391,-0.0165825348509276,-0.259744363204104,1330263
-0.28211655679921,0.375892886118958,3.67923783019953,-1.32144381987796,-0.193248032665616,0.367961672965477,-0.735455214372365,-1.24975884251746,-7.89362227639214,-0.10512870373526,1364384
-0.792194730459833,0.18365781807601,0.0228472044992411,2.19553321056495,-1.11856570158613,-0.760300175628035,2.41111939212692,3.60249200933256,-0.0165825348509276,0.0300113642668614,1386095
0.209352503628457,-0.249695239490362,-0.378036867915794,-0.544051211401279,0.0202181582122206,0.100852292821734,-0.253944384012,-0.640212240490205,0.101914632513848,-0.086956371299945,1458656
-0.251642308256464,-0.382560640010201,0.325008431533392,0.992179572659197,-0.0631362543862055,0.260373996537631,-0.0207377344908151,-0.556681162517975,0.0328113491543192,-0.187541608142146,1485662
-0.994677537375988,0.453640200390237,-0.429206326166324,1.12186383483829,-0.303812432132933,-1.18952299283029,-0.424202968283838,-0.914309125807382,0.820337046559379,0.0576592915254819,1497807
-0.0983880564064371,-2.64851416317864,0.143095628730196,-0.398628587374788,-0.0756473574038218,-0.764629240943732,-0.87789200720373,-0.408837579700236,0.0576999607929496,-0.103873132965332,1501387
0.0866898742804018,-2.24183604083387,0.237772821125181,-1.04247530923632,-0.0800718537790956,2.9793851058712,-0.335331858113025,-0.414558848052378,-0.0165825348509276,-0.503737250536763,1518948
0.447425888270914,0.0980716415267243,-0.612201041573183,-0.521729216229826,0.334100660133696,0.398754554103226,0.529753198339777,-0.761197010154439,-0.0165825348509276,0.0092979654240309,1526417
-0.709167620810232,-0.359703635109017,0.780492022223456,-0.0726983376237991,-1.73092697542611,-0.582363343257545,0.392309967883514,0.198697633536535,0.101914632513848,1.70465670777,1565177
0.393575863581902,-0.307861800382135,-0.178060185291581,0.463700567121338,-0.0341383609668038,-0.517757909129624,0.644381713727725,-0.464673728582673,0.189389947279884,0.199743927218695,1606693
0.113774734346137,0.774941963116892,-0.957093837482388,-0.316192246927267,-0.0434333731054374,-1.41099838756344,-0.290848635483995,-0.291123679290798,0.511328194609816,-0.154654630309924,1612262
-0.874746314621335,0.863865854470113,-0.15587903103049,0.640812929922885,-0.117932558455576,-0.554199578596597,-1.20298804148916,-0.779181163637457,-0.0165825348509276,1.33273893578722,1614566
0.568192626380126,0.875229620330021,-0.214447298491112,-1.038399231802,-0.0404886325279743,-1.52060426135412,0.401493558418961,-1.01271608109522,-0.0165825348509276,-0.090336008136971,1644034
0.067228760887862,-0.44930175940585,0.373978744910355,-0.423498781631421,-0.0471905296541503,0.436904042542606,-0.240732420783869,-1.02441930862395,0.101914632513848,-0.0645845752501008,1668599
0.086963934454201,-0.0286400286577465,0.732945069367018,-1.15117123829575,0.0683400020253318,0.908646731700885,-0.377418080822257,0.807930978697833,0.0328113491543192,-0.0162215681003806,1671370
-0.509014689683117,0.837218006236541,0.0573416085625268,0.0850926464153546,-1.06666097638666,1.08388558392632,-0.184224005176391,-1.08734274610782,-0.0165825348509276,-0.433735328364713,1684230
-0.0206357448962252,0.581269732916134,1.13012000315776,1.63603039085465,-0.0717047012545621,0.473873994721666,-0.730730415928251,-0.938969912297643,-0.0165825348509276,-0.577710994636419,1692385
8.40819229045956,0.942249970415082,0.278075130341731,-0.765757934972336,0.979055441317272,-0.696134485210176,1.96246563322007,0.213904490185912,0.101914632513848,-0.080860978486708,1720713
0.137842145854059,-0.0790829244486281,0.538851020342713,-0.000126900880792564,-0.0148002462988918,0.619374071816796,-0.243673222909537,-0.527585421857007,-0.0165825348509276,-0.000644130422616652,1738800
0.0650316933284838,0.471425987178694,0.554192972829068,-0.352868651050045,-0.0237303717391403,1.5331300207866,-0.267154036826174,1.67945649907725,0.0328113491543192,-0.105385407781994,1740845
0.318681852009479,-0.163593571554522,-0.783988371618583,-0.0287450577251815,0.0721456469042603,0.923179425116669,-0.416449006392755,0.0999254277195461,-0.0165825348509276,-0.122179859954009,1742294
1.00668392133849,0.138719607806496,-0.690065411971565,0.865851266549579,2.04232668841985,0.689403503585469,-0.49239904600427,-1.3867881849036,0.101914632513848,0.071004849343633,1767700
1.15405203220454,0.681356607189615,-0.132493483493622,0.701420731662961,0.0736781598919657,-0.933895645599214,-0.356390043977742,-0.347134497055979,-0.0165825348509276,-0.0653019249154695,1768972
0.260727579088344,-0.0582428354203748,-0.555889781557846,2.00948710789516,-0.0976726505184787,-0.714876716288928,0.929873277582245,-0.352584833155008,0.0328113491543192,-0.0817819381755385,1889409
-2.10436678666294,2.1196349414356,0.130453336034249,0.726520386879904,-0.0623434752819881,-0.810852010717791,-0.678703776656223,0.542099572825689,-0.0165825348509276,-0.136156272269255,1915938
-0.0491824079550047,0.327708827730356,-0.00339768021205812,-0.318937352722407,-0.0668077375317886,0.328251930557075,-0.053154262588745,0.127093221276594,0.0715531713353046,0.108159161593803,1916742
0.305007270917064,-1.47111515947265,-0.122517632845847,-2.36818640851853,-0.0270152040597571,-0.28859044265384,0.148730991160006,-0.791760666982337,-0.0165825348509276,-0.122516507025932,1919296
