"mkm7d_gtvper_original_shape_Elongation_250","mkm7d_gtvper_original_shape_Flatness_250","mkm7d_gtvper_original_shape_Sphericity_250","mkm7d_gtvper_original_shape_SurfaceVolumeRatio_250","mkm7d_gtvper_log.sigma.2.0.mm.3D_firstorder_90Percentile_250","mkm7d_gtvper_log.sigma.2.0.mm.3D_glcm_Correlation_250","mkm7d_gtvper_wavelet.LLH_firstorder_Skewness_250","mkm7d_gtvper_wavelet.LLH_glcm_Correlation_250","mkm7d_gtvper_wavelet.LHL_firstorder_Median_250","mkm7d_gtvper_wavelet.LHH_firstorder_Skewness_250","mkm7d_gtvper_wavelet.LHH_glcm_ClusterShade_250","mkm7d_gtvper_wavelet.HLH_firstorder_Median_250","mkm7d_gtvper_wavelet.HLH_glcm_Idm_250","mkm7d_gtvper_wavelet.HLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm7d_gtvper_wavelet.HHL_firstorder_Mean_250","mkm7d_gtvper_wavelet.HHL_firstorder_Median_250","mkm7d_gtvper_wavelet.HHL_firstorder_Skewness_250","mkm7d_gtvper_wavelet.HHL_glcm_ClusterShade_250","mkm7d_gtvper_wavelet.HHL_glcm_JointEnergy_250","sub"
1.02769013153375,1.31168292717136,0.810057323802183,-0.883493588008831,0.262013974847696,0.960888211981388,-0.372077536237087,0.884968782765516,-0.422745967500289,-0.330730112107976,-0.145870277748567,0.554758656649976,-0.509725946109114,-0.219545576824425,1.05819261237031,0.145628584461652,-0.094150030870461,-0.0731102901739838,-0.745424774177376,1085983
0.903315011727641,-0.684619025977092,-0.881456786687424,-0.101898225844604,0.480229291993952,-0.327191554362245,-0.317786045457368,0.952593052206333,0.92771948730714,0.558277846269365,-0.0713378920902979,0.20028701200107,-0.153190797852329,-0.240964238129039,0.471384291357119,0.655341990755999,-1.02356145392997,-0.576899629153144,-1.02811649669517,1125173
-1.09125817683295,-1.6945783928603,-0.312041562575994,1.75088930515183,-2.1687519865862,0.557226975902241,0.393047992276764,-1.5357929936508,-0.481435529713316,1.50215658094208,0.522917223082477,-5.23112437453259,-0.950135993102562,-0.251529571351683,-0.619201546571447,-0.857115105429483,-0.106781442037598,-0.0949233963789553,-0.0157320197978005,1154608
0.128547106063381,0.978025873237056,-0.434977587296877,-0.103970383034318,0.769700351410774,0.415297638373389,0.763766177937594,-0.610511738604491,-0.668504708325965,-0.178957058080718,-0.1844140724971,0.173477506701786,0.364660684892816,-0.23560279223934,-0.171238361309743,0.180479088275039,0.210627829803258,-0.492364153151524,0.50082384884356,1181124
1.3884677017123,0.612247159021528,0.880293999150017,-0.236949225246524,1.3620642826767,-0.272385253731227,0.405200764830412,0.827473905757448,0.669460758093008,-0.402779256156717,-0.173256215968847,-0.269429606307534,-0.803488341362228,-0.2502484310049,-2.84931920189128,-1.33435889337548,0.386508477710463,-0.254787960680458,-0.729451270371438,1183075
-0.515882743954256,0.174462190666563,0.271067050890239,0.645630178101319,-0.602478782238248,1.23562087648566,0.482755194219146,-0.405700585291576,-1.23840959939763,-0.684610798887231,-0.168745140377186,-1.81596930542017,-1.33169095640675,-0.251402985208342,1.71694503870888,1.05808889121795,-0.865381682208124,-0.195978285752461,0.11119684243158,1232870
0.0607759317154871,-0.314533799260688,-0.697772043206785,0.153425922093812,-0.28406149746054,-0.609337069982757,-2.03100692831064,0.740684490653207,-1.39757303442101,1.24070411844936,-0.0589049932952664,1.19855031175336,0.790750720900061,-0.071404045554562,1.48495262493404,1.18143817049065,-0.239847144214995,-0.168450008374684,-0.488996256206281,1279943
-0.201139121923733,-0.906227840114156,0.377364184726291,-0.541548722030418,-0.263341104350965,1.4011702645736,0.437117854221945,0.490726012069996,0.0416331043837987,0.498921760537752,0.0089155854506448,1.05760459626349,-0.930709428475869,-0.248376497682728,-0.467327960235253,-0.331792812612232,-0.777735019538366,-0.306918252693218,-0.667148267069771,1329352
0.300674203552877,-1.04583905399901,-0.249533600924757,-0.393082761067541,-0.0506543501711023,-0.319439183020218,0.529816675092451,1.07485632732319,-0.881384493765771,0.242657190602245,-0.0343076262927485,-0.802499557912991,0.375860103060104,-0.205672424991819,-0.0529331938967503,0.105078704284296,-0.347273898072297,-0.163215914536426,-0.0498397630547966,1330263
-0.778798785706111,-1.81078084550867,2.7728174077107,-0.0505483638997014,-2.82667865498324,-2.13877881435405,1.81055636626903,-0.194524529433171,-0.388466484867022,-0.705703459934302,-0.167021218005389,-3.8134547603144,-1.26678250946362,-0.251173043453761,-1.2709484411733,-2.15239186405563,0.442956672916411,-0.0748289188884749,-0.521814274225315,1364384
