"mkm2d_gtvper_lbp.3D.m1_glcm_JointAverage_242","mkm2d_gtvper_lbp.3D.k_glcm_ClusterProminence_234","mkm2d_gtvper_wavelet.HLL_firstorder_Mean_226","sub"
-0.141177420374645,-0.176763302946478,0.952824497926402,1085983
0.174570232692934,0.39936033103676,0.883761995644245,1125173
-0.916470972184284,-0.750016479233202,-1.60161851272176,1154608
-0.586035181573528,-0.499955263561685,0.400397531638998,1181124
0.585470620372714,0.211942449065114,1.1547789268933,1183075
0.196221840439324,4.23114651842954,-1.13022553765462,1232870
-0.472579540835119,0.386223381950284,0.450165979199194,1279943
-0.391155050375026,0.276191941218177,0.484361680631637,1329352
-0.418956485206343,0.335721910962575,0.342517613883896,1330263
-5.87493759218587,-1.36876940106878,-0.563005711223917,1364384
0.776306444957867,3.61688604866611,1.05617257333035,1386095
0.716377598019656,0.4051086553565,0.850116581884379,1458656
0.620465279400482,-0.537951424718382,1.12728938707505,1485662
0.141989301620066,-0.696304618638854,0.52355510219821,1497807
0.309081915853077,-0.702128143235801,0.952050853909509,1501387
-3.59216593381172,0.0858258471308263,-1.64038308523362,1518948
-0.391210347203215,-0.620458009151121,-1.34991969035658,1526417
-0.481102831561923,0.081127992328596,-0.166281449007735,1565177
-1.93139686114594,-0.0750553682231522,0.215144590954666,1606693
1.30477734065105,-0.178911687648749,1.38783530197087,1612262
-0.00722437924086764,-0.694764226965125,0.0466746878371756,1614566
2.04808434583644,-0.81693257036878,1.43823698695251,1644034
-1.22991782682115,-0.593563939032385,0.482809687291136,1668599
-0.204498969851431,0.898437478300418,0.478754651490154,1671370
1.85689477623188,-0.686903716065125,0.446564170337123,1684230
0.487757092442398,-0.197290396743214,1.43834017869853,1692385
-0.165302913284154,-0.462459436014722,-0.660378823530976,1720713
0.419294272502608,-0.525314272997423,0.130077089910415,1738800
-0.216507800276038,1.07782595614552,0.929485623999489,1740845
0.45586317516119,-0.146640356444443,0.0353914537871337,1742294
-1.15967860677522,-0.512097137848265,-0.313033672781055,1767700
-0.190459745302091,-0.797519677623798,0.428617040882412,1768972
-0.26479161056426,-0.583478490459595,-0.220046486135473,1889409
0.10475861837784,0.64035297417365,-0.457446216822578,1915938
0.391541719950786,0.0325770998632377,0.602488880922607,1916742
1.89341602945321,-0.80518013884102,-1.31438786277552,1919296
2.17739556738091,-0.447555204211313,-0.347397451576291,1926770
-0.247771900874048,1.68390596706618,-0.294376963955613,1938156
-0.852870785568437,1.26831303980314,-0.179780482181406,1938561
1.68934824690342,0.465392011659881,0.892776912121981,1966316
1.48109100494885,-1.29506023323247,0.498740530718483,1967281
0.912828419916535,-0.944732322178808,-0.452872290166422,1973544
-0.121261962844067,0.390452599504292,-0.511637592548696,1975401
1.02669444586781,-0.0436516762753055,0.197554402791029,1976407
0.420001935169982,-0.924946274748712,-0.455087793459428,1978972
-1.988462237908,0.026409219981704,-0.965906787257573,1980052
-0.525109781685994,0.332982367281094,0.633340129370993,2001182
0.413114035258789,-0.615151948696746,2.41370767053701,2002465
1.63933838728354,-0.647873960299132,-0.552715107721479,2004451
-1.22123127058854,-0.712606503540398,-0.215442462183633,2006164
0.478870320663782,-0.538253258413145,0.744364824360793,2007309
0.572689521724556,0.459737994358317,-0.789597033409655,2009915
-0.371016813055569,2.03527777885988,0.691731270231185,2010259
-1.25748749119091,-0.466182726031339,-1.65871290351457,2010554
-1.51103084824316,-0.255652699887857,-0.42808856116802,2026671
0.198609415009041,0.26538041899804,0.676889116503966,2033049
-0.109624318905065,2.28760872787916,0.203820782047655,2034136
-1.57659460684832,-0.391566735200676,-2.7232443385704,2040495
0.781788312814229,-0.02813973293492,-0.766820914437538,2047354
-0.488265503599414,-0.468334751480143,0.133062247779914,2051378
1.06322810193673,-1.02043270156359,0.903948636465701,2055667
0.227191833514369,-0.296682268974231,0.550834468647373,2057358
0.389397141383663,0.252427774648066,0.806809806015893,2059713
-2.19139081691831,-1.29581395444391,1.70404323409153,2069079
-0.649656720646934,-0.296493700060963,0.374027515922752,2070958
1.32620740628903,0.278868995374953,1.06837627547169,2072215
-0.0348248314223204,-1.05324564125253,0.233237437267356,2075832
0.876283009660515,0.0304087433192216,1.03471589913607,2075846
0.150952264501395,-0.754828891537247,0.10820496408188,2076301
0.245782918364563,-0.423925302429711,0.247429042782647,2078198
0.478419075594127,-0.484640808655799,-0.248526662061668,2078899
-1.22861631442996,-0.326509730138589,-1.08712168480211,2085349
-0.649909405138834,-0.325238745550092,-1.0699927380634,2086044
-0.887786775308806,-0.506983933104728,0.0670386952108199,2091555
