"lemd_prp_original_shape_Flatness_236","lemd_prp_wavelet.LHH_glcm_ClusterShade_233","lemd_prp_wavelet.HHH_glcm_ClusterShade_230","lemd_prp_wavelet.HHH_firstorder_Median_229","lemd_prp_wavelet.LHL_glcm_ClusterShade_228","sub"
-0.64267421047591,-0.0399745442531232,-0.350377053041594,0.0147628133845881,0.150240594307847,1916742
1.28457608628835,-0.0333454527596213,0.519784882310211,0.728706118795381,1.12694966257619,1980052
1.84523036901419,0.053224748873943,0.170775522951967,0.601374146855332,-0.538580025509186,1926770
0.413043555264404,0.0371663024560761,0.133568231059411,-0.0534383220147076,-0.780827209281783,1979045
-0.328047517622282,0.00384778577562861,0.286106985361464,-1.20933967726854,-0.537604678378367,2196212
-0.291985151356299,-0.284840778265198,0.0251422727939717,0.567402026871078,-0.131967303258556,2393207
-0.528314067990482,0.18734947766608,-0.213550648898221,0.393709268198341,-0.339693917388915,2146138
0.8145535692941,-0.25906869903432,0.163415104014378,0.175151751171849,-0.352906866492224,2228399
-1.78008913203599,-0.76538338359426,3.88589757814417,-6.42516056160328,0.511021982631285,2144796
0.6377264452726,-0.298105770116378,-4.51258908638058,0.301104563446813,-0.479457658898087,2234271
0.121211634441,-0.122657272398929,0.20336279117541,0.0554701805532761,0.315276264684743,2296332
1.94747991436161,-0.305350390919586,-0.64647816172397,0.270824293674979,-0.623064571812272,1684230
-0.6180690513483,0.235164285186916,-1.28017371770493,-0.469817157276275,0.0943104128094717,1720713
0.575586157211942,0.104471765023608,0.337715277749135,0.188829025225843,-0.662280041266072,2186951
0.175276587266919,-0.15830915148783,-0.16172923931474,-1.14739385571739,0.180323001624282,2439458
1.79791734893736,0.483327136230349,0.347445418363094,-0.797001821224367,-0.302076779312525,2135748
0.440290818245564,-0.529875689709458,0.17862080212552,2.27403136551957,0.292854900102928,2141116
1.36389450175301,-0.254407187795971,0.113933447681483,-0.750538723347537,0.0454335830839478,2108003
1.09354569320099,-0.168387974935649,0.380249511542155,0.0520374317585086,0.624271045552761,2006164
0.625816226726678,1.88008733272807,0.112244764300411,-0.0871387460483673,0.115423743668239,308862
