"mkm9d_ptv2_wavelet.HHH_firstorder_Median_250","mkm9d_ptv2_wavelet.HHH_glcm_ClusterShade_250","mkm9d_ptv2_wavelet.HHH_glszm_SmallAreaEmphasis_250","mkm9d_ptv2_lbp.3D.m2_firstorder_Maximum_250","mkm9d_ptv2_lbp.3D.k_glszm_SmallAreaEmphasis_250","mkm9d_ptv2_original_shape_Elongation_249","mkm9d_ptv2_original_shape_Flatness_249","mkm9d_ptv2_wavelet.HHH_firstorder_Skewness_248","mkm9d_ptv2_lbp.3D.m2_glcm_ClusterProminence_248","mkm9d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_247","mkm9d_ptv2_wavelet.HHL_firstorder_Skewness_244","mkm9d_ptv2_wavelet.LHH_gldm_LargeDependenceHighGrayLevelEmphasis_241","mkm9d_ptv2_wavelet.HLH_firstorder_Median_239","mkm9d_ptv2_wavelet.LHH_firstorder_Median_228","mkm9d_ptv2_wavelet.HLH_gldm_SmallDependenceHighGrayLevelEmphasis_227","mkm9d_ptv2_wavelet.HLH_firstorder_Skewness_226","sub"
0.120354753568617,0.244177235957329,0.652725366531864,-0.465059975556836,-0.465154869605976,1.01806690669307,1.37792999372443,0.55326033910918,0.0493124953331755,-0.948350983771727,-0.499042703521973,-0.684962648263336,-0.0460734813407135,0.565377874269607,-0.508431557350871,-1.1036521341424,1085983
-0.508294518561464,0.315658473775584,-2.28125785037616,-0.231712336954464,-0.233621728611362,1.23435282731084,0.23240611901754,1.12883873268941,0.352310418918895,0.05456484625773,-1.78759905529829,0.112700454564383,-0.159773962110497,-0.022956703510514,-0.478468149012558,0.099224376084758,1125173
0.534530177826064,0.223637810875198,0.252319383985758,-0.465059975556836,1.06591383864657,-0.162581048667446,-0.539354981104675,0.628750904313423,-1.14641191103366,-0.382316785436097,-1.09553808127504,-0.477435261644452,1.65348081652345,-1.27622615569963,-0.355843598772874,-1.06437459023062,1154608
-0.050331996357946,-0.0516048484291945,-0.12192700578816,-0.465059975556836,1.23611527925631,1.28049653327086,0.952066697046514,-0.587220557795916,-1.37818220411646,-0.872177284813625,2.92888090385552,-0.304622762500079,-0.459472852978862,0.0559055559302709,0.931880776166867,-1.14678500294238,1181124
-2.46305066778622,0.451292413969074,0.0863099107205588,-0.465059975556836,0.00370987730726354,1.64129793827272,0.730707021701294,0.687299597879587,0.81168882467042,1.10441486667722,1.03952568640257,-0.701784370024886,1.48710433609483,1.85632798364804,-0.42147995583733,-0.775768702726325,1183075
-0.163501788563579,0.353688945797684,-0.391780245596734,-0.465059975556836,0.495818079841879,-0.458228363792898,-0.388228755804,0.152018379036717,0.71679275752816,1.1824484004547,-1.02710777445145,-0.729268523020863,-1.02471054084719,-0.466278740909033,-0.533082533663395,-0.757818511915746,1232870
0.128095082464183,0.264185366023123,-0.167504806358466,-0.231712336954464,0.188977879494899,0.1396104376246,0.153430801556624,0.400101793050454,0.641704792761064,-0.445857888150344,-1.4766064033434,-0.364893285541716,-0.551694030194054,0.509011568024846,-0.617816374352569,-0.949984773401807,1279943
-0.535090839305688,-3.5640887327577,1.38384678489989,-0.465059975556836,0.289544125058748,-0.209564862005007,-0.552993831554433,-1.55401863129651,0.136774780628583,0.299524450451216,0.501994780605589,-0.0732047246642083,0.64089841833945,-0.708351146210198,0.70099039029045,-0.232109819060463,1329352
0.502304632415347,0.207371998050045,-0.438632537395049,-0.465059975556836,1.57807805005605,-0.0507225658878753,-0.603327620828842,0.447540569392974,-0.977995333813435,-0.332763449565478,-0.246099666551134,0.201166021138472,-1.26735021944537,-0.538807215150152,0.0268324606347183,-0.619805668275487,1330263
2.48943562423797,-3.05941138505405,-1.10561701580425,-0.465059975556836,-0.0564148195723222,-0.827246529542077,0.167508266395981,-1.2746126336771,-1.16156931903423,-2.19044985096941,-0.563374810042533,-0.210147441535389,-3.20677945602304,-2.35003101289312,1.65868596572029,-0.000752221164614493,1364384
-0.2435430939043,0.904626046828746,0.615946266842944,-0.465059975556836,-0.0451585530753413,0.914690288319695,1.119144326627,1.132685301757,0.599526305270325,1.16156990319385,-1.56011662291274,-0.606536948025785,0.307428007775295,2.01210616842764,0.682656857666622,0.053718279544474,1386095
-0.972262862708113,0.226840213246046,-0.339910455839491,-0.36779228173473,-0.0332846323607202,-1.06871917544613,-0.882265712365674,0.637190797018161,1.36514470103095,1.41941479667086,-1.57699109769893,-0.391699089161697,1.37981031875177,0.152194385001259,0.229316042538837,0.105104525655504,1458656
