"mkm9d_gtv_wavelet.HHL_firstorder_Median_248","mkm9d_gtv_wavelet.HHH_glcm_ClusterShade_248","mkm9d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_246","mkm9d_gtv_original_shape_Elongation_245","mkm9d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_243","mkm9d_gtv_lbp.3D.k_glcm_ClusterShade_237","mkm9d_gtv_lbp.3D.k_glszm_SizeZoneNonUniformityNormalized_237","mkm9d_gtv_lbp.3D.m1_glcm_ClusterShade_234","mkm9d_gtv_lbp.3D.k_firstorder_10Percentile_234","mkm9d_gtv_wavelet.HHH_glcm_JointEnergy_230","mkm9d_gtv_original_shape_Flatness_226","sub"
-1.16168328326674,0.372141450737772,0.516830484335808,0.69847015605371,0.505677506635007,-0.459124174219456,-1.05885063114435,-0.601447676092366,0.0301988813079098,-0.846950748422047,1.10620067850787,1085983
0.00665233673714893,0.106888869655601,-0.813763492347277,0.962137579248856,-0.464356452133818,-0.256983571751492,-0.528346650303184,-0.307233743323593,0.218330736320424,0.205015374172081,0.796438141055738,1125173
-2.55667591976676,-4.21954935944637,-0.505778013582273,-0.8858295034978,-0.204658518507434,2.80557396106743,-0.778850413034303,-0.142774591439985,-1.11424014132039,-1.25924453155009,-1.6700560069843,1154608
0.361354334157924,0.128059231595283,0.607073574007763,0.623014364482949,0.554609372237872,-0.236453740755065,0.460239039349198,-0.785026631904324,-0.382261566317904,0.341198848927112,0.822227092376877,1181124
-0.3718546886996,-0.125585918252214,-0.814165372595727,1.17941388477205,-0.458576120455244,-1.10997724430859,0.211279020775376,0.685370771229339,0.331371589145378,-0.703249103122712,-0.241603380840388,1183075
-0.693015256198497,-0.208196304883478,-1.36932979939255,-0.643321885140262,-0.912042362679373,1.09435230126777,0.0421744012744919,-0.787554345168506,2.57841653745638,-0.319728590945024,-0.347241854915511,1232870
0.386567709431364,0.0783258897174098,0.0499311357988434,0.753640874637782,0.195577398051808,-0.372982104671929,-0.834022109670118,-0.187889906677062,-0.252054491509107,-0.759285353570753,0.738301545200129,1279943
-0.372771349469337,-0.00406399089506438,-0.129404593578433,-1.48853422497875,0.0726308034845694,1.82347403903575,0.537832150672219,0.809800838979742,0.569439991672901,-1.18551361725297,-1.60397004644515,1329352
0.151287489832522,0.0927278293112141,3.38402313925143,-0.447657071602672,2.13410669566654,-0.997919082941689,0.853233579883694,0.00160513422414139,0.101633346224773,1.57817115502541,-1.37603671622577,1330263
0.983640852609501,-0.67462538231886,-1.03299951954318,0.655066831636685,-0.859035190787656,-1.78989841137627,-2.27236766405482,1.42978890149712,0.767416298438763,0.14157268798049,-0.578075999521888,1364384
