"mkm7d_ptv6_log.sigma.4.0.mm.3D_firstorder_Maximum_250","mkm7d_ptv6_wavelet.HHH_glcm_Imc1_250","mkm7d_ptv6_logarithm_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm7d_ptv6_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_250","mkm7d_ptv6_wavelet.LHL_firstorder_Skewness_247","mkm7d_ptv6_wavelet.HHH_firstorder_Mean_246","mkm7d_ptv6_lbp.3D.k_firstorder_Kurtosis_246","mkm7d_ptv6_lbp.3D.m1_gldm_LargeDependenceLowGrayLevelEmphasis_243","mkm7d_ptv6_wavelet.HHL_firstorder_Kurtosis_243","mkm7d_ptv6_logarithm_glszm_SmallAreaLowGrayLevelEmphasis_242","mkm7d_ptv6_lbp.3D.m2_glcm_ClusterShade_241","mkm7d_ptv6_wavelet.HHH_firstorder_Kurtosis_240","mkm7d_ptv6_gradient_firstorder_Minimum_234","mkm7d_ptv6_wavelet.HLH_firstorder_Kurtosis_234","mkm7d_ptv6_original_firstorder_InterquartileRange_234","mkm7d_ptv6_lbp.3D.m2_glcm_Correlation_232","mkm7d_ptv6_wavelet.HLL_gldm_LargeDependenceLowGrayLevelEmphasis_230","mkm7d_ptv6_lbp.3D.k_glcm_InverseVariance_230","mkm7d_ptv6_wavelet.LHH_glszm_ZoneEntropy_226","sub"
-0.783575324380271,-0.428499754239667,-0.121545921593889,0.110466425964871,0.659462229265013,0.480801240979108,-0.719829189389982,0.540894589655043,-0.711614602930163,-0.461794910503934,0.0385044505602236,-0.734050284189381,0.589580907306162,-1.05920747130011,0.265383895054031,0.343611625114175,0.0369512034750353,1.21451439912227,-1.88252119811365,1085983
0.206631247086269,-0.244853681164237,-0.102134779631697,-0.998546467946143,-1.38780392457625,0.124673495485682,-0.80879683200594,0.250941325877205,0.0268137357654106,-0.058570263992273,-0.206411780198,-0.526472396992802,-0.606743412187017,-0.48502335394864,-0.610873890790437,-1.38942820640374,-0.467481557940916,-1.31379354439361,-1.9071309629574,1125173
0.428538595589569,1.13223143258211,-0.245455424631869,1.64276004197227,3.41864369987749,1.07102151964662,2.02764197885885,-1.20430943957136,-0.974580552747227,-0.245985784802,0.816690020160155,-0.871576800320005,4.45225028534779,-1.43869988186302,0.312958122952167,0.505067978520085,0.277011278632633,2.23307557140133,0.182371555574395,1154608
1.10448014736541,-0.533041700718347,-0.244536131006707,-0.490077699898447,-0.618359443228991,-0.170323871031698,2.45853508086042,-0.933926012750583,3.22003990858961,-0.475115126627751,1.04147336103384,0.395389996971753,2.45616236323973,2.03808751581683,0.618245357648245,1.17861587567427,-0.50213479655164,1.54238384239806,0.579375550929814,1181124
-1.37103665665928,-0.383524385868878,1.05768257329644,-0.26914073725807,-1.59817092092669,2.00638709584945,-1.02230800056233,-0.153771347529082,0.236358623598737,2.88335537750721,-2.52229652802714,-0.0318617308790888,0.0540692870391861,-1.11237748053328,-0.285898652934149,1.19942142254375,-0.255554104215386,0.778587569177271,-2.5145784367825,1183075
-1.13902860280582,0.00955855277294082,0.746523255206432,2.01632780989938,-0.744209961956644,-3.46510495104504,-0.441939015971428,-0.218765427926534,-0.319968528137987,-0.663886775454434,-1.73946064115796,-0.663350855181072,0.749141760120427,-0.800028471329252,0.232951781885519,1.49977953450576,0.329675784158111,0.759365435060241,-1.55557555789643,1232870
-0.350677361763062,-0.351031068632959,-0.157622618096537,0.42160858571589,-0.721466816525803,0.60755192333271,-0.486768118330977,0.445845190464415,-0.0500797956195817,-0.470156294381453,0.220768737378286,-0.637534271199901,-0.802975579423091,1.27294039996714,-0.107318071361481,0.0840335657148105,-0.420333825449747,0.0849521606142765,-0.224156115442365,1279943
-0.0500808284795223,-1.15016593459715,-0.228145494453878,-0.515569883085096,-0.23147588601612,0.70420802549013,1.4537946523861,0.617459426084583,-0.270295563304014,-0.612496314465429,0.255722195966968,-0.152394256066025,-0.546671686293567,-0.718851938430017,0.0983631572657879,-0.859066845658087,0.227849050079762,0.219150522203012,1.15641148335538,1329352
0.0262854511906468,0.0419909895747457,-0.233602199137768,1.47118910316694,-0.631528308833479,-0.0890202835308433,0.0094651192772418,-0.995454771616734,-0.422317662554577,-0.0709920806148498,-0.387501927307192,0.296788935853333,-0.125820606448906,-0.00468933925724192,0.963927804424117,0.331157732579867,0.120876058332923,0.376219225218469,1.11593787588586,1330263
-0.402274495048265,-1.63952054584141,-0.246520561230225,-0.0422408941381617,1.00465180779942,-1.15262679146378,0.0817694094475344,-1.0456373306817,-0.746171816670329,0.199787863400272,-0.539490019003229,-0.17480474491019,-0.788833859342458,-0.519441948110424,0.493780930974573,-1.71681867229457,0.424432915863228,-0.687110895610081,0.841497014553981,1364384
