"mkm8d_ptvper_wavelet.LHL_glcm_ClusterProminence_250","mkm8d_ptvper_wavelet.LHL_glszm_SizeZoneNonUniformityNormalized_250","mkm8d_ptvper_wavelet.HLH_firstorder_Median_250","mkm8d_ptvper_wavelet.HHL_firstorder_Median_250","mkm8d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_250","mkm8d_ptvper_lbp.3D.m2_gldm_LargeDependenceHighGrayLevelEmphasis_250","mkm8d_ptvper_wavelet.HHH_glcm_ClusterShade_249","mkm8d_ptvper_lbp.3D.m1_glcm_ClusterShade_249","mkm8d_ptvper_logarithm_firstorder_RootMeanSquared_249","mkm8d_ptvper_original_shape_SurfaceVolumeRatio_248","mkm8d_ptvper_original_firstorder_10Percentile_248","mkm8d_ptvper_original_gldm_LargeDependenceLowGrayLevelEmphasis_248","mkm8d_ptvper_wavelet.HLL_firstorder_Skewness_248","mkm8d_ptvper_wavelet.HLH_firstorder_Mean_248","mkm8d_ptvper_wavelet.HLH_gldm_LargeDependenceLowGrayLevelEmphasis_247","mkm8d_ptvper_lbp.3D.k_glcm_Correlation_247","mkm8d_ptvper_logarithm_glcm_Correlation_247","mkm8d_ptvper_wavelet.HHL_firstorder_Mean_246","mkm8d_ptvper_lbp.3D.m2_firstorder_90Percentile_246","sub"
-0.334925625736242,-1.13348160466294,-0.50305995046022,-0.552382676556834,-0.207022925404061,-0.211696528619306,0.250523061762833,-0.30465837523994,0.473559403774083,-0.188127279008228,0.183281734174672,-0.195947618205679,-0.777883449332279,-0.772132900779765,0.741789792839171,0.0106286061184441,1.38427844428556,-0.876639484492842,0.313577107176352,1085983
-0.181286317059149,0.196279324546205,0.597812909833099,-0.4605520131208,-0.263669071020153,0.869499607190263,0.314802800315128,0.546156113847225,0.00677455061183832,-0.117840883505965,-0.101172573782222,-0.228955180775693,-0.475811438861609,0.949609108613841,0.502487786067351,-0.558819751787277,-0.504944179901718,-0.265921123442264,-0.252913525466416,1125173
-0.127471764942687,0.914728710392903,1.28000807292429,0.950766761524601,-0.0908494443828901,-1.21334603723703,0.268014683661382,0.827269902429432,0.482353695966046,-0.0576298016652,0.371343616521916,0.0414010634422028,0.622359681077592,0.443811721081372,-0.275465357416073,-0.928336523495804,0.198409985492186,0.218604209943361,-0.328421557698639,1154608
0.283991297390159,0.420672295981119,-0.416662958391086,-0.503224618904648,-0.0638546579660719,0.267932778992119,-0.0198382742508303,0.095836948744804,0.892944270695604,-0.184230533658342,-0.41705413576983,0.207002149906725,-0.412389432188138,-0.589489755373295,-0.434225303885222,1.1675914130922,0.751328730098877,0.220465413668703,0.863281640173774,1181124
-0.259553416488768,-0.689944215787378,1.6783140151387,1.26343159948387,-0.0492987859580461,-0.533312826518719,0.335335306400921,-2.35819991260167,-1.41711289005736,-0.0514746362123101,-0.512474347511068,0.0487216604555288,0.517018233182735,0.871434372340987,-0.255109469671184,0.200953102526403,0.15752505558861,0.314926204398812,0.243841372956386,1183075
-0.306943122025149,1.40013383032961,0.556006470741404,-1.6352353111948,0.203074506407172,-0.850501227412338,0.30181417097652,-2.8332889130372,-0.246388239061923,8.1776297538072,0.397112245795459,-0.118573623068758,0.673978240083664,-1.93111725890091,-0.126559517780787,0.905475810298591,1.38391977456188,-2.44782985306459,0.0453182955129288,1232870
0.3097596586319,0.0831230830854766,-0.702711154688681,-0.588310167499748,0.144252626751584,2.15416547159917,0.0229505142983964,0.202332623929328,1.426126713748,-0.346588467025009,0.886820096555628,-0.134759971989516,-1.63201942444676,-0.496145333268946,0.379291973728256,-1.11841199117259,-1.39181380100871,-0.630333666200664,0.59756470094039,1279943
0.194903625853153,0.438720424691938,0.476533842140628,-0.069712484302258,-0.198835604600132,-0.0576193151601723,-2.05339098041488,0.0228095254925089,-0.0510892888321002,-0.238408969571237,-0.251128941138214,-0.215969288389876,0.0772158929735424,0.459231467557994,-0.400430567418564,-0.474594329599947,0.416362059139102,-0.0670730198025685,0.0147674799480326,1329352
-0.185174653348104,0.372917695372133,-1.19067087409968,0.228001957431937,-0.221678899364539,1.75980049312232,0.0716599179625626,0.885637718546109,-0.400508596388317,-0.132961324197739,-0.638583059771201,-0.201787736901672,1.1847710238721,0.214115519220184,-0.367091997159716,1.05297714807819,0.010705041602857,-0.309359703769956,1.08452111421434,1330263
-0.310945907898675,0.849640449108885,-0.819027392905673,-0.164123822812057,0.0507076298906037,-1.53095172613359,-1.68034938333695,0.774673825499476,-0.351409067118871,0.0713237880780497,-0.369577344651094,-0.17775619748594,1.19794350488451,4.40557236563447,-0.451531170277379,-2.5772102170368,-1.86794145633901,-0.550546020722875,-1.14623094309541,1364384
