"lemm_ctv_std_250","lemm_ctv_kurtosis_250","lemm_ctv_energy_250","lemm_ctv_v16_250","lemm_ctv_v24_250","lemm_ctv_v29_250","lemm_ctv_v32_250","lemm_ctv_v34_250","lemm_ctv_v36_250","lemm_ctv_v39_250","lemm_ctv_v42_250","lemm_ctv_gradz_250","lemm_ctv_m101_250","lemm_ctv_m020_250","lemm_ctv_m210_250","lemm_ctv_m201_250","lemm_ctv_m012_250","lemm_ctv_m003_250","lemm_ctv_m400_250","sub"
0.0176223762712572,-0.200123377857977,-0.137521036278026,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.73414333304362,0.948571917812243,-0.788028939132869,-0.528387155716945,-0.45620152922682,0.0160992179275059,0.0766305053148593,-0.163666623657574,-0.0364619670436567,-0.322175720822193,1085983
-0.453814564020406,-0.437179477429689,-0.43911059966313,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.74047033595071,-0.971770081968935,-0.124015433815867,-0.836381001418057,-0.253146390499533,-0.0470272018535205,-0.241842377852015,-0.0195526713498008,-0.0577487603841144,-0.348245907113069,1125173
1.77314178376306,-0.341615882372812,0.0774431114601214,0.217110461556087,0.227242380023647,0.21902186091374,0.22935488737203,0.344068614928005,0.438197394142772,0.566208810207467,0.736908735955925,5.26387728243568,1.40817098197973,0.699026295768885,0.0475704410463731,-0.284181496037337,-0.14407914551616,-0.098990307192472,0.162478590040225,1154608
0.212183010385137,0.26390813291354,0.0326799622789115,0.217110461556087,0.227242380023647,0.214486159552967,0.307635864648747,0.404704289009185,0.561258801665671,0.732278486280103,0.946252963159835,-0.804449877302919,0.162951978745102,-0.202953563026668,-0.0368012654267563,-0.17711779250433,-0.158745345319026,0.107013730524904,-0.411708207641499,1181124
-0.426553008988693,-0.532422203223401,-0.701622361627485,0.217110461556087,0.227242380023647,-2.82411795937509,-4.15925070706794,-2.61014851683568,-1.86961489533539,-1.3957446911684,-1.01535762269469,-0.152822445718821,-0.684380314451936,-0.225554386073728,-1.01292330868184,-1.14466046915323,0.47301443419654,0.166455767112786,0.880892548142636,1183075
-0.474432380005404,-0.533507438504746,-0.687803234216304,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,-1.49846555932996,-1.3957446911684,-1.01535762269469,-0.295675861772353,-1.23950383829139,-0.632819227734608,0.155775971599838,0.310228194703151,-0.109839576052525,-0.516975448491439,0.609312986207035,1232870
-0.458520960401527,-0.537879757176885,-0.706547901581841,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.743521509275473,1.02200839380897,-0.448417327668451,-0.505635975742738,-0.573882445617443,-0.0842431654454661,-0.11245787499486,-0.278448954902257,0.309478332991648,-0.304004441577788,1279943
-0.480051654911212,-0.370647111573836,-0.408746633598343,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.74032698533255,-1.0128223240181,-0.68094593076648,-2.74539468999569,-0.246964564722121,0.523619449548076,-1.60243511163215,-0.174970023751284,0.0878089936498807,1.14188358602953,1329352
-0.430893728087247,-0.512650911153111,-0.624427931540488,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.743521509275473,-0.970611080122198,0.0417975901701379,1.51092059861975,0.137154080298456,0.936437874568003,-0.561917252865223,-0.176739333372694,-0.515315388543473,1.0976276588057,1330263
-0.384829203449307,-0.533731267788504,-0.637704351509094,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,-1.28723118824734,-1.01535762269469,-0.167880162464362,1.56901931061113,0.0233840570158677,-0.354370849484875,0.348265464202936,0.0212061401667598,-0.350299010615572,0.961790497074281,1364384
2.79253988691948,-0.394156686333895,0.857900227473078,0.217110461556087,0.145287734200113,0.0454690941742613,0.0741547127811415,0.215882198334641,0.39076920510824,0.483446185089884,0.699828941473378,8.98257432320326,-0.477387730254013,-0.192384840803186,-0.0615805039002517,-0.0567081966386343,-0.141057773537185,0.018329565273882,-0.362215990422248,1386095
-0.393678850207479,0.782011132090823,0.384321885157357,0.217110461556087,0.227242380023647,0.21902186091374,0.310829847852984,0.408844890320957,0.56634068251686,0.742889478490203,1.02080454358871,-0.335602978892346,2.50136729536143,-0.47842840347081,0.678041277772682,1.7006106039875,-0.00163383408847114,0.253599605211462,2.40309630566036,1458656
-0.503918967303831,0.495746111090195,0.173828074373849,0.217110461556087,0.227242380023647,0.205795338669718,-0.244643905469843,-2.61014851683568,-1.86961489533539,-1.3957446911684,-1.01535762269469,0.0051981304404142,-0.457300768661365,-0.295790088142516,0.161479344318658,-0.0246057617373082,0.177931443719387,-0.00761653665724886,-0.0280576884748975,1485662
-0.328557470867336,-0.510238165420089,-0.620589307623856,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.743521509275473,1.01882301854864,-0.0047482472158738,0.57651068376846,-0.78722665848288,-0.218259578989145,-1.05520550576154,0.00197927664325069,0.124806528180334,0.436356145965081,1497807
-0.579652405777385,-0.51440827823113,-0.614966515077384,0.217110461556087,0.227242380023647,0.21902186091374,0.311160035514005,0.409067891754488,0.566700578443261,0.743521509275473,1.02200839380897,-0.371987436908488,-0.0124133463982045,-0.521034551625426,-0.374543252378695,0.00474276126704327,0.547654843212376,-2.44066941871558,-0.356268515077994,1501387
