"lemd_prg_lbp.3D.m2_firstorder_Maximum_241","lemd_prg_wavelet.HHL_firstorder_Skewness_237","sub"
2.15926454834774,2.33355393493924,2199403
-0.476656442192434,0.334858731010183,2430773
-0.542270040178927,-0.11204376064774,1738800
0.457232666807361,0.0893138257602453,1565177
-0.308711869127038,-0.326897919665509,1978972
-0.542270040178927,-0.572439627940359,2487135
3.46857346969419,-0.259802524140269,1612262
-0.542270040178927,-0.325045287036794,2051378
0.544162305011239,-0.836528725385424,1497807
-3.45244827264834,0.17562611453681,2026671
0.80485442018784,0.436181568583719,2340322
0.847340836965776,-1.43869266368835,2293123
-0.542270040178927,0.692390334779028,2395415
0.60678668807926,-0.0466423162054817,1966316
-0.542270040178927,1.33001210139466,1973544
0.949728215489959,0.056622348280443,2010259
-0.542270040178927,-0.442263640157665,2145694
-0.476656442192434,-0.23748586584033,965005
-0.542270040178927,-0.939784342418105,2096627
-0.542270040178927,2.17726428824566,2047354
-0.542270040178927,0.296261415420765,1364384
0.893081305463707,-0.302697870696182,2132982
-0.476656442192434,-0.382843286738458,2134220
-0.280252491899309,0.503724685531341,1889409
-0.234269392306282,0.318449589397113,1938561
-0.512021158959653,0.11698288330991,2055667
-0.542270040178927,-0.875079831712269,2176784
1.30489591617235,1.15622333856868,923666
1.27243185046153,2.89801832771482,2086044
1.64882015990312,-0.409252229693805,2078198
-0.542270040178927,-0.786143251941925,1501387
-0.542270040178927,-0.486134268241772,1518948
-0.0817081166690845,-1.03977907597028,1606693
-0.384861371907707,-1.25331998540742,2305115
2.84559024115311,0.592745405437864,2237571
-0.542270040178927,0.25478367247986,2285214
0.300894102480113,-0.000407275383504093,2426863
-0.139249871941717,1.26046666293389,2480056
-0.542270040178927,-0.548823765892171,1668599
-0.542270040178927,-0.010670275898214,2339674
0.274998403905347,-0.444898534545423,2133204
1.46766308101359,1.76124260860382,2294852
-0.542270040178927,1.42473659728328,2445526
-0.542270040178927,-0.307738764346509,2200416
-3.0626818815397,-0.146842265795421,2168082
-0.476656442192434,0.356860426118595,2075846
1.73786370995165,-0.910913298882144,215131
0.554979042118957,0.372651624711387,2274521
0.472592392313734,1.01198221936266,277752
-0.384861371907707,0.0603140020917227,2078899
0.948625877217873,-0.464612156700106,2172217
-0.493753882285226,-0.568283392309051,1614566
-0.542270040178927,-0.524984434256291,2100050
-0.347469979577464,0.0884103888201507,2183291
0.737242667756273,0.894900681321214,2336735
-0.542270040178927,-0.0698815059994069,2352038
1.5304643045332,-0.216479971595193,2305114
-0.476656442192434,0.234012930276068,2448298
-0.542270040178927,-0.674925457117083,1329352
-0.542270040178927,1.2949374238413,1183075
1.01645344052969,-1.13861525251575,2110540
-0.542270040178927,-0.201785465135238,2070958
-0.507674552283626,0.365178733141184,2340155
0.417851224030162,-0.315599268121086,2075832
-0.542270040178927,0.729001715469143,2498991
-0.542270040178927,-0.468777966155158,1919296
-0.476656442192434,-0.554990614724221,2401405
-0.278993468499643,-0.0601714026046218,1644034
-0.364897154097486,-0.376456048618332,2405144
0.77588689202782,0.204929642996522,2158329
-0.384861371907707,0.0159705260018139,2319068
-0.476656442192434,-0.183517088856574,2504802
-0.384861371907707,-0.0899246735266267,2331869
2.63782209814743,1.42713625002778,2317120
-0.542270040178927,-0.518717686992251,2072215
2.39851691189815,-0.352433937951083,2228400
-0.542270040178927,0.00285630804730877,2145166
0.031477705550152,0.270289809708141,1692385
0.963314943205297,0.348931920625886,2109902
1.2619068075775,-0.353216320227764,2219842
-0.541482838015685,0.722027421805759,2520618
0.271530636572153,-0.95977536733859,2419459
2.9995496178859,0.321952866474426,2276121
-0.542270040178927,-0.0737455136670879,2350037
0.226674932557145,-0.0953373114157978,2001182
-0.542270040178927,3.73227349357878,2278618
0.553587110984157,-0.0343049203238467,1740845
-0.476656442192434,-0.321853155670827,2321962
-0.542270040178927,0.313078017212365,2212664
-0.542270040178927,-0.543122927569375,2453577
-0.542270040178927,1.13180732898465,2224150
1.77205087416049,0.0450368996768854,1967281
-0.542270040178927,0.604056142209864,1742294
-0.476656442192434,-0.381096049864151,2488660
0.502919348596885,-0.19121190125113,2085349
-0.542270040178927,0.0386185406681925,2247869
0.105568396367146,-0.214696128844417,2157529
-0.542270040178927,-0.296084254977879,2119177
1.0280756227576,2.85524999112426,2010554
-0.542270040178927,1.2618631517906,2493534
-0.272091528644169,-0.23599461450045,2200813
-0.384861371907707,-0.346056885594445,2116787
-3.89647650632596,0.0125967676754637,1154608
0.525519189903971,-0.57580972210806,2267382
-0.542270040178927,1.02034574987165,1181124
-0.476656442192434,2.49631272584583,2137799
-0.542270040178927,-0.340210407158482,1458656
-0.27066905455406,1.39359143383271,2269346
-0.492468863390042,-0.469620377198996,2092954
1.04420528822129,0.390390309420456,2007309
-0.542270040178927,-0.579815149238937,1671370
