"mkm10d_gtv_wavelet.HHH_glcm_ClusterShade_240","mkm10d_gtv_wavelet.HHH_glszm_SmallAreaEmphasis_237","mkm10d_gtv_wavelet.HHH_glszm_SmallAreaLowGrayLevelEmphasis_237","mkm10d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_237","mkm10d_gtv_wavelet.LLH_firstorder_Skewness_236","mkm10d_gtv_wavelet.HHH_firstorder_Skewness_236","mkm10d_gtv_wavelet.HHH_glszm_LargeAreaLowGrayLevelEmphasis_230","mkm10d_gtv_log.sigma.4.0.mm.3D_glszm_LargeAreaLowGrayLevelEmphasis_229","sub"
0.262281078401192,0.0866972611508517,-0.463074891656716,-0.128123571692848,0.782557664877213,0.0749900443869318,-0.212643511471714,-0.183865395044706,1085983
0.11655040032636,-0.303615445841591,-0.212188863833873,-0.636491533858155,0.497065639047822,0.184735160674475,0.18527611005675,2.37468736449911,1125173
-4.01012650308197,0.26490402764112,-0.579357212196695,0.145603483005334,-0.61796914877975,-0.631463116379981,-0.219328064215392,-0.356907954520542,1154608
0.130564098634793,0.242094522790611,-0.392952382735473,0.107162732887899,0.177808033621778,-0.188805116029134,-0.159002539654,-0.350468861853713,1181124
-0.14205156154362,-0.357255844976124,-0.350806354466875,-0.709232391371309,0.634429912950687,-0.706250322193307,-0.217795453783507,-0.308152092552942,1183075
-0.197013970169427,-1.19148500454217,-0.168443365013871,-1.72269577768493,-0.0566909160262078,-0.50669957884253,-0.214782467842254,-0.348396048856055,1232870
0.0407047676962091,0.293773438138237,-0.236149901415199,0.186297574588433,-1.66359208721922,-0.0591322692671609,-0.134952028145489,-0.233319544401416,1279943
-0.260304965883237,0.138184604642592,-0.576940511996488,-0.0570772015426625,-0.114090039054465,0.0919614868488852,-0.218996970305192,-0.321915553359118,1329352
0.0967945618171621,2.14621252094526,3.8135217477382,3.5460796056877,0.640057046632021,-0.416677712221411,0.421420157828181,-0.346777030112359,1330263
-0.680848222372191,-0.730205348912532,1.56737534855021,-0.924717454156038,0.641870893637365,-2.67692154881874,-0.219501438929879,-0.263757742230162,1364384
0.158484075107598,0.503883903467311,-0.228794248965744,0.558872594950354,-1.18494847053682,1.13489388434499,-0.219027172456332,-0.351696528739093,1386095
0.197718170891133,0.192969319472699,-0.651394072633909,0.0443159597795065,1.39302912532243,0.269935652280954,-0.208094316473727,-0.188441172817485,1458656
-0.018362857239354,-0.526474246715586,0.189371507407263,-0.838182666744831,0.847886628442371,-0.633228316032496,-0.0944022249698886,10.9011702881191,1485662
