"mkm10d_ctv_original_shape_Flatness_250","mkm10d_ctv_original_shape_Sphericity_250","mkm10d_ctv_log.sigma.4.0.mm.3D_glszm_LargeAreaHighGrayLevelEmphasis_250","mkm10d_ctv_wavelet.LLH_firstorder_Mean_250","mkm10d_ctv_wavelet.LLH_firstorder_Median_250","mkm10d_ctv_wavelet.LLH_firstorder_Skewness_250","mkm10d_ctv_wavelet.LLH_glcm_Correlation_250","mkm10d_ctv_wavelet.LLH_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm10d_ctv_wavelet.LHL_firstorder_Median_250","mkm10d_ctv_wavelet.LHL_glcm_Correlation_250","mkm10d_ctv_wavelet.LHH_firstorder_Median_250","mkm10d_ctv_wavelet.LHH_firstorder_Skewness_250","mkm10d_ctv_wavelet.LHH_glcm_ClusterShade_250","mkm10d_ctv_wavelet.LHH_glcm_InverseVariance_250","mkm10d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_250","mkm10d_ctv_wavelet.HLL_firstorder_Kurtosis_250","mkm10d_ctv_wavelet.HLL_firstorder_Mean_250","mkm10d_ctv_wavelet.HLL_glcm_MaximumProbability_250","mkm10d_ctv_wavelet.HLL_glszm_LargeAreaEmphasis_250","sub"
1.30881026026862,0.800584781239504,-0.265117970253079,-0.0438283709229106,-0.338903008369487,0.099154462971822,0.282660494661932,-0.209473698620245,-1.08929822771267,0.640911182006489,0.325844518637937,-0.447288606988195,-0.113369619529279,1.1290714722352,-0.716594047600601,-0.647323860073661,0.384705446467459,-0.975143349273924,-0.254841267025173,1085983
0.207712242144571,0.603637414643192,1.66021735067394,0.462973735641199,0.29989516345933,-1.02998587691555,0.957068453958547,1.44134217194816,0.423963055532458,-0.803430059087385,0.42668424631902,-0.60139276741708,-0.0869096839306632,0.331850771808449,0.751664183696136,-0.655934544205062,0.191144595001161,-1.02479140375611,-0.254664299504226,1125173
-1.77978312813069,-0.472203251817337,-0.336891958368285,-4.54072563392055,-4.4854303489581,0.272635244774474,-0.6130827503818,-0.452226596378406,-0.640194682359774,0.110742817796065,-0.548637076940044,0.158301072388425,0.403919984559245,-1.02846415967884,-1.28969292766205,-0.862488731162742,-1.63125863166659,-0.603280216486691,-0.26126022835054,1154608
0.947046439148062,0.512255643198397,-0.316170228652774,0.194796386348164,0.255733685598007,0.388227484485979,0.405860246508654,-0.379841677176371,-0.121915476195377,0.489313136657469,0.219201448415122,-0.654258007188584,-0.110258372482517,-0.324598009140066,-1.03307627800063,1.94936045938555,0.483743896346649,-0.571121618442893,-0.239949212212102,1181124
0.498026448452127,0.506177227649935,-0.333175729107917,-1.56597171095659,-1.48604547582644,0.482551159660906,1.26742237542751,-0.442926247020887,0.63977812185549,0.446142560455619,-1.10328202794778,0.707765894655048,0.184396790268591,0.410569143084462,-1.22444672973816,-0.214878286230468,0.691520030806075,-0.698537775464336,-0.260305772166369,1183075
-0.040555282256636,0.885648114442777,-0.338153331976891,-1.07720121306003,-1.36494927361392,0.370536035540793,0.260367450660827,-0.358403963215957,0.0105298315838285,-1.00501961474986,0.21145016142083,0.105023584798723,-0.0792413867752305,0.805324811893563,0.837535036978098,-0.637985414939195,-1.35730502443409,0.360130939553942,-0.242169405570123,1232870
0.326442447809471,0.714335481417378,0.465942220569144,0.0461276419894325,-0.402512042631594,-0.668844364872446,0.63273368818504,1.78113012084091,-0.830349856402481,-0.171889686180916,0.451908069549231,-1.41405582895493,-0.237026275336721,0.738883063112232,0.261974520899637,-0.78277005150138,1.01932038770616,-0.440188949274985,-0.210198213212413,1279943
-1.12719639939352,-1.48133400742435,-0.298867132444553,-1.19898552624178,-0.299304203851859,0.200151047420641,1.1118622572241,-0.405865110001181,-0.125083810343332,1.42024385350471,0.868101764960675,0.826664118305214,0.452481010389586,0.483934796405712,0.750537951282325,-0.739799920974851,0.350749749587826,-0.550276525800381,-0.248227033859158,1329352
-1.34905215456648,-1.06866605295259,-0.281375429813923,-0.0319927695531998,0.501581680421663,0.383962881826855,-0.203116059805207,-0.420536976440212,-0.308721436641019,-0.920911762332468,0.420066373274829,-0.865012804214903,-0.281972639276748,0.437623436124995,-1.18144937949461,-0.449599155280151,0.242821184179238,-0.218025594060461,-0.225078384402815,1330263
-2.0016901349136,-0.180199441281054,-0.339171093299776,-4.09956672913117,-8.45641302628161,1.92427446856297,0.485268325387785,-0.448049643819287,-2.29814426080559,1.57364615520349,-6.03938905776935,-0.219179693301055,-0.0659321352184363,0.839226461236265,0.210007739212242,-0.733911421601823,-2.7542134645061,-0.291527187559464,-0.266238591900871,1364384
0.619699225547716,0.475938388643323,-0.33612759128724,-4.86585989107902,-0.0994637243949442,0.329706887971916,1.80604521796897,-0.45026086258606,-0.573998124610102,0.396320179763532,-1.52208248408431,0.254737818061894,0.0597192470908024,0.136309363432372,-1.28622743774428,-0.447890342216997,1.15025702155277,-0.86593258829346,-0.263156085095921,1386095
-1.23162889338185,-1.32559025059151,0.525592250696243,0.859732743926763,0.569289572152638,-0.495974410063765,-0.517833877227418,0.461248718083322,0.92873390314186,-0.891991301974225,-0.102303231397601,0.210673091392992,-0.110001018827238,0.903821200038701,0.446891388997588,2.53116384880583,0.82934434619631,-0.990286117243656,-0.257358195959606,1458656
1.6065714486148,0.388489437145123,0.30821120707491,0.910207451709666,0.401855396246649,-1.49424540698663,-0.903739049183933,-0.247959915354728,0.498050318431545,-0.800613843373285,0.448796142042289,-0.708420019184144,-0.196633451062511,0.266942040491914,0.11547576191974,1.13553768101358,0.892127498034028,1.30173285096121,0.94766513928153,1485662
0.282152634392141,0.473403687051222,-0.295812718714556,0.318066249619177,0.611652400568087,0.540805731424946,-0.29337555385418,-0.442206165433145,0.851365101072509,0.371952071605321,0.0133892621097674,0.807421133772674,0.0433029565348657,0.496162790135681,0.51189921214077,-0.409548317373081,0.694492327460918,0.134402143481799,-0.14958170947044,1497807
