"lemd_prg_wavelet.HHL_firstorder_Skewness_246","lemd_prg_logarithm_firstorder_Minimum_246","lemd_prg_lbp.3D.m2_firstorder_Maximum_245","lemd_prg_logarithm_firstorder_RootMeanSquared_245","lemd_prg_log.sigma.2.0.mm.3D_glcm_ClusterShade_236","lemd_prg_wavelet.LHH_firstorder_Skewness_236","lemd_prg_lbp.3D.k_glszm_LargeAreaEmphasis_235","lemd_prg_wavelet.HLH_firstorder_Skewness_231","lemd_prg_wavelet.LHH_glcm_ClusterProminence_227","lemd_prg_lbp.3D.k_glcm_Idmn_227","sub"
-0.441572926241781,1.12353393826469,-0.476656442192434,1.05270342297618,-0.352111103357135,2.58098392092512,0.272790728871011,-0.0767840327782728,-0.12090235624405,1.39211503918957,1916742
-0.177081534793022,-0.77718132450164,-0.542270040178927,-1.7002299132776,0.155591478745442,0.406932164509465,-0.324002524488764,-0.579286878894085,-0.181377056906211,-2.28582969796354,1980052
-0.0892309607895245,0.972586619671642,-0.542270040178927,0.64583800155777,0.201121700989452,-1.89571494192167,-0.314485296185207,-0.93467042260071,-0.197661626210474,0.118953401493788,1926770
1.31002153333886,0.182757366634833,-0.542270040178927,0.826973534325942,-0.351626476726483,0.218941815810614,-0.368086707642544,-0.279158752455277,-0.107612689747241,0.504059922637342,2196212
2.39224551936297,-0.981071834602168,-0.37703495047561,0.613094283281259,-0.206410358025642,-0.44888214395652,-0.214139268787232,1.69950174614553,-0.0220362485454858,0.532593082355505,2393207
-0.826350173974539,0.94489073970404,-0.384861371907707,0.665492272570716,0.162245054249913,-0.0475970929052331,-0.323332933907344,-0.568130648200764,-0.158752958815773,0.102739984827194,2146138
-0.229177128934752,0.494999010457055,-0.542270040178927,-0.0717528080622822,0.319489121126386,-0.101862565405277,-0.354045995773021,-0.0855050634569122,-0.213980727822611,-3.70296708847165,2228399
-0.151758472129706,1.00305250405441,-0.476656442192434,0.801358618560587,0.315372630071173,-0.273175595527794,-0.340660443547409,-0.394958025990453,-0.0966475326336736,-0.776663797076352,2234271
0.807701393186807,-0.694674977328587,0.207780446657439,-1.28371211785994,-0.361358246767746,-0.293545317952911,-0.378213630342033,0.226320216704715,-0.169771819387299,-0.193413711577111,2296332
-0.00963103623840298,1.11249580480492,-0.542270040178927,0.866207833826562,0.445623908866252,-0.568975263753197,-0.246267892490597,-0.688856137243633,-0.095957211445669,-1.60928508650238,1684230
0.709223710562988,0.354132934049772,0.0230698434871167,0.0604998050085131,-0.491740659338918,-0.158209464918812,-0.297191584008224,2.82509774853693,-0.201952485326813,-0.643486139187495,1720713
-2.8227171493317,-2.05585203434888,-0.542270040178927,0.104157419302757,4.50162662521187,-0.735891171351998,-0.147816224754416,1.56949552875708,0.372378617974937,1.37026536450447,2186951
-0.116673912059819,0.514804825949374,-0.384861371907707,0.645659185284236,0.201388232933645,0.149783789764666,-0.303241440332283,-0.493870019536044,-0.207807755932944,-0.761145168969729,2439458
1.46096109446259,-1.9288942201266,0.112571820498639,1.31313365887329,1.7899017480945,0.256015411490617,0.113660219260199,-0.506805384624284,0.379983044132256,0.50318865322035,2135748
-0.389429524674751,-0.379952918757102,-0.542270040178927,-1.08359520282273,0.281481659575789,1.16916407700069,-0.0143513345144883,-0.0872153477291043,-0.148424524586807,-0.0186122221078628,2141116
-0.738836583180724,-0.351533305044424,0.789890290046922,-1.22874045047473,0.236620734606589,0.93731691609387,0.151516214304182,0.597798989073087,-0.207715424838192,-0.0726704738367491,2108003
-1.06313209134451,0.989068230915224,-0.542270040178927,0.656619065403181,0.326907734315925,0.484133568094056,-0.353757665280292,-0.398829197522681,-0.204067610943556,-0.364516291717515,2006164
-0.514342381683168,-0.721357257181338,1.12193965964257,-1.83860424978255,0.419385861261985,-1.17805058361099,-0.325253853463054,-0.689301961598903,-0.195952045682542,-0.005690705739227,308862
