"mkm8d_gtv_original_shape_Elongation_250","mkm8d_gtv_original_shape_Flatness_250","mkm8d_gtv_original_shape_Sphericity_250","mkm8d_gtv_wavelet.LLH_glcm_Correlation_250","mkm8d_gtv_wavelet.LHH_firstorder_Median_250","mkm8d_gtv_wavelet.LHH_firstorder_Skewness_250","mkm8d_gtv_wavelet.LHH_glcm_InverseVariance_250","mkm8d_gtv_wavelet.HLL_glcm_Imc2_250","mkm8d_gtv_wavelet.HLH_firstorder_Skewness_250","mkm8d_gtv_wavelet.HLH_glcm_ClusterProminence_250","mkm8d_gtv_wavelet.HLH_glcm_ClusterShade_250","mkm8d_gtv_wavelet.HHL_firstorder_Mean_250","mkm8d_gtv_wavelet.HHL_firstorder_Median_250","mkm8d_gtv_wavelet.HHL_firstorder_Skewness_250","mkm8d_gtv_wavelet.HHL_glcm_ClusterShade_250","mkm8d_gtv_wavelet.HHL_glcm_JointEnergy_250","mkm8d_gtv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_250","mkm8d_gtv_wavelet.HHH_firstorder_Median_250","mkm8d_gtv_wavelet.HHH_glcm_ClusterShade_250","sub"
0.69847015605371,1.10620067850787,1.31084973967496,-0.406443556756119,-0.038475703472439,0.127988172751125,0.923545594326147,1.09844659474863,-0.0366604349586501,-0.22190937465325,-0.124807983878425,0.44545330323928,-1.14849349762264,0.246587695358407,0.0812045524598019,-0.818657444796983,-0.235770551133365,-0.466656924044796,0.209909100187312,1085983
0.962137579248856,0.796438141055738,0.949164688345049,0.857026927043473,0.209060155574365,-0.151794189843911,0.247035724937966,-0.767245908827706,0.0844315645982294,-0.248443004451037,-0.0981191345019383,0.416148706475976,0.00396361051846582,-0.236028022065645,-0.127732300621018,-0.746397959645352,-0.214510088383827,0.0484247097122142,0.0740896270790667,1125173
-0.8858295034978,-1.6700560069843,-0.286985049457991,-0.41454367910533,-0.56531094482101,0.199023470903818,-2.34846987621735,1.47820735587088,0.513375404017014,0.921505838373073,1.67885850127614,-3.18505094393228,-2.53796357056174,-0.607405739361758,-0.250254695197637,-0.708461689800375,-0.237357716285126,2.26406058782347,-3.59017960345146,1154608
0.623014364482949,0.822227092376877,0.413981154496069,1.43519603158914,-0.209991491317914,-0.30041089357316,-0.181340910917371,0.0173196822868225,-0.432639702381089,-0.239589260807729,-0.147937216479997,0.263441364858552,0.35420244804472,-0.00746258709833965,-0.12243567446258,-0.0352047067111012,-0.0637726266683398,-0.0136727929330812,0.048225969573289,1181124
1.17941388477205,-0.241603380840388,-0.056234073392352,-0.707123613982873,0.176829954299119,-0.148398372485296,0.865055836270545,1.29086377065602,-0.350071714120891,-0.154948674928544,-0.244634331275894,1.45832780069482,-0.405519696145851,0.520024533070689,-0.0401289942854126,-0.546248712991578,-0.232218173638736,0.842600198061998,0.633763858777057,1183075
-0.643321885140262,-0.347241854915511,1.08094109189478,-0.435282744573183,-0.209087812569946,-0.577956875510403,0.0472827372410486,1.2674793726372,1.15052604428689,0.288285842837001,1.73545943589762,1.17401304999182,-0.604046776625504,0.815101193553584,-0.103437275473655,0.21531634751891,-0.146098718990858,0.860765122386346,-0.240117653778677,1232870
0.753640874637782,0.738301545200129,1.17260163622685,1.63889027522911,0.151536301335028,-0.402115508741337,0.489309976957638,-0.993968646583137,0.0368797968997901,-0.251876682591339,-0.112274643009316,0.327078475816093,0.405611081130318,-0.304468552198153,-0.161236549177099,-0.720184584501957,-0.208911600139048,0.0773586133605177,-0.00965933129208888,1279943
-1.48853422497875,-1.60397004644515,-0.811634171343278,-1.27727435947929,0.169407343040326,-0.363996935279678,0.948008684910161,0.350608715686288,-0.404746475624604,-0.217200508237643,-0.178406173166225,-0.178498046080334,-0.354768493264833,-0.518603238114,-0.241980303268424,-0.617725566583245,-0.236324500386633,0.350124953512689,0.0730699670212398,1329352
-0.447657071602672,-1.37603671622577,-1.37957625610034,-0.217227690196768,0.31353605493206,-0.421934549773093,0.533177481565525,-0.840391348449318,-0.189669279086343,-0.259749111535598,-0.125557261127918,-0.082345889319513,0.112197530183444,-0.462660317975309,-0.144348773663958,-0.235050444994967,-0.209947207681803,0.219223643574698,0.0308033322613676,1330263
0.655066831636685,-0.578075999521888,1.18466733115558,-1.89485317145839,-5.25839923740767,-0.00991248659154149,0.289559116255071,1.51149159841147,0.0791441444142578,-0.226496789038696,-0.039501444544088,1.02810118535929,1.06237234245036,-0.544868503655008,-0.368711363627368,1.97903161129347,-0.236933023796834,-5.65893843434464,2.25501308038661,1364384
