"mkm6d_gtv_wavelet.LHL_firstorder_Skewness_250","mkm6d_gtv_wavelet.HLL_firstorder_Median_250","mkm6d_gtv_wavelet.LHH_glcm_Imc1_250","mkm6d_gtv_lbp.3D.k_firstorder_10Percentile_249","mkm6d_gtv_log.sigma.4.0.mm.3D_glszm_SizeZoneNonUniformityNormalized_249","mkm6d_gtv_lbp.3D.m1_glcm_ClusterShade_248","mkm6d_gtv_wavelet.HLH_firstorder_Skewness_248","mkm6d_gtv_log.sigma.3.0.mm.3D_firstorder_Skewness_247","mkm6d_gtv_log.sigma.4.0.mm.3D_firstorder_Skewness_246","mkm6d_gtv_wavelet.HLL_firstorder_Mean_246","mkm6d_gtv_wavelet.LLH_firstorder_Kurtosis_246","mkm6d_gtv_gradient_firstorder_Skewness_246","mkm6d_gtv_wavelet.HHH_firstorder_Mean_245","mkm6d_gtv_log.sigma.4.0.mm.3D_glcm_ClusterShade_244","mkm6d_gtv_lbp.3D.m1_firstorder_Skewness_243","mkm6d_gtv_wavelet.HLL_firstorder_10Percentile_242","mkm6d_gtv_wavelet.LHH_glcm_Correlation_242","mkm6d_gtv_wavelet.HLH_glcm_ClusterShade_238","mkm6d_gtv_original_firstorder_Maximum_237","sub"
0.44419024356416,-1.07716549487355,0.866500551450906,0.0378840285409187,-0.79720970854788,-0.603313209763951,-0.0312868934428022,-0.168321425756439,0.433291253718131,-1.59256106817255,-0.713269396300931,0.790055502069087,-0.54453333846203,0.431876628993132,-0.0584453818166142,-1.80416219270222,0.0381463109593227,-0.128655178074328,0.109126862134109,1085983
0.424111868505007,-1.18909623586913,0.709311985096259,0.244606973873089,-0.456776330660505,-0.296467352295874,0.0962034054699701,-0.297524525306264,-0.0215932744150949,-1.16611468206363,-0.339587856928596,-0.482121814861335,0.0194277278886403,0.532127823359483,0.149026864824492,-0.915054430965557,-0.0637050650049725,-0.094498581475244,-0.195754976134859,1125173
0.593276499369009,-0.624520436072457,-1.29237663758148,-1.13115679358575,2.37496635979956,-0.157546707305266,0.533838011284996,1.4111736071585,1.59072209944793,-0.170163965876143,-0.566397326544893,-0.55866635024263,2.5347836831036,-0.204111251789168,-1.36347476654282,-1.61065150935418,-0.564320846354788,1.79766146170991,0.85319151184971,1154608
0.615398597143713,-0.103775882478009,0.408428879034423,-0.37692179442593,0.135333299659762,-0.840154617669053,-0.4224956659386,0.561418976643998,0.770370384592799,-0.159602256130194,-0.13965492275685,-0.382900955332348,0.0680352812604249,-0.0775755366324929,-1.72832359115976,-0.377748367868876,0.823888934468061,-0.148554019745853,1.06168566327174,1181124
1.07017890543011,-0.79793876091389,-0.0575535333428842,0.378232399852226,0.168006815684004,0.621077184801511,-0.335838393431669,0.459042922809937,0.656770107877199,0.168773894475192,-0.746981199120498,-0.642314161787302,0.0614249975499278,0.635493130087073,0.445444394079616,-0.353316480847817,1.26253257388023,-0.247040334507295,-2.04218265193597,1183075
0.455863761555643,-0.536136037464028,0.117927283148313,2.45657028316415,-0.0928781353011402,-0.909565746367084,1.18891393654931,0.0663734503451988,1.18325580440696,-2.68493723937868,-0.549612799678522,-0.30173595544743,-0.824045677673441,0.467193971745185,-0.312018884665409,-2.04446519971105,0.611724337967591,1.86279325505324,-1.04876815308528,1232870
0.490244647443984,-0.337340067484508,0.545078721986814,-0.304761337914915,-0.17848097462796,-0.139793017571022,0.0432076158903051,-0.678385184758977,-0.753136240804113,0.178445653179199,0.397653362796885,-0.124640469410612,0.219545683134244,-0.553277575736462,0.10266990809253,0.135553763561924,-0.05624251995213,-0.114607373721233,1.38614148817863,1279943
0.736219158880919,0.00523043902049233,0.606104114411247,0.552025461321149,-0.382843092811981,0.475329146315016,-0.399910839033575,0.852014569549463,-0.441291771286934,0.432042310512767,-0.419024523954273,-0.761466456323962,0.0630239026387381,0.664614547485022,0.233589020380385,0.406537225351018,-0.798521598802256,-0.185073084177428,-0.407923331982519,1329352
0.344898558478089,-0.0968129456101808,0.343273264684515,0.1016244857084,-0.0236256567212263,0.0346094699413591,-0.188961580494436,-0.380055710886359,-0.177006412837117,0.277319439500444,-0.574576908452713,-0.651855729417654,-0.0649538458456977,-0.114251052432628,-0.0134976631493401,0.476457883030333,0.325789022652939,-0.123124231276264,0.0336896668165673,1330263
0.744811428507173,1.81850364080176,-6.99357482589456,0.943837840094905,1.72089652501503,1.38628132363886,0.0755849534719575,-0.1308883556017,1.05359270304783,0.939877591479792,-0.876886833197885,-0.910163727231062,-9.80925204628349,0.67141449078053,-0.475384200708121,-0.419143809607808,-1.35773108340057,-0.0653918054245037,-0.0958237066549695,1364384
1.45168997140047,0.477398514728488,-1.30986921924788,-0.0544368453081793,2.56270638212649,2.73242097719045,0.100873354670192,1.03958555684789,1.68967872968224,0.924999072170501,-0.21200330780834,0.260552395549256,0.424970330287623,0.570708344520225,1.66268757033322,-0.480917047349547,1.27183125420772,-0.0440106199345699,0.626677773122692,1386095
1.76373493082894,-0.0405873702766524,0.626404758942122,-0.0347509152989959,-0.502250955008949,0.555089783181567,-0.447676646438209,-4.08987172340921,-3.81165066107087,0.236058114948815,-0.157073558327623,5.12655022481105,-0.154301035557101,0.0896613012623156,0.691724939470648,-0.214443486958703,-1.04969165540945,-0.165016436851795,1.5294217765905,1458656
