"mkm6d_ctv_wavelet.LLL_firstorder_10Percentile_250","mkm6d_ctv_gradient_firstorder_Skewness_249","mkm6d_ctv_gradient_glcm_Imc1_249","mkm6d_ctv_logarithm_glszm_LargeAreaHighGrayLevelEmphasis_248","mkm6d_ctv_logarithm_firstorder_Minimum_246","mkm6d_ctv_wavelet.LLH_glrlm_RunVariance_238","mkm6d_ctv_wavelet.LLH_firstorder_Kurtosis_236","mkm6d_ctv_gradient_glcm_Idmn_229","sub"
0.533281116595031,-0.250625015501945,0.292581429232071,-0.252286419123617,0.294533947013618,-0.443324461066786,-0.461672501332981,-0.576085235815961,1085983
0.0675910132836498,-0.378809654761091,0.862150084958601,-0.248147360810821,0.485613928382262,0.8133730667521,0.239956364530378,-0.0125785765987093,1125173
1.23291214959566,-0.558094747539662,-2.37777504427534,-0.328045825698858,0.377447461076702,-1.37133677736442,-0.717940452690458,-1.96513376890994,1154608
-0.358250243680168,1.60295829222599,-0.585846890727628,-0.312555771468867,0.537580239452579,-0.28854415686181,-0.14507367352077,1.19007228124868,1181124
-1.78550777163796,-0.747583063501548,1.10157523556283,-0.334836524220519,-0.58698703924482,-1.03283881999498,-0.762046105756543,-1.43719850079093,1183075
-0.476279082646333,0.85958543943842,0.395009681858139,-0.317563683584329,-0.0306814055653799,-0.69596210921846,-0.78245856394276,-0.321031034319012,1232870
1.16264121585662,-0.550025618285045,0.636386460603441,-0.24880687667964,1.31924882769042,0.599085231906312,-0.0161969197151326,-0.168418662634366,1279943
0.0472615657617744,-0.0783035424784899,0.264112556338507,-0.319667050239221,0.37930943160774,-0.550262574063978,-0.699289177335271,0.883510746732965,1329352
-0.0212029743027845,-0.679865061148631,0.38577174670536,-0.321523480546464,0.229141396234167,-0.5802449108413,-0.627555781824647,0.760176091990244,1330263
0.9405272954922,-1.3064643935908,-0.307323727587795,-0.337369942949335,0.464224129921686,-1.39885612286655,-1.00104246431944,-3.39209722086783,1364384
1.26550379503471,-0.321477132090454,-3.51183535685992,-0.249964387369537,-0.269987319683637,-1.09961222963232,-0.831193513645181,-0.35803243565994,1386095
0.252425925764601,2.72411668906805,0.685743116521235,-0.155896365130981,0.414489507833164,0.599585451750447,0.0184478385933108,1.22956920057908,1458656
-1.53114364956483,1.66605890470355,0.0832692677724149,-0.106635821731393,-0.705703525446947,0.76439608769341,2.78878667410312,1.14785389633622,1485662
-0.0106790245270358,-0.856788494258244,0.789472105123245,-0.333321728229113,0.542710960021778,-0.845777702198581,-0.678314986071708,0.0308189866187614,1497807
0.774678850352174,-0.536874048143642,-0.611899338830756,-0.313147811328966,1.00942684728952,2.62858874456081,0.563481289168968,-0.124152708666883,1501387
1.51025856153956,0.57801936121474,1.41206890983273,-0.330111304203239,0.310604836866518,-0.87577088915232,-0.948909051037583,0.405392815776348,1518948
-0.568120046772342,-0.826055296119171,0.521125047457011,-0.33465266431177,0.120573949962876,-0.716297915336818,-0.592438599418172,-0.199734485914397,1526417
-0.747823338058003,0.401993930612027,-0.804088620887133,1.30408177283992,-2.6702846094548,-0.169825893794529,0.432884866119509,0.890413844619376,1565177
-1.76621536546349,0.535721491135012,-0.408407110359259,-0.201045036910892,-0.636133993204106,0.996298889352687,0.271705850386358,0.950359050942944,1606693
0.398397953931661,-0.574522111601599,-1.26878087453242,-0.307545159329237,0.629650424394902,4.33088197639606,0.725423557056999,0.0593784063376781,1612262
-0.251863430542826,0.452748622680064,-1.07000666875929,-0.324996449718249,0.190355065685918,-0.674370024455898,0.120227913414109,0.897469220033054,1614566
-0.477118907718166,-0.490627466271437,-0.776482569936558,-0.287923244728156,-0.484494810163328,2.96000834047309,-0.196355046359881,0.355101061987933,1644034
-0.763628387628227,0.103371457755329,0.959065691633199,-0.279373985876067,-0.411070396038928,0.156873308785394,-0.470881616078634,0.399778886573531,1668599
1.05659316120534,-0.976562346830364,1.32558213381794,-0.336183794775142,0.937500835612342,-1.07734727009082,-0.842402266989762,-2.128481784357,1671370
1.05601649007459,-0.738957456113215,1.54811776187442,-0.335956806310997,1.23835514062873,-1.10987148625141,-0.640894584707424,-1.38811533146175,1684230
-0.363981092058304,-0.744699610418019,1.15546687002361,-0.33456482101306,-0.120490625000265,-0.671289558527748,-0.526968904419469,-2.15286471033204,1692385
-0.342174819845308,1.5400866403117,-0.644185293403371,-0.266019025461757,0.420737175568614,1.0971986676777,-0.423516914202445,1.29841003761961,1720713
0.786671986790821,-0.49770507606675,0.514325314918084,-0.25085851174517,0.819178335069299,0.0459001810242889,-0.264489432213666,0.0870565750826412,1738800
-0.354887959788058,0.0295873010829395,0.445896942655392,0.00046343553703769,0.0266836648043605,0.58001506581506,-0.31217900149866,0.424826106382925,1740845
