"letd_ptv_log.sigma.3.0.mm.3D_glcm_Correlation_250","letd_ptv_wavelet.LHH_firstorder_Skewness_250","letd_ptv_wavelet.HHL_glcm_JointEnergy_250","letd_ptv_wavelet.HHH_glcm_JointEnergy_250","letd_ptv_log.sigma.4.0.mm.3D_firstorder_Mean_249","letd_ptv_wavelet.LHL_glcm_ClusterProminence_249","letd_ptv_wavelet.LHH_firstorder_Kurtosis_249","letd_ptv_logarithm_firstorder_Uniformity_248","letd_ptv_wavelet.HLL_firstorder_Mean_247","letd_ptv_lbp.3D.k_glcm_ClusterShade_246","letd_ptv_wavelet.HLH_glcm_ClusterShade_245","letd_ptv_wavelet.HHL_glszm_LargeAreaLowGrayLevelEmphasis_245","letd_ptv_wavelet.HLL_glcm_MaximumProbability_244","letd_ptv_lbp.3D.m2_glcm_Autocorrelation_244","letd_ptv_wavelet.LHL_glcm_ClusterShade_241","letd_ptv_wavelet.HLH_firstorder_Mean_241","letd_ptv_wavelet.HHL_firstorder_Mean_238","letd_ptv_wavelet.HHH_firstorder_Kurtosis_238","letd_ptv_wavelet.HHH_firstorder_Mean_238","sub"
-0.598642585426457,0.542263309899953,0.36983639977146,0.00689948288723925,0.44328940566004,-0.312803635806935,1.08200422612166,-0.253810733621209,0.324326879082371,1.30577462478566,-0.0210882853130554,-0.0582258567264569,-0.311548810860971,0.457775601539377,0.192926669146284,0.185099834236653,0.432427770188935,-0.140857342061322,-0.130879232238782,1916742
-0.38686776565413,0.155007936931848,0.423927574517511,-0.667224921743375,-0.177262527822267,0.744352551972934,-0.256534768099704,0.867513454614045,-0.864128639118922,-1.50576825765244,-0.0377117207848798,-0.199690208576764,1.5713385475676,-3.51649986200497,-1.15291946520923,0.635179827545027,2.97810796182885,-0.419592793190801,1.0843016277314,1980052
0.0448000978880295,-1.32798434405939,-0.638558897765463,0.597859649971802,-2.14312823958344,-0.413847321208231,0.846288979936537,0.545557659294908,-0.422955967848961,-0.310426588044934,-0.0322167148802329,-0.286014241243746,0.292289723014669,0.511130703253445,0.188890556595872,0.634147925608035,-0.55680425095471,-0.23214606768917,-0.16991898909187,1926770
-1.22155200548158,-0.283424154596044,0.564711966263968,0.27028271413944,-0.937546044033864,-0.440364508286209,-0.380130368443204,0.106182879897164,0.32903692723548,-1.09121345582914,-0.0149165956870967,0.000884571446154817,-0.0274127368823062,0.890840083501386,0.168203903861357,0.729286514720515,0.267353825095966,-0.493814304048529,-0.708134889415513,1979045
-0.36329597117561,-0.00662884219761215,-0.470805413661648,-0.405343982865376,0.00726471697295718,-0.357694915550669,-0.33295766472361,-0.0775496454399937,-0.0915956791800593,0.429764281689076,-0.0411457218046388,-0.300329330406089,-0.589453692037213,-0.486128909652875,0.104137924762004,-0.127984982299779,-0.869460710521684,-0.20027397609854,-6.69912561322018e-05,2196212
0.730413622418045,-0.161583808130135,0.987954914484768,1.10954631536875,0.560185510060973,1.86599201562374,1.29767667315807,-0.576932138118868,-0.941973210902944,-0.745603890569945,0.253257662333454,-0.241751812892387,-0.298610266334514,0.477852313104386,-1.21695676303661,0.605219965523021,1.07640122380924,2.11887216073492,-0.190690411518873,2393207
0.138532537180776,-0.635213189579039,-0.654529105357593,-0.681049966279837,0.882452361183851,-0.347078081583719,-0.378845895008734,-0.277727676014209,0.711329303796244,-0.107098067148113,-0.0822517789290227,-0.289652242891648,-0.831615120289775,-0.884299528865597,0.454117729825662,0.269876750265073,0.99000767209043,-0.412656866763736,-0.061565579124872,2146138
-0.718651517755746,-0.258471597137045,0.980204588825242,3.0391109130956,-1.54914991310741,-0.461696392947372,-0.583402175193868,4.90829378512503,-1.64430659439413,-0.742754188116879,-0.0408584405130307,-0.174448523158521,0.517216001879416,-0.190109157000817,0.0838241401213045,-0.432048396980036,-0.572077803747268,-0.494311408227984,0.227347759738391,2228399
-0.541549271409625,0.0674452257581967,-0.967265604799871,-0.985820936757118,1.48928668135378,-0.316985557431202,-0.492217034626222,-0.0750915561220377,1.52358931586836,-0.152769554603702,-0.0660120716792547,-0.302154162926041,-0.332970334221361,-1.10540181622439,0.435500145906807,-0.857358683494725,-3.09957785313667,-0.232611969322381,0.800067161340055,2144796
0.134803789675351,-0.242353009830923,-1.10823208627496,-1.00067455057644,1.76535194968861,-0.266538246164834,-0.409188476926699,-0.39953623089444,-0.335078248680043,0.996617743322857,-0.13545285096383,-0.308404303335781,-1.06223363993718,-0.870100771484473,0.532257735160874,-0.636647917465071,-1.89496405198002,-0.273198544104302,4.03239692572094,2234271
0.345490096771649,-0.0740294137970634,1.51970454284787,1.60873963962065,-1.22080033700441,-0.108239493220002,-0.247683515606838,-0.185343444866293,-0.801842253388499,-0.292796109564561,0.0137073212192641,1.18028928137999,1.1468355647186,0.0573299889513822,-0.228322775703124,-0.00850158827012047,-0.0488949359547143,-0.0726329793271445,0.312361169169078,2296332
-1.24276978576889,-0.114467709976405,-0.778612252933031,-0.926535855575173,1.23218830574558,-0.160594044757677,-0.488018016920556,-0.0612043686741803,0.958474533747091,-0.463006087040101,-0.131435420140192,-0.297443073196932,-0.620205111654382,-0.628842886388477,0.585454689732731,0.040386998116545,-0.15290884829921,-0.49357720474648,-1.05510104856529,1684230
0.263521634977096,4.3071318999332,0.0261563476918101,0.146472470191521,0.0729598071596893,-0.314607842438102,9.27911171372957,-0.57792008084782,-1.04992870551721,-0.0220406442479554,0.559001607699536,-0.292285359918004,-0.060786732082071,0.125678151463678,0.0415674547659334,-0.313153179839297,-0.0672919939580516,9.75862073513133,0.387576806174145,1720713
-0.224624893268261,-0.103682630010884,1.21862848245539,0.561626515108848,-0.999562500634642,1.24238848455506,0.0449534294242172,-0.637693517126582,-0.372354041959413,0.658047745245433,1.11846321506448,-0.202690641375301,0.0120370273746431,0.496510607920181,0.624842703957981,-0.0112579937474118,0.200913233578422,2.21048040663769,0.273832143398937,2186951
0.963116538265004,-0.325853525002439,-0.663316587844912,-0.473348490793559,0.0345136109050297,-0.410426422312075,-0.261093397601103,0.120249026581027,0.242151204942353,-0.0208195428135275,-0.130014587963602,-0.296588774951679,-0.245336395921086,-0.999488051744367,0.192438717089203,0.0558947149825982,1.34226014813234,-0.382011226110738,1.78685678605472,2439458
0.566877479044874,0.573380883725159,0.529201896247407,-0.173657895963276,-0.346644375934244,3.01805985637883,0.3758653482395,-0.809607961659733,-0.933214772199292,-0.308786971977909,1.00079870338971,-0.207764340784977,2.24627412395718,0.641716808822512,-3.13342388736294,1.09789526960698,0.151557840028166,0.902195257449726,-0.74796203831704,2135748
-0.295026098596759,0.159391484491009,-0.861064755768351,-0.926447579298376,-1.72634012801089,-0.257731628536487,-0.552209411432856,2.89978687231115,-0.937770944777584,-0.0462927447715971,-0.0222774924607118,-0.296292477698059,-0.277242342098563,-0.495355285932311,-0.38545576751118,0.149986480335073,-0.286195452693971,-0.534902607586746,-1.25969657343416,2141116
