"mkm6d_ctv_wavelet.LHH_firstorder_Skewness_244","mkm6d_ctv_wavelet.LHH_glszm_SmallAreaEmphasis_231","sub"
-0.393269154898759,-0.942991027168259,1085983
-0.639537552678052,0.0651843597929387,1125173
0.240703160198968,0.612309605402321,1154608
-0.552596365887539,-1.26043865091787,1181124
0.709551950225548,-0.529188091921041,1183075
0.153905562621833,-0.00526280593334163,1232870
-1.35715207015303,0.660899174242526,1279943
0.919647871941069,0.780983200653667,1329352
-0.79740190574774,-1.11552274526455,1330263
-0.133880625884982,1.77417506323928,1364384
0.209402119869044,-0.649029056734369,1386095
0.206405696895958,0.678234020527218,1458656
-0.691026005521777,-0.38941147991027,1485662
0.826714075313855,1.19746666410568,1497807
-0.788951068592542,-0.832380395828867,1501387
-0.0138171975361739,-1.56858013151645,1518948
0.113836593915174,1.10586121910202,1526417
1.56138266033779,0.924665985869293,1565177
2.16335023187899,-0.535877420050764,1606693
-3.00017323400021,0.138169165552608,1612262
2.94588687143629,0.61388601106015,1614566
-2.32700368749709,0.149376833603394,1644034
-0.184928809883288,1.11549970456027,1668599
0.0466305966216618,-0.20783190764762,1671370
-0.136345524675132,0.569171404706868,1684230
-0.303321446067329,-0.738973735537068,1692385
-0.959996714508072,0.0379163866653415,1720713
1.07804805473207,-0.0180122862197727,1738800
-0.231708264794758,0.520788766000108,1740845
0.0683334548829915,0.752566963454925,1742294
0.682964573382117,1.01263002918759,1767700
-0.112069686942957,-1.03978448521242,1768972
0.186560310067101,0.196310080050186,1889409
0.207762411238628,0.538137463967566,1915938
1.93956874304209,-0.164311592335407,1916742
-0.765014571361909,-2.58588834703876,1919296
-0.776986450976856,-1.32583016355382,1926770
4.4467115602423,0.388203057051782,1938156
-0.379989852518067,-0.0786459869867649,1938561
-2.21510690344798,-1.77747544672949,1966316
0.443697106006616,0.192121077862025,1967281
-0.322719484082832,-1.35313323428878,1973544
-0.602242334005592,1.40165107187934,1975401
-0.446614312832208,-1.64189148086108,1976407
0.842496816621452,1.22669551111492,1978972
-0.12181280619728,-0.90800372724626,1979045
-2.85022692997135,1.04455111543082,1979422
-0.233444932037004,-0.877173513733945,1980052
1.16282605553587,-0.334860347831297,2001182
-0.326034425876431,0.383008442186656,2002465
-0.00669019185933431,-0.794576353378632,2004451
-0.732101816111691,0.399203537805243,2006164
-0.405269808102212,0.198693193492971,2007309
-0.20189425662709,-3.44432220591488,2009915
-0.301601934868879,0.912927612122185,2010259
0.948026567648351,-0.425016674036651,2010554
0.343447179086574,0.473929214415827,2026671
-0.68403470949585,0.78180370168751,2033049
1.11395737402048,0.36171744678066,2034136
0.0919072467445948,-2.64969863589019,2040495
-2.84082127737508,0.641801304390166,2047354
-0.527078879375894,0.659877508404431,2051378
-0.0806916464908218,0.228870572127983,2055667
-0.400876517269211,-2.37061402609144,2057358
0.351520861053865,1.06069249452546,2059713
-2.31175301278553,0.480883913775571,2069079
-0.552708138047271,0.15046907923677,2070958
-0.244271618801661,1.16496027904195,2072215
0.376887985112259,-0.649662817868051,2075832
0.106110640683868,-0.431625005409697,2075846
-0.29426606218397,-1.58084175252417,2076301
1.08434815113291,0.722872114112023,2078198
-0.132808593994908,1.6841940615541,2078899
-0.169203585652851,-0.212416928689499,2085349
0.159493039289613,0.608503264652402,2086044
-0.624016580995617,-0.0870765037104395,2091555
-0.338152746423731,-0.639954403159895,2092954
0.786258539476552,0.29375063765741,2096627
0.751552045073649,1.48367784308865,2100050
0.112890217760445,-2.03881338001695,2108003
-0.216829431602676,-0.588020894953503,2109902
1.70535662881595,0.0452891697148388,2110540
-0.497869150788813,0.930092051292873,2116787
1.81552083077381,0.658265279520574,2119177
0.886582305060504,0.557343427946448,2131601
-0.258933757899687,1.2340196487409,2132424
-0.500841539849084,1.39498952792736,2132982
0.377553930107955,0.355181413505126,2133204
-0.0387884128098562,1.16012728115641,2133380
0.00394565481874796,1.48704598265954,2134220
0.320308330660977,0.461925538405187,2135748
-0.0662324302679225,1.41695204455018,2137799
0.145853123237674,-1.35822194656811,2138375
0.39710634543436,0.038869804573609,2138678
-0.218517412402577,0.418188863238375,2139733
-0.167535381644065,1.35929179152805,2141116
0.394546552455151,0.459585719657306,2144796
-0.0360729169623927,-0.0897939159513901,2145166
0.390602972639548,0.0347432559495942,2145694
0.148019666493536,0.754100616078322,2146138
0.305890321965369,0.565693899856225,2151024
-0.392928842789133,-0.627197417960203,215131
0.474390440555113,0.374874515134162,2152442
0.0362236817357388,0.856669961838877,2157529
0.872554008712694,-0.417957588661683,2158101
0.424809858794702,-0.745057088323094,2158329
0.124850079094337,2.02632605496679,2168082
-1.89001207704023,-0.98841193327297,2172217
-0.30993614928631,0.775895079045311,2176530
-0.443340492712134,0.372765192376769,2176784
-0.316605702782061,-0.597046410770966,2181724
1.14118794152841,0.0714783959769368,2183291
-0.847695019861842,-0.112955030888288,2183356
-0.225563646345141,-1.38880671264355,2185290
-0.352836051637158,0.512328808955487,2186951
0.221550353649393,-0.270974057178115,2196212
0.839495999574949,0.593995636420876,2199403
-0.485750765803627,0.6912115234088,2200416
-1.48076597227453,-0.98222842333274,2200813
0.292794496142987,0.754778280703632,2205389
-0.253555276202512,-0.210931071375387,2212664
-0.345505978171186,0.263478479682435,2217034
0.985263437824959,0.866624409550146,2218615
0.121318899153001,-0.608337425048377,2219842
1.38756584902075,-0.876742301584598,2224150
0.747183465452462,-3.11915537271138,2228399
0.327510956958771,0.888936466064715,2228400
-0.478385062419977,1.62948565773596,2234271
-0.309610358707162,1.65286110112231,2234422
-0.282868371160679,-0.712435306177047,2237571
2.21140251415005,0.0826919800286943,2244172
-0.626526009970729,0.235851207905151,2247869
-0.886728764954148,-0.384629170785028,2250648
-0.530136911978834,-0.226007242349689,2250836
-0.0182060213496455,1.52386168652741,2267382
1.48801506201004,1.4430150925616,2269346
-0.359012137209456,1.3507842292953,2271329
1.58145904627405,0.213881512114641,2274521
-1.9959566320805,0.0949406605910502,2276121
1.04260965902952,-0.467358184460634,2278618
-0.687277654718082,0.720012016067949,2285214
-0.420501081922227,-1.46105652444348,2286108
-0.116050128125336,-1.53486936646038,2293123
-1.73690923839522,-0.639552055640986,2294852
1.59300441654729,-2.00235300055066,2294873
2.42027697629264,-1.68799689634823,2296332
-0.677524735694322,-0.0884638578750896,2305114
-0.530933165455221,0.270189291709858,2305115
-0.238365406572666,-0.709490383988201,2306459
0.731138953366474,-0.914333682875553,2306893
-0.470452181502677,0.379218277834666,2317120
0.0623567558749075,-0.171877822838437,2319068
-0.562580788294704,1.53476888044904,2321962
0.0394130573724803,1.81873639348895,2331869
-0.190851817755705,0.715842746788479,2336735
0.0066782399815625,0.373807656650593,2339674
-0.170052807140478,-0.54771156419889,2340155
0.458162674943793,-0.273060391315275,2340322
0.150759899825673,0.990990583707051,2350037
-0.0137640200208819,0.680034564970343,2352038
-0.609140031233167,-1.71731866621615,2359944
-0.624744560341045,-2.02279241436476,2381907
2.06808641319103,-0.131438677179487,2393207
0.0861810497688549,0.159086061467391,2395415
-1.35503506519932,-0.392691045391448,2395943
-0.221966428670105,0.612436819518945,2401405
-0.317689269774192,0.941871126138769,2405144
2.26801296850308,0.98923578366333,2414406
-1.04326160058806,-1.32819961331458,2419459
-0.233924006552432,0.820680296383197,2425694
-0.0778064971363632,-0.434522331148183,2426863
0.157693643281978,0.659512935430271,2430773
0.304450404111195,-0.717666622460114,2439458
0.00557530208040733,-0.65160488647992,2443354
0.455169537537859,0.21190246127201,2445526
-1.18027956100686,-0.258157344463116,2448298
-2.01598742581713,-0.219386825915553,2453577
-0.114552006180421,-0.376354659596644,2474709
-1.06303078503098,-0.214369765998148,2480056
3.6041791993205,1.21390652154819,2480330
-0.240224463990504,-0.155100978852099,2487135
0.19624690510327,-1.32073509363644,2488660
-0.270621814324788,0.584272080938333,2490180
-0.388010703156771,-0.258071260052876,2493534
0.59122216764994,-0.460538352497552,2498991
0.374000202204786,-0.845310189911214,2500377
-0.687233724220701,0.829335951558463,2504802
-0.102952908546668,-0.922372318087207,2510402
1.73985456750133,0.882969544713949,2520618
-0.115896395877965,-0.311813897898819,2559453
0.763713691395291,-0.0871408022494563,277752
0.142518017311704,-1.66113460483717,308862
-0.40832464670534,-0.396482539968422,58325
-0.60570068413097,1.20293546369787,92173
-0.966100894613968,-0.273570826314016,923666
-0.386992670358669,0.616322831944248,965005
-0.623054236325584,-2.04087618886664,983079
