"mkm8d_gtv_wavelet.HHH_glcm_ClusterShade_246","mkm8d_gtv_wavelet.HLH_glcm_ClusterShade_237","mkm8d_gtv_wavelet.LLH_firstorder_Skewness_235","mkm8d_gtv_wavelet.HHH_firstorder_Skewness_233","mkm8d_gtv_wavelet.HHH_glszm_SizeZoneNonUniformityNormalized_232","mkm8d_gtv_wavelet.HHL_firstorder_Skewness_228","sub"
0.209909100187312,-0.124807983878425,0.757844149830723,0.07760324231294,0.274212048143207,0.246587695358407,1085983
0.0740896270790667,-0.0981191345019383,0.511460956457103,0.195006431981462,-0.861291887887181,-0.236028022065645,1125173
-3.59017960345146,1.67885850127614,-0.649470173425648,-0.655180995668467,-1.24353239231808,-0.607405739361758,1154608
0.048225969573289,-0.147937216479997,0.237991635617385,-0.192186856420235,-0.0372827685952761,-0.00746258709833965,1181124
0.633763858777057,-0.244634331275894,0.643230705472054,-0.747501598813957,-0.622745960172927,0.520024533070689,1183075
-0.240117653778677,1.73545943589762,-0.0854581704810363,-0.523896077276236,-0.946482097961019,0.815101193553584,1232870
-0.00965933129208888,-0.112274643009316,-1.65559271027295,-0.0662909666652204,-0.0565316077820013,-0.304468552198153,1279943
0.0730699670212398,-0.178406173166225,-0.125303743843676,0.0837603855449008,0.164641481306333,-0.518603238114,1329352
0.0308033322613676,-0.125557261127918,0.663207159154684,-0.427862465752373,3.13950404320663,-0.462660317975309,1330263
2.25501308038661,-0.039501444544088,0.631166871597963,-2.77526382045478,-2.57100151546758,-0.544868503655008,1364384
0.2697990386662,-0.0480837952116569,-1.21532313630775,1.16879916256627,2.02632158342506,-1.22821313950684,1386095
0.360605358358935,-0.16119798791838,1.34774645191586,0.276371035512493,0.23099208848069,-0.665956603015699,1458656
-0.0176545404412862,-0.123619226407421,0.849878425108002,-0.6495612865571,-1.40706819252055,0.272861924229319,1485662
-0.00546838803572726,-0.113425058970074,0.36615856674926,-0.333684517691026,0.126863119640983,0.19493324612341,1497807
0.1034273373448,-0.122642431233802,-0.3217815775658,0.413372000311713,-1.39837286814726,-0.307536632046236,1501387
0.507891328305121,-0.186734871432471,0.530183468725771,0.487463677914045,-1.78023015879772,-0.568910135257887,1518948
0.669624330546617,-0.278631962154253,0.555316949309352,0.527895992357095,-0.405954680553757,0.128377038534376,1526417
-2.08811408191914,0.0954344573877153,-0.805172974210751,-0.910132472923796,0.224195693981156,0.287800971568836,1565177
0.0665036231208604,-0.122544275753419,-1.60976105124254,0.296490509696006,0.346492358936087,0.211070112287989,1606693
0.0614864258873645,-0.12610027381271,-0.388875025113502,0.179724363782395,1.35229405602974,-0.711887522317057,1612262
0.291741808846494,-0.168333457710101,-0.228721649444195,1.47020098578016,-0.332349020290312,0.899711331417723,1614566
0.0737065988172673,-0.123586651685944,-0.705424166630394,0.0723278953353422,3.75676531228801,-0.798188077661285,1644034
0.2059320891895,-0.115910618984181,-0.364835078726163,0.454732057930228,-0.785931374391432,0.211952110818199,1668599
-2.61942912543051,0.484117705409186,0.547495250442469,-1.26080898098059,-0.962746627590889,0.544710032339879,1671370
1.06769330283368,0.124498431403967,0.923865637278035,0.840636657578683,1.18279302438244,-0.89570156229981,1684230
-0.0034636264796766,-0.127200059684224,0.0786390640862676,-0.198452942694009,1.73048905269794,-0.474093334933747,1692385
0.0907205616769525,-0.0202558502326904,-1.62210282007326,-1.18923999012173,0.899233946130236,1.64940829823377,1720713
-0.113994215783395,-0.0926679733134013,-1.33723375800621,-0.0220375125965101,0.453516702568967,-0.443315484115901,1738800
-0.292061958064892,-0.143932982361055,0.141288039203911,-0.178660752407781,0.679281579012111,-0.201454926421529,1740845
1.64634175265112,-0.113888548837386,0.809184892435731,0.558431929814733,-0.349419049756532,0.383493446147428,1742294
0.266102122864773,-0.0514985954478785,-0.902767779952134,0.16117930020313,0.5243849316893,-0.0853147672629341,1767700
0.0587775278919245,-0.119826573830561,0.252765329705433,0.463984567748233,0.577472397640151,-1.5574402806622,1768972
-0.468285364827949,-0.104525132211186,-1.38993316718873,-0.671634163548363,0.430318948795019,0.515184688437208,1889409
0.0576291415473683,-0.125661956870967,0.783973878996168,-0.206116359900141,-0.0102775743905726,-1.13697131009676,1915938
0.00931467189991049,0.0139206195573558,-1.67198158048338,-0.364975103520144,0.273817540909649,-0.244625310906594,1916742
0.0769329940083892,-0.114656931777385,0.386692969215891,0.393568475747136,0.798372091212692,-1.57510284035074,1919296
