"mkm6d_ptvper_wavelet.HHH_firstorder_Median_250","mkm6d_ptvper_wavelet.HHH_glcm_ClusterShade_245","mkm6d_ptvper_original_glszm_LargeAreaLowGrayLevelEmphasis_233","sub"
0.112447375686813,0.2381825114929,-0.168721997662314,1085983
-0.126758806870999,0.280169705594158,-0.275125354686069,1125173
0.590008368962762,0.322650235670055,0.131423360144195,1154608
0.0551331803495149,-0.0667151132431395,0.0332843277575369,1181124
-2.37331567361779,0.509507615296469,-0.138784274305217,1183075
-1.7883692626854,0.297594485388211,0.0619768147990236,1232870
0.0624834000587443,0.0409646511873536,-0.252031033392918,1279943
0.694574582994085,-2.03244652233613,-0.23359671016631,1329352
0.118276266035955,0.0622964107812049,-0.239570333974147,1330263
-1.30986266973721,-1.58182447349632,-0.11226227263538,1364384
0.412664899819343,0.586219175441044,0.0125364489082438,1386095
-0.465399194496434,0.114023540755181,-0.262488907900306,1458656
-1.79647425954365,0.230028174541838,-0.235380678838487,1485662
-1.01507368840024,-0.0509161329736395,-0.253788310447362,1497807
1.15353691474323,0.333191890102369,-0.265242459030662,1501387
-1.35801649097774,0.306010997753018,-0.170504443253982,1518948
0.0477735478802969,0.515580623307399,-0.160199836644862,1526417
0.0517428326817304,0.143775110608179,3.10193227071682,1565177
-0.0413121134953113,0.224733661228813,0.0339328297030278,1606693
0.921107021839036,0.218085791721696,-0.255483239361797,1612262
0.91283028083726,0.299751728554952,-0.0750857893888981,1614566
-0.763157177200855,0.152484860230756,-0.183649139852651,1644034
0.087904424102373,0.498230679552647,-0.259409233756752,1668599
0.626048542157996,0.340648999417437,-0.207620712178872,1671370
-0.0969694443851468,0.450310775627025,-0.215470868139728,1684230
0.00630455169360202,0.229516000862087,-0.0770686249743924,1692385
-0.0836535873351611,-1.67769959692854,-0.24187694630848,1720713
-0.308284940248417,0.170612055006992,-0.258901294159457,1738800
-0.592863673935523,0.398414056779701,-0.271110701706472,1740845
-0.600314278953177,-0.490773462315678,-0.197796615987847,1742294
-0.695648899011577,0.993718182748713,0.915654099102464,1767700
0.176849693661589,0.301966607647261,-0.220374202226267,1768972
0.814040512682559,-0.0106422676975758,0.251037570205187,1889409
0.269057928818639,0.176086507254994,0.108059945875465,1915938
-0.165435746543129,-0.251693062756717,-0.271054353376618,1916742
0.405929391198956,0.228882470648022,-0.164311703420815,1919296
0.223507861054578,0.254557856110651,-0.172190310143281,1926770
-0.000721649926933211,0.0539544915401735,0.0128413294350385,1938156
-0.503376118233813,0.232781426188921,-0.210449842373064,1938561
-0.741335173877583,0.214923126941971,-0.185231668505587,1966316
0.148973563486004,0.195196505644892,-0.220894537267858,1967281
-0.981913728640863,0.496751160374254,-0.0165748230881511,1973544
-0.0201987187812022,0.686934401979501,-0.193080202695482,1975401
-0.103588801551929,0.211285112723391,-0.211883315068615,1976407
0.883591460022022,-0.117074397631908,-0.193916386806977,1978972
0.389965076896601,0.186085457371391,-0.213054412439805,1979045
0.0884199025586261,0.217060500429495,-0.230602917357581,1979422
1.39185567814431,0.490455772808513,-0.0490006496472449,1980052
0.133753868661616,0.26346100971895,-0.257805269914509,2001182
0.951208390437925,-2.53266366665145,-0.0994576652663469,2002465
0.829392259508644,0.282915774380228,-0.15200099380411,2004451
0.280899855176757,0.191909863022914,-0.207396835616936,2006164
-1.3698192354695,0.0423599428032079,-0.248870351304749,2007309
0.531566446615108,0.232367869885427,-0.176805921256727,2009915
-1.41234158373894,0.307197450335591,-0.215991095055631,2010259
0.523337726179779,0.30572482002832,-0.152048418446031,2010554
-0.732722307134804,0.433428753110428,-0.136574553264879,2026671
0.292577919324929,0.0409956868080295,-0.0578561385445428,2033049
0.161467804134592,0.161635557714373,-0.275723902886888,2034136
0.936225499879346,0.156832063883149,-0.150755251664836,2040495
0.637248870010489,-0.697030027930119,-0.102727476920493,2047354
-0.0111695401523105,0.125052855590724,-0.248328271046686,2051378
-0.819194535746141,0.16836913854971,-0.227453493545128,2055667
0.134302779273143,0.257732061129221,-0.25649710116714,2057358
0.204633915024374,0.30856839684807,-0.225864644586425,2059713
-0.937457217654865,-1.84297584263668,-0.176593223972858,2069079
-0.00214561918316065,-0.025498067993612,-0.245815833288967,2070958
0.678226687332121,0.426350963560607,-0.238590982483991,2072215
-0.538611113187398,0.217921268580602,-0.164535902419965,2075832
-0.330947585958427,0.0172177550177895,-0.26525674182917,2075846
1.7368895895933,0.0324618501270341,-0.242841061023,2076301
0.211454493855073,0.351761024224583,-0.23636807513672,2078198
-1.27868906658521,-10.5789041753533,-0.244991907632823,2078899
1.04863302592037,0.265263719273212,-0.170655465916349,2085349
-0.143854447448178,-0.24137342569241,-0.177691307101385,2086044
0.0024549788839778,0.231899780152251,-0.21273968099831,2091555
0.0770850806718349,0.247480808599718,0.113138301606699,2092954
0.0732199968547659,-1.64685654331219,-0.199436864138988,2096627
0.0962301606612238,-1.06562203481509,-0.198013037149468,2100050
-0.421957001797832,0.175634783928746,1.36178303047218,2108003
-0.540473399959334,0.111200830632925,-0.202665588017941,2109902
0.748672402706271,0.198432319783889,-0.205436185738384,2110540
1.2378062841554,0.122998988586027,-0.268364227361653,2116787
0.605001209892983,-0.622274318079431,4.24893112294215,2119177
0.490775827494061,0.315569659050297,-0.223852165779218,2131601
0.787559366294155,0.103739595637985,-0.219897002957381,2132424
-0.16493523920465,0.163021916549701,-0.270219242357956,2132982
-1.21802146843528,0.219419378832812,-0.208541292094472,2133204
-0.962002014431849,0.232379068009669,-0.235213854707045,2133380
0.242843784069329,-3.44331533136194,-0.247994614342573,2134220
-0.28020418960981,0.0664115360004645,0.984197043532962,2135748
2.3743210399461,-0.404068491573648,-0.156346372513306,2137799
-0.443470397807174,0.255318684083185,-0.266025620656422,2138375
-0.164494816802632,0.578331496153433,-0.246188897253026,2138678
-0.147031987465283,0.816599699563351,0.656831125088003,2139733
1.61418780269128,0.269978263102746,-0.22347438725675,2141116
-8.20617308649633,1.93823095326511,-0.194705928942833,2144796
-0.0728480669025925,0.387914425876296,-0.169200418263446,2145166
1.20042277434008,0.279679370987984,-0.241536451477981,2145694
0.00908123388165217,-0.348761870032137,-0.159724083353547,2146138
-0.113155655619971,0.548763967685457,-0.25039738925588,2151024
0.459954496656827,0.350117924277466,-0.24795151704292,215131
0.21820218985831,-2.92400813650986,-0.143933301463838,2152442
0.665362314727353,0.221926964171128,-0.170404507654509,2157529
-0.0571894622784698,0.395475888970885,-0.0933427738130211,2158101
-0.135361869035126,0.127114948052685,0.0606428510811178,2158329
-0.186777525977811,0.248798865790578,-0.0795671447540439,2168082
0.706306453868039,0.224228795831844,-0.217561711910219,2172217
3.5936599192281,-0.585517216524346,-0.240400507288648,2176530
-0.430455530387333,0.279999018950097,-0.114607450934683,2176784
-0.928218898980227,0.861234851859901,-0.125806573007209,2181724
0.175208419952113,0.553224503057032,-0.0703905541210681,2183291
0.0102012156393546,-0.294613808564983,-0.265560615191873,2183356
-0.188849444846838,0.42557504410407,-0.223079948825193,2185290
-0.0537355534225926,0.0757684100849628,0.351452509939486,2186951
-0.727658041795628,0.268895006222784,-0.199199975240216,2196212
0.128993171666115,0.488156280019913,0.282857412592478,2199403
-0.930325753494749,-1.62860400266486,-0.222249611728551,2200416
0.385989447822039,0.30448944141442,-0.237112954493928,2200813
0.189765130261493,0.428300277157063,-0.247126372962031,2205389
0.310022879908806,-0.290248522526345,-0.251599364317376,2212664
0.459142976420064,-0.071810129110124,-0.233739312074339,2217034
0.588192735947981,-0.70675047299504,-0.205198624813988,2218615
-0.0471476055333322,0.231229425285379,0.247827070252046,2219842
0.223985005066231,-0.780258819655424,-0.00776138000074522,2224150
0.224106477964011,0.225654733141351,0.0305053583366858,2228399
0.36423142939774,0.0525332723364129,-0.201002035264265,2228400
-0.54330451760544,-3.13316005545124,-0.249339682894434,2234271
2.30400165419874,-0.931879858545739,-0.236907428952579,2234422
0.549228957677906,0.384684896019133,-0.258488652402887,2237571
-0.596521474289466,0.376375341635926,-0.226642309076865,2244172
-0.126745794846543,0.329623887137544,-0.225182441440066,2247869
-0.238457460053067,0.240928888281676,-0.125139371269472,2250648
0.119907762502965,0.0172365289994969,-0.264386781975324,2250836
-0.00204815656860402,0.0440262830094412,-0.223859061952235,2267382
0.70589498959888,1.48542164935092,-0.178622270420182,2269346
0.805404464854193,1.27219763472508,-0.241021313434055,2271329
-0.363390900270001,0.324077615155512,-0.26566980203019,2274521
0.381065799822788,0.196124590946668,-0.155073504404894,2276121
-0.166077071686895,0.338594520682269,-0.219805478269645,2278618
0.764496409478807,-0.475497666200525,-0.147934474992484,2285214
0.0601824062304518,0.344766666729894,-0.273023500755188,2286108
0.276816120599287,0.255536460878737,5.41705318125678,2293123
0.210509850949334,0.0310907320916253,-0.279933320833821,2294852
0.507799054514968,0.284303611793935,6.89025182627843,2294873
-0.385399008346425,0.27799186570683,-0.147010552615699,2296332
0.0236088676013676,0.164255672509085,-0.242936895546027,2305114
0.287652512697723,0.0617565617376738,-0.261457959068542,2305115
